household_type,income_group,year,federal_tax,individual_income_tax,payroll_tax,corporate_income_tax,excise_tax
hh_with_children,top_1_percent,2004,30.6,21.7,2.1,6.5,0.2
hh_with_children,top_1_percent,2005,30.7,21.1,1.9,7.5,0.2
hh_with_children,top_1_percent,2006,30.3,20.7,1.7,7.7,0.1
hh_with_children,top_1_percent,2007,28.9,20.8,1.7,6.3,0.1
hh_with_children,top_1_percent,2008,28.6,21.5,2.1,4.9,0.2
hh_with_children,top_1_percent,2009,29.5,22.4,2.7,4.4,0.1
hh_with_children,top_1_percent,2010,29.9,21.2,2.2,6.4,0.2
hh_with_children,top_1_percent,2011,29.7,21.4,2.2,6.0,0.2
hh_with_children,top_1_percent,2012,29.1,21.1,1.9,6.0,0.1
hh_with_children,top_1_percent,2013,34.7,25.3,2.6,6.7,0.2
hh_with_children,top_1_percent,2014,34.5,25.3,2.3,6.8,0.2
hh_with_children,top_1_percent,2015,34.2,25.3,2.3,6.4,0.1
hh_with_children,top_1_percent,2016,34.0,25.1,2.5,6.3,0.1
hh_with_children,top_1_percent,2017,32.4,25.5,2.4,4.3,0.1
elderly_headed_hh,all_quintiles,1979,18.1,8.2,1.9,7.1,0.9
elderly_headed_hh,all_quintiles,1980,17.0,8.8,1.8,5.6,0.8
elderly_headed_hh,all_quintiles,1981,16.0,9.1,1.9,4.3,0.7
elderly_headed_hh,all_quintiles,1982,14.0,8.7,1.9,2.6,0.7
elderly_headed_hh,all_quintiles,1983,13.8,7.8,1.9,3.3,0.9
elderly_headed_hh,all_quintiles,1984,14.9,8.3,1.9,3.7,0.9
elderly_headed_hh,all_quintiles,1985,14.7,8.5,1.9,3.4,0.9
elderly_headed_hh,all_quintiles,1986,14.5,8.4,1.9,3.4,0.9
elderly_headed_hh,all_quintiles,1987,15.3,7.7,2.0,4.6,0.9
elderly_headed_hh,all_quintiles,1988,15.7,8.2,2.0,4.6,0.9
elderly_headed_hh,all_quintiles,1989,15.3,8.1,1.9,4.4,0.8
elderly_headed_hh,all_quintiles,1990,14.8,7.9,2.0,4.1,0.8
elderly_headed_hh,all_quintiles,1991,13.8,7.1,2.0,3.7,1.0
elderly_headed_hh,all_quintiles,1992,14.4,7.2,2.0,4.2,1.0
elderly_headed_hh,all_quintiles,1993,14.7,7.0,2.0,4.7,1.0
elderly_headed_hh,all_quintiles,1994,15.4,7.4,2.0,5.0,1.1
elderly_headed_hh,all_quintiles,1995,16.1,7.8,2.0,5.2,1.0
elderly_headed_hh,all_quintiles,1996,17.1,8.8,2.0,5.4,0.9
elderly_headed_hh,all_quintiles,1997,17.0,9.1,1.9,5.1,0.9
elderly_headed_hh,all_quintiles,1998,16.8,9.3,2.0,4.6,0.9
elderly_headed_hh,all_quintiles,1999,17.4,9.9,2.0,4.5,1.0
elderly_headed_hh,all_quintiles,2000,16.9,9.9,2.0,4.1,0.9
elderly_headed_hh,all_quintiles,2001,15.0,8.8,2.2,3.1,0.9
elderly_headed_hh,all_quintiles,2002,14.2,8.2,2.1,3.0,0.9
elderly_headed_hh,all_quintiles,2003,14.0,7.1,2.2,3.8,0.9
elderly_headed_hh,all_quintiles,2004,15.0,7.5,2.1,4.5,0.8
elderly_headed_hh,all_quintiles,2005,16.0,7.9,2.1,5.3,0.8
elderly_headed_hh,all_quintiles,2006,16.1,8.0,2.0,5.4,0.7
elderly_headed_hh,all_quintiles,2007,15.9,8.6,2.0,4.6,0.6
elderly_headed_hh,all_quintiles,2008,13.1,7.2,2.3,2.9,0.6
elderly_headed_hh,all_quintiles,2009,12.4,6.9,2.4,2.4,0.6
elderly_headed_hh,all_quintiles,2010,13.3,7.3,2.4,3.0,0.6
elderly_headed_hh,all_quintiles,2011,13.7,8.0,2.1,3.0,0.6
elderly_headed_hh,all_quintiles,2012,14.7,8.5,2.1,3.4,0.7
elderly_headed_hh,all_quintiles,2013,15.7,8.8,2.6,3.7,0.7
elderly_headed_hh,all_quintiles,2014,16.5,9.4,2.5,3.9,0.7
elderly_headed_hh,all_quintiles,2015,16.4,9.5,2.6,3.6,0.7
elderly_headed_hh,all_quintiles,2016,15.9,9.2,2.7,3.4,0.6
elderly_headed_hh,all_quintiles,2017,15.8,9.8,2.7,2.6,0.6
elderly_headed_hh,lowest_quintile,1979,2.8,0.0,0.5,1.1,1.2
elderly_headed_hh,lowest_quintile,1980,2.2,0.1,0.4,0.7,1.0
elderly_headed_hh,lowest_quintile,1981,1.8,0.0,0.3,0.5,0.9
elderly_headed_hh,lowest_quintile,1982,1.6,0.1,0.3,0.3,0.9
elderly_headed_hh,lowest_quintile,1983,1.9,0.0,0.3,0.3,1.2
elderly_headed_hh,lowest_quintile,1984,2.0,0.0,0.3,0.4,1.2
elderly_headed_hh,lowest_quintile,1985,2.1,0.1,0.4,0.4,1.3
elderly_headed_hh,lowest_quintile,1986,1.9,0.1,0.4,0.3,1.2
elderly_headed_hh,lowest_quintile,1987,2.4,0.0,0.4,0.6,1.4
elderly_headed_hh,lowest_quintile,1988,2.4,0.1,0.4,0.5,1.4
elderly_headed_hh,lowest_quintile,1989,2.2,0.1,0.4,0.5,1.2
elderly_headed_hh,lowest_quintile,1990,2.2,0.1,0.4,0.5,1.3
elderly_headed_hh,lowest_quintile,1991,2.3,0.0,0.4,0.5,1.4
elderly_headed_hh,lowest_quintile,1992,2.3,0.1,0.4,0.4,1.5
elderly_headed_hh,lowest_quintile,1993,2.6,0.0,0.4,0.5,1.6
elderly_headed_hh,lowest_quintile,1994,2.6,0.0,0.4,0.6,1.6
elderly_headed_hh,lowest_quintile,1995,2.5,0.0,0.4,0.6,1.6
elderly_headed_hh,lowest_quintile,1996,2.6,0.0,0.5,0.5,1.6
elderly_headed_hh,lowest_quintile,1997,2.4,0.0,0.5,0.5,1.5
elderly_headed_hh,lowest_quintile,1998,2.4,0.0,0.5,0.4,1.5
elderly_headed_hh,lowest_quintile,1999,2.7,0.0,0.6,0.4,1.7
elderly_headed_hh,lowest_quintile,2000,2.7,0.0,0.7,0.4,1.6
elderly_headed_hh,lowest_quintile,2001,2.4,-0.1,0.5,0.3,1.7
elderly_headed_hh,lowest_quintile,2002,2.7,0.0,0.6,0.3,1.8
elderly_headed_hh,lowest_quintile,2003,2.5,-0.1,0.5,0.3,1.7
elderly_headed_hh,lowest_quintile,2004,2.2,0.0,0.5,0.3,1.4
elderly_headed_hh,lowest_quintile,2005,2.4,0.0,0.5,0.5,1.4
elderly_headed_hh,lowest_quintile,2006,2.3,0.0,0.5,0.5,1.3
elderly_headed_hh,lowest_quintile,2007,2.1,0.0,0.7,0.4,1.1
elderly_headed_hh,lowest_quintile,2008,0.3,-1.9,0.6,0.4,1.3
elderly_headed_hh,lowest_quintile,2009,2.2,-0.2,0.8,0.4,1.3
elderly_headed_hh,lowest_quintile,2010,2.3,-0.3,0.7,0.4,1.5
elderly_headed_hh,lowest_quintile,2011,2.4,0.0,0.5,0.4,1.4
elderly_headed_hh,lowest_quintile,2012,2.8,0.0,0.6,0.5,1.7
elderly_headed_hh,lowest_quintile,2013,2.8,-0.2,0.7,0.5,1.7
elderly_headed_hh,lowest_quintile,2014,2.6,-0.3,0.7,0.5,1.8
elderly_headed_hh,lowest_quintile,2015,2.1,-0.5,0.7,0.4,1.5
elderly_headed_hh,lowest_quintile,2016,2.1,-0.5,0.7,0.4,1.5
elderly_headed_hh,lowest_quintile,2017,1.8,-0.6,0.7,0.3,1.4
elderly_headed_hh,second_quintile,1979,5.6,0.5,1.4,2.6,1.1
elderly_headed_hh,second_quintile,1980,4.5,0.5,1.2,1.8,0.9
elderly_headed_hh,second_quintile,1981,3.9,0.6,1.2,1.3,0.8
elderly_headed_hh,second_quintile,1982,3.2,0.5,1.1,0.7,0.9
elderly_headed_hh,second_quintile,1983,3.3,0.5,1.0,0.8,1.1
elderly_headed_hh,second_quintile,1984,3.8,0.5,1.1,1.1,1.2
elderly_headed_hh,second_quintile,1985,3.7,0.5,1.0,1.0,1.2
elderly_headed_hh,second_quintile,1986,3.8,0.5,1.1,1.1,1.2
elderly_headed_hh,second_quintile,1987,4.0,0.4,1.0,1.3,1.3
elderly_headed_hh,second_quintile,1988,4.3,0.5,1.1,1.4,1.2
elderly_headed_hh,second_quintile,1989,4.1,0.5,1.2,1.3,1.1
elderly_headed_hh,second_quintile,1990,4.1,0.6,1.2,1.2,1.1
elderly_headed_hh,second_quintile,1991,3.8,0.4,1.1,1.0,1.2
elderly_headed_hh,second_quintile,1992,3.8,0.4,1.0,1.1,1.3
elderly_headed_hh,second_quintile,1993,3.5,0.3,0.8,1.1,1.3
elderly_headed_hh,second_quintile,1994,3.6,0.3,0.9,1.0,1.4
elderly_headed_hh,second_quintile,1995,3.7,0.3,1.0,1.0,1.4
elderly_headed_hh,second_quintile,1996,3.5,0.3,1.0,1.0,1.3
elderly_headed_hh,second_quintile,1997,3.5,0.3,1.0,1.0,1.2
elderly_headed_hh,second_quintile,1998,3.8,0.4,1.1,0.9,1.3
elderly_headed_hh,second_quintile,1999,4.4,0.5,1.3,1.0,1.5
elderly_headed_hh,second_quintile,2000,4.5,0.6,1.3,1.1,1.5
elderly_headed_hh,second_quintile,2001,3.5,0.3,1.2,0.7,1.3
elderly_headed_hh,second_quintile,2002,3.3,0.3,1.0,0.6,1.4
elderly_headed_hh,second_quintile,2003,3.0,0.1,1.0,0.7,1.3
elderly_headed_hh,second_quintile,2004,3.0,0.2,0.9,0.7,1.2
elderly_headed_hh,second_quintile,2005,3.2,0.2,0.9,0.8,1.2
elderly_headed_hh,second_quintile,2006,3.0,0.2,0.9,0.9,1.1
elderly_headed_hh,second_quintile,2007,3.3,0.4,1.1,0.9,0.9
elderly_headed_hh,second_quintile,2008,1.3,-1.2,1.0,0.5,0.9
elderly_headed_hh,second_quintile,2009,2.1,0.0,0.9,0.4,0.8
elderly_headed_hh,second_quintile,2010,2.2,0.0,0.9,0.5,0.9
elderly_headed_hh,second_quintile,2011,2.3,0.1,0.8,0.4,0.9
elderly_headed_hh,second_quintile,2012,2.4,0.2,0.8,0.4,1.0
elderly_headed_hh,second_quintile,2013,2.6,0.1,1.0,0.5,1.0
elderly_headed_hh,second_quintile,2014,2.7,0.1,1.0,0.5,1.0
elderly_headed_hh,second_quintile,2015,2.6,0.0,1.0,0.5,1.0
elderly_headed_hh,second_quintile,2016,2.5,-0.1,1.1,0.5,1.0
elderly_headed_hh,second_quintile,2017,2.5,0.0,1.1,0.4,1.0
elderly_headed_hh,middle_quintile,1979,10.7,2.5,2.5,4.7,1.1
elderly_headed_hh,middle_quintile,1980,9.4,2.6,2.2,3.7,0.9
elderly_headed_hh,middle_quintile,1981,8.4,2.6,2.2,2.8,0.8
elderly_headed_hh,middle_quintile,1982,6.9,2.4,2.0,1.7,0.9
elderly_headed_hh,middle_quintile,1983,7.0,2.0,1.9,2.0,1.0
elderly_headed_hh,middle_quintile,1984,7.5,2.0,2.0,2.4,1.1
elderly_headed_hh,middle_quintile,1985,7.2,2.1,1.8,2.1,1.1
elderly_headed_hh,middle_quintile,1986,7.6,2.1,2.1,2.2,1.2
elderly_headed_hh,middle_quintile,1987,7.9,1.9,2.0,2.8,1.2
elderly_headed_hh,middle_quintile,1988,8.3,2.3,2.1,2.8,1.1
elderly_headed_hh,middle_quintile,1989,7.9,2.3,1.9,2.6,1.0
elderly_headed_hh,middle_quintile,1990,7.9,2.4,2.0,2.4,1.0
elderly_headed_hh,middle_quintile,1991,7.4,2.1,1.8,2.2,1.2
elderly_headed_hh,middle_quintile,1992,7.1,1.9,1.7,2.3,1.2
elderly_headed_hh,middle_quintile,1993,7.1,1.7,1.8,2.4,1.3
elderly_headed_hh,middle_quintile,1994,7.5,1.8,1.7,2.6,1.4
elderly_headed_hh,middle_quintile,1995,7.7,1.9,1.8,2.7,1.2
elderly_headed_hh,middle_quintile,1996,7.4,1.8,1.8,2.6,1.2
elderly_headed_hh,middle_quintile,1997,7.4,2.0,1.8,2.4,1.2
elderly_headed_hh,middle_quintile,1998,7.6,2.2,1.9,2.2,1.2
elderly_headed_hh,middle_quintile,1999,8.1,2.4,2.0,2.3,1.4
elderly_headed_hh,middle_quintile,2000,7.8,2.5,2.0,2.0,1.3
elderly_headed_hh,middle_quintile,2001,6.6,1.9,2.0,1.5,1.2
elderly_headed_hh,middle_quintile,2002,5.8,1.5,1.8,1.3,1.2
elderly_headed_hh,middle_quintile,2003,5.9,1.4,1.8,1.5,1.2
elderly_headed_hh,middle_quintile,2004,5.9,1.5,1.8,1.6,1.1
elderly_headed_hh,middle_quintile,2005,6.5,1.5,2.0,1.9,1.1
elderly_headed_hh,middle_quintile,2006,6.4,1.5,1.9,2.0,1.0
elderly_headed_hh,middle_quintile,2007,6.4,1.8,2.0,1.7,0.9
elderly_headed_hh,middle_quintile,2008,4.2,0.4,1.9,1.0,0.9
elderly_headed_hh,middle_quintile,2009,4.3,0.9,1.8,0.8,0.8
elderly_headed_hh,middle_quintile,2010,4.4,0.9,1.8,0.9,0.8
elderly_headed_hh,middle_quintile,2011,4.7,1.4,1.5,0.9,0.9
elderly_headed_hh,middle_quintile,2012,4.8,1.4,1.6,0.9,0.9
elderly_headed_hh,middle_quintile,2013,5.5,1.6,1.9,1.0,1.0
elderly_headed_hh,middle_quintile,2014,5.6,1.6,2.0,1.0,1.0
elderly_headed_hh,middle_quintile,2015,5.8,1.8,2.1,1.0,1.0
elderly_headed_hh,middle_quintile,2016,5.5,1.7,2.0,0.9,0.9
elderly_headed_hh,middle_quintile,2017,5.8,2.0,2.2,0.8,0.9
elderly_headed_hh,fourth_quintile,1979,14.8,5.1,2.9,5.8,1.0
elderly_headed_hh,fourth_quintile,1980,13.8,5.5,2.7,4.7,0.9
elderly_headed_hh,fourth_quintile,1981,12.6,5.6,2.5,3.7,0.8
elderly_headed_hh,fourth_quintile,1982,10.5,5.1,2.4,2.1,0.8
elderly_headed_hh,fourth_quintile,1983,10.7,4.7,2.3,2.7,1.0
elderly_headed_hh,fourth_quintile,1984,11.4,4.8,2.5,3.1,1.0
elderly_headed_hh,fourth_quintile,1985,10.9,4.7,2.4,2.8,1.0
elderly_headed_hh,fourth_quintile,1986,10.9,4.6,2.5,2.8,1.0
elderly_headed_hh,fourth_quintile,1987,12.2,4.7,2.7,3.8,1.0
elderly_headed_hh,fourth_quintile,1988,12.3,5.1,2.7,3.6,1.0
elderly_headed_hh,fourth_quintile,1989,12.3,5.4,2.5,3.5,0.9
elderly_headed_hh,fourth_quintile,1990,11.9,5.3,2.5,3.2,1.0
elderly_headed_hh,fourth_quintile,1991,11.1,4.9,2.3,2.8,1.0
elderly_headed_hh,fourth_quintile,1992,11.2,4.6,2.4,3.1,1.1
elderly_headed_hh,fourth_quintile,1993,10.9,4.3,2.3,3.2,1.1
elderly_headed_hh,fourth_quintile,1994,11.6,4.6,2.4,3.4,1.2
elderly_headed_hh,fourth_quintile,1995,11.8,4.7,2.5,3.5,1.1
elderly_headed_hh,fourth_quintile,1996,11.8,4.8,2.3,3.6,1.0
elderly_headed_hh,fourth_quintile,1997,11.8,5.2,2.3,3.4,1.0
elderly_headed_hh,fourth_quintile,1998,12.0,5.5,2.4,3.1,1.1
elderly_headed_hh,fourth_quintile,1999,12.8,6.1,2.5,3.0,1.2
elderly_headed_hh,fourth_quintile,2000,12.8,6.4,2.6,2.7,1.0
elderly_headed_hh,fourth_quintile,2001,11.3,5.6,2.6,2.0,1.0
elderly_headed_hh,fourth_quintile,2002,9.9,4.9,2.3,1.7,1.0
elderly_headed_hh,fourth_quintile,2003,10.0,4.5,2.6,1.9,1.0
elderly_headed_hh,fourth_quintile,2004,10.4,4.6,2.6,2.2,0.9
elderly_headed_hh,fourth_quintile,2005,10.9,4.7,2.6,2.7,0.9
elderly_headed_hh,fourth_quintile,2006,11.1,4.8,2.6,2.8,0.8
elderly_headed_hh,fourth_quintile,2007,10.8,5.0,2.6,2.3,0.8
elderly_headed_hh,fourth_quintile,2008,8.6,3.8,2.7,1.4,0.7
elderly_headed_hh,fourth_quintile,2009,7.9,3.8,2.4,1.1,0.7
elderly_headed_hh,fourth_quintile,2010,8.5,4.1,2.5,1.3,0.7
elderly_headed_hh,fourth_quintile,2011,9.0,4.7,2.2,1.3,0.7
elderly_headed_hh,fourth_quintile,2012,9.0,4.7,2.2,1.3,0.7
elderly_headed_hh,fourth_quintile,2013,9.8,4.8,2.7,1.6,0.8
elderly_headed_hh,fourth_quintile,2014,10.2,5.1,2.7,1.6,0.8
elderly_headed_hh,fourth_quintile,2015,10.3,5.3,2.7,1.5,0.8
elderly_headed_hh,fourth_quintile,2016,10.1,5.3,2.8,1.4,0.7
elderly_headed_hh,fourth_quintile,2017,10.6,5.8,3.0,1.1,0.7
elderly_headed_hh,highest_quintile,1979,28.2,14.8,1.9,10.7,0.8
elderly_headed_hh,highest_quintile,1980,26.6,15.6,1.9,8.5,0.7
elderly_headed_hh,highest_quintile,1981,24.8,15.8,2.1,6.4,0.6
elderly_headed_hh,highest_quintile,1982,21.5,15.0,2.1,3.8,0.6
elderly_headed_hh,highest_quintile,1983,20.7,13.3,2.0,4.8,0.7
elderly_headed_hh,highest_quintile,1984,22.2,14.2,2.1,5.3,0.6
elderly_headed_hh,highest_quintile,1985,21.7,14.2,2.1,4.8,0.6
elderly_headed_hh,highest_quintile,1986,21.1,13.9,1.9,4.7,0.7
elderly_headed_hh,highest_quintile,1987,23.7,14.0,2.1,6.9,0.7
elderly_headed_hh,highest_quintile,1988,23.7,14.2,2.0,6.8,0.7
elderly_headed_hh,highest_quintile,1989,22.9,13.8,2.0,6.5,0.6
elderly_headed_hh,highest_quintile,1990,22.4,13.5,2.2,6.1,0.6
elderly_headed_hh,highest_quintile,1991,21.4,12.7,2.3,5.7,0.7
elderly_headed_hh,highest_quintile,1992,22.1,12.7,2.4,6.4,0.7
elderly_headed_hh,highest_quintile,1993,23.0,12.6,2.3,7.4,0.8
elderly_headed_hh,highest_quintile,1994,24.1,13.2,2.3,7.8,0.7
elderly_headed_hh,highest_quintile,1995,24.8,13.7,2.3,8.0,0.7
elderly_headed_hh,highest_quintile,1996,25.4,14.6,2.2,7.9,0.6
elderly_headed_hh,highest_quintile,1997,24.8,14.7,2.0,7.5,0.6
elderly_headed_hh,highest_quintile,1998,24.2,14.8,2.1,6.7,0.7
elderly_headed_hh,highest_quintile,1999,24.8,15.6,2.0,6.5,0.7
elderly_headed_hh,highest_quintile,2000,24.2,15.7,2.0,5.9,0.6
elderly_headed_hh,highest_quintile,2001,22.7,15.0,2.4,4.8,0.6
elderly_headed_hh,highest_quintile,2002,22.3,14.5,2.4,4.9,0.6
elderly_headed_hh,highest_quintile,2003,21.7,12.3,2.6,6.3,0.6
elderly_headed_hh,highest_quintile,2004,22.4,12.4,2.3,7.2,0.6
elderly_headed_hh,highest_quintile,2005,23.0,12.4,2.2,8.0,0.5
elderly_headed_hh,highest_quintile,2006,23.0,12.3,2.1,8.0,0.5
elderly_headed_hh,highest_quintile,2007,21.8,12.8,2.0,6.6,0.4
elderly_headed_hh,highest_quintile,2008,19.9,12.5,2.5,4.5,0.4
elderly_headed_hh,highest_quintile,2009,18.9,11.7,2.9,3.9,0.4
elderly_headed_hh,highest_quintile,2010,19.9,12.0,2.8,4.7,0.4
elderly_headed_hh,highest_quintile,2011,20.4,12.7,2.5,4.8,0.4
elderly_headed_hh,highest_quintile,2012,21.0,13.0,2.4,5.2,0.4
elderly_headed_hh,highest_quintile,2013,22.8,13.7,3.0,5.7,0.5
elderly_headed_hh,highest_quintile,2014,23.4,14.3,2.8,5.9,0.5
elderly_headed_hh,highest_quintile,2015,23.5,14.6,2.9,5.4,0.4
elderly_headed_hh,highest_quintile,2016,23.1,14.4,3.0,5.2,0.4
elderly_headed_hh,highest_quintile,2017,22.3,14.9,3.0,3.9,0.4
elderly_headed_hh,percentiles_81_90,1979,18.9,7.8,3.3,6.9,1.0
elderly_headed_hh,percentiles_81_90,1980,18.0,8.5,3.0,5.7,0.8
elderly_headed_hh,percentiles_81_90,1981,17.1,9.1,3.1,4.2,0.8
elderly_headed_hh,percentiles_81_90,1982,14.6,8.4,3.1,2.4,0.8
elderly_headed_hh,percentiles_81_90,1983,14.4,7.5,2.9,3.2,0.9
elderly_headed_hh,percentiles_81_90,1984,15.4,8.0,3.0,3.6,0.9
elderly_headed_hh,percentiles_81_90,1985,14.8,7.8,3.0,3.2,0.8
elderly_headed_hh,percentiles_81_90,1986,14.8,7.6,3.0,3.4,0.8
elderly_headed_hh,percentiles_81_90,1987,16.7,8.1,3.1,4.6,0.8
elderly_headed_hh,percentiles_81_90,1988,16.8,8.3,3.1,4.5,0.8
elderly_headed_hh,percentiles_81_90,1989,16.6,8.6,2.9,4.3,0.8
elderly_headed_hh,percentiles_81_90,1990,16.2,8.5,2.9,3.9,0.8
elderly_headed_hh,percentiles_81_90,1991,15.3,8.1,2.7,3.6,0.9
elderly_headed_hh,percentiles_81_90,1992,15.7,7.8,3.2,3.7,0.9
elderly_headed_hh,percentiles_81_90,1993,15.5,7.3,2.8,4.3,1.0
elderly_headed_hh,percentiles_81_90,1994,16.3,7.9,2.9,4.5,1.0
elderly_headed_hh,percentiles_81_90,1995,17.3,8.6,2.8,4.9,1.0
elderly_headed_hh,percentiles_81_90,1996,17.1,8.5,2.9,4.8,0.9
elderly_headed_hh,percentiles_81_90,1997,17.0,8.7,2.8,4.6,0.9
elderly_headed_hh,percentiles_81_90,1998,17.3,9.4,2.9,4.0,0.9
elderly_headed_hh,percentiles_81_90,1999,18.0,10.0,3.0,4.0,1.0
elderly_headed_hh,percentiles_81_90,2000,17.6,10.3,2.7,3.7,0.9
elderly_headed_hh,percentiles_81_90,2001,16.1,9.4,3.3,2.6,0.8
elderly_headed_hh,percentiles_81_90,2002,15.2,8.8,3.2,2.4,0.8
elderly_headed_hh,percentiles_81_90,2003,14.3,7.3,3.5,2.7,0.8
elderly_headed_hh,percentiles_81_90,2004,14.9,7.7,3.3,3.1,0.8
elderly_headed_hh,percentiles_81_90,2005,15.3,7.6,3.2,3.7,0.8
elderly_headed_hh,percentiles_81_90,2006,15.5,7.8,3.1,4.0,0.7
elderly_headed_hh,percentiles_81_90,2007,14.8,7.9,3.0,3.2,0.7
elderly_headed_hh,percentiles_81_90,2008,12.6,6.8,3.2,2.0,0.6
elderly_headed_hh,percentiles_81_90,2009,12.2,6.7,3.3,1.6,0.6
elderly_headed_hh,percentiles_81_90,2010,12.8,7.1,3.3,1.9,0.6
elderly_headed_hh,percentiles_81_90,2011,13.0,7.7,2.9,1.8,0.6
elderly_headed_hh,percentiles_81_90,2012,13.4,7.8,3.1,1.9,0.6
elderly_headed_hh,percentiles_81_90,2013,14.5,8.0,3.5,2.4,0.6
elderly_headed_hh,percentiles_81_90,2014,14.8,8.0,3.6,2.5,0.7
elderly_headed_hh,percentiles_81_90,2015,15.1,8.4,3.8,2.3,0.7
elderly_headed_hh,percentiles_81_90,2016,14.9,8.4,3.8,2.1,0.6
elderly_headed_hh,percentiles_81_90,2017,14.8,8.7,3.9,1.6,0.6
elderly_headed_hh,percentiles_91_95,1979,21.7,9.9,3.5,7.3,0.9
elderly_headed_hh,percentiles_91_95,1980,21.4,10.8,3.0,6.8,0.8
elderly_headed_hh,percentiles_91_95,1981,19.9,11.3,3.0,4.8,0.7
elderly_headed_hh,percentiles_91_95,1982,17.3,10.8,3.1,2.8,0.7
elderly_headed_hh,percentiles_91_95,1983,17.1,9.7,3.0,3.7,0.8
elderly_headed_hh,percentiles_91_95,1984,18.6,10.8,3.0,4.0,0.8
elderly_headed_hh,percentiles_91_95,1985,18.7,11.1,3.1,3.7,0.8
elderly_headed_hh,percentiles_91_95,1986,18.3,10.6,3.1,3.8,0.8
elderly_headed_hh,percentiles_91_95,1987,20.5,11.1,3.1,5.4,0.8
elderly_headed_hh,percentiles_91_95,1988,20.0,10.7,3.4,5.0,0.8
elderly_headed_hh,percentiles_91_95,1989,19.8,11.0,2.9,5.2,0.7
elderly_headed_hh,percentiles_91_95,1990,19.3,10.6,3.1,4.8,0.8
elderly_headed_hh,percentiles_91_95,1991,18.8,10.5,3.2,4.3,0.9
elderly_headed_hh,percentiles_91_95,1992,19.2,10.3,2.9,5.1,0.9
elderly_headed_hh,percentiles_91_95,1993,19.0,9.3,3.1,5.6,0.9
elderly_headed_hh,percentiles_91_95,1994,20.3,10.5,3.0,5.9,0.9
elderly_headed_hh,percentiles_91_95,1995,21.1,10.8,3.0,6.3,0.9
elderly_headed_hh,percentiles_91_95,1996,20.9,11.1,3.0,6.1,0.8
elderly_headed_hh,percentiles_91_95,1997,20.7,11.5,2.7,5.7,0.8
elderly_headed_hh,percentiles_91_95,1998,20.7,11.7,2.9,5.2,0.8
elderly_headed_hh,percentiles_91_95,1999,21.0,12.2,3.0,5.0,0.9
elderly_headed_hh,percentiles_91_95,2000,20.8,12.5,3.0,4.6,0.8
elderly_headed_hh,percentiles_91_95,2001,18.9,11.5,3.5,3.3,0.7
elderly_headed_hh,percentiles_91_95,2002,18.1,11.1,3.2,3.0,0.7
elderly_headed_hh,percentiles_91_95,2003,17.5,9.5,3.7,3.5,0.7
elderly_headed_hh,percentiles_91_95,2004,18.2,9.4,3.6,4.4,0.8
elderly_headed_hh,percentiles_91_95,2005,18.6,9.4,3.4,5.1,0.7
elderly_headed_hh,percentiles_91_95,2006,18.8,9.5,3.2,5.5,0.6
elderly_headed_hh,percentiles_91_95,2007,18.1,9.9,3.2,4.5,0.6
elderly_headed_hh,percentiles_91_95,2008,16.1,9.2,3.6,2.7,0.5
elderly_headed_hh,percentiles_91_95,2009,15.0,8.8,3.8,2.0,0.5
elderly_headed_hh,percentiles_91_95,2010,16.0,9.4,3.6,2.5,0.5
elderly_headed_hh,percentiles_91_95,2011,16.5,10.0,3.4,2.6,0.5
elderly_headed_hh,percentiles_91_95,2012,16.9,10.2,3.4,2.6,0.6
elderly_headed_hh,percentiles_91_95,2013,18.3,10.2,4.1,3.5,0.6
elderly_headed_hh,percentiles_91_95,2014,18.0,10.1,3.9,3.5,0.6
elderly_headed_hh,percentiles_91_95,2015,18.5,10.6,4.2,3.1,0.6
elderly_headed_hh,percentiles_91_95,2016,18.4,10.6,4.2,3.1,0.6
elderly_headed_hh,percentiles_91_95,2017,17.9,10.8,4.1,2.4,0.6
elderly_headed_hh,percentiles_96_99,1979,26.4,13.2,2.0,10.4,0.8
elderly_headed_hh,percentiles_96_99,1980,25.6,14.7,2.1,8.2,0.7
elderly_headed_hh,percentiles_96_99,1981,25.1,16.0,2.2,6.3,0.6
elderly_headed_hh,percentiles_96_99,1982,22.0,15.5,2.4,3.5,0.6
elderly_headed_hh,percentiles_96_99,1983,21.1,13.5,2.1,4.8,0.7
elderly_headed_hh,percentiles_96_99,1984,22.8,14.6,2.4,5.2,0.6
elderly_headed_hh,percentiles_96_99,1985,22.3,14.5,2.4,4.7,0.7
elderly_headed_hh,percentiles_96_99,1986,21.3,13.5,2.5,4.6,0.8
elderly_headed_hh,percentiles_96_99,1987,24.6,14.4,2.4,7.0,0.8
elderly_headed_hh,percentiles_96_99,1988,24.0,14.1,2.3,6.9,0.8
elderly_headed_hh,percentiles_96_99,1989,23.9,14.4,2.3,6.6,0.6
elderly_headed_hh,percentiles_96_99,1990,23.3,14.0,2.6,6.1,0.6
elderly_headed_hh,percentiles_96_99,1991,22.5,13.3,2.6,5.8,0.7
elderly_headed_hh,percentiles_96_99,1992,22.6,12.6,2.8,6.4,0.7
elderly_headed_hh,percentiles_96_99,1993,23.3,12.3,2.7,7.4,0.8
elderly_headed_hh,percentiles_96_99,1994,23.6,12.7,2.7,7.4,0.7
elderly_headed_hh,percentiles_96_99,1995,24.7,13.5,2.7,7.8,0.7
