household_type,income_group,year,means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
hh_with_children,top_1_percent,2007,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2008,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2009,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2010,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2011,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2012,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2013,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2014,0.1,0.1,0.0,0.0,0.0
hh_with_children,top_1_percent,2015,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2016,0.1,0.1,0.0,0.0,0.0
hh_with_children,top_1_percent,2017,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,all_quintiles,1979,2.0,0.8,0.2,0.6,0.5
elderly_headed_hh,all_quintiles,1980,2.1,0.8,0.3,0.5,0.5
elderly_headed_hh,all_quintiles,1981,2.1,0.8,0.3,0.5,0.6
elderly_headed_hh,all_quintiles,1982,2.0,0.8,0.2,0.4,0.5
elderly_headed_hh,all_quintiles,1983,2.1,0.9,0.2,0.5,0.6
elderly_headed_hh,all_quintiles,1984,1.9,0.8,0.2,0.4,0.6
elderly_headed_hh,all_quintiles,1985,2.0,0.9,0.2,0.4,0.6
elderly_headed_hh,all_quintiles,1986,1.9,0.8,0.1,0.4,0.6
elderly_headed_hh,all_quintiles,1987,2.0,0.9,0.1,0.4,0.6
elderly_headed_hh,all_quintiles,1988,2.1,0.9,0.1,0.4,0.6
elderly_headed_hh,all_quintiles,1989,2.1,0.9,0.1,0.4,0.6
elderly_headed_hh,all_quintiles,1990,2.2,1.0,0.1,0.4,0.7
elderly_headed_hh,all_quintiles,1991,2.4,1.2,0.2,0.5,0.7
elderly_headed_hh,all_quintiles,1992,2.6,1.2,0.2,0.5,0.6
elderly_headed_hh,all_quintiles,1993,2.7,1.3,0.2,0.5,0.7
elderly_headed_hh,all_quintiles,1994,2.8,1.4,0.2,0.5,0.7
elderly_headed_hh,all_quintiles,1995,2.7,1.4,0.2,0.5,0.6
elderly_headed_hh,all_quintiles,1996,2.5,1.3,0.2,0.5,0.5
elderly_headed_hh,all_quintiles,1997,2.3,1.3,0.1,0.4,0.5
elderly_headed_hh,all_quintiles,1998,2.4,1.4,0.1,0.4,0.5
elderly_headed_hh,all_quintiles,1999,2.4,1.4,0.1,0.4,0.4
elderly_headed_hh,all_quintiles,2000,2.5,1.5,0.1,0.4,0.5
elderly_headed_hh,all_quintiles,2001,2.8,1.8,0.1,0.4,0.5
elderly_headed_hh,all_quintiles,2002,3.1,2.0,0.1,0.5,0.5
elderly_headed_hh,all_quintiles,2003,3.3,2.2,0.1,0.4,0.6
elderly_headed_hh,all_quintiles,2004,3.2,2.1,0.1,0.4,0.5
elderly_headed_hh,all_quintiles,2005,2.9,1.9,0.1,0.3,0.5
elderly_headed_hh,all_quintiles,2006,2.6,1.5,0.1,0.3,0.7
elderly_headed_hh,all_quintiles,2007,2.5,1.3,0.1,0.3,0.7
elderly_headed_hh,all_quintiles,2008,2.9,1.7,0.2,0.3,0.8
elderly_headed_hh,all_quintiles,2009,3.3,1.9,0.2,0.4,0.8
elderly_headed_hh,all_quintiles,2010,3.2,1.7,0.3,0.3,0.8
elderly_headed_hh,all_quintiles,2011,3.0,1.6,0.3,0.3,0.8
elderly_headed_hh,all_quintiles,2012,2.8,1.5,0.3,0.3,0.7
elderly_headed_hh,all_quintiles,2013,2.7,1.4,0.3,0.3,0.7
elderly_headed_hh,all_quintiles,2014,2.9,1.6,0.3,0.3,0.7
elderly_headed_hh,all_quintiles,2015,2.9,1.6,0.3,0.3,0.8
elderly_headed_hh,all_quintiles,2016,3.1,1.7,0.3,0.3,0.9
elderly_headed_hh,all_quintiles,2017,3.0,1.7,0.3,0.3,0.8
elderly_headed_hh,lowest_quintile,1979,15.4,5.5,1.9,4.1,3.8
elderly_headed_hh,lowest_quintile,1980,18.5,6.8,2.4,4.5,4.8
elderly_headed_hh,lowest_quintile,1981,21.1,8.0,2.9,4.6,5.6
elderly_headed_hh,lowest_quintile,1982,23.8,9.7,2.6,5.3,6.3
elderly_headed_hh,lowest_quintile,1983,29.1,12.4,3.0,6.3,7.4
elderly_headed_hh,lowest_quintile,1984,26.9,12.1,2.4,5.3,7.1
elderly_headed_hh,lowest_quintile,1985,29.1,12.9,2.4,5.6,8.3
elderly_headed_hh,lowest_quintile,1986,29.1,12.9,2.2,5.4,8.6
elderly_headed_hh,lowest_quintile,1987,28.0,12.2,1.9,5.4,8.5
elderly_headed_hh,lowest_quintile,1988,29.7,13.0,2.0,5.7,8.9
elderly_headed_hh,lowest_quintile,1989,30.8,13.8,2.4,5.8,8.8
elderly_headed_hh,lowest_quintile,1990,30.3,13.6,2.2,5.4,9.1
elderly_headed_hh,lowest_quintile,1991,33.8,15.7,2.4,6.1,9.6
elderly_headed_hh,lowest_quintile,1992,38.9,18.4,3.3,7.7,9.4
elderly_headed_hh,lowest_quintile,1993,41.4,18.8,3.4,8.7,10.5
elderly_headed_hh,lowest_quintile,1994,40.5,18.5,3.4,8.0,10.6
elderly_headed_hh,lowest_quintile,1995,38.5,17.8,2.9,7.8,10.0
elderly_headed_hh,lowest_quintile,1996,41.6,19.2,3.3,9.1,10.1
elderly_headed_hh,lowest_quintile,1997,38.5,18.1,2.3,7.5,10.7
elderly_headed_hh,lowest_quintile,1998,38.7,19.5,2.1,7.6,9.6
elderly_headed_hh,lowest_quintile,1999,36.0,19.5,1.8,6.7,8.1
elderly_headed_hh,lowest_quintile,2000,36.2,19.9,1.6,6.5,8.2
elderly_headed_hh,lowest_quintile,2001,41.0,23.2,1.8,7.0,9.0
elderly_headed_hh,lowest_quintile,2002,45.4,26.7,1.9,7.4,9.4
elderly_headed_hh,lowest_quintile,2003,48.1,27.6,2.4,7.4,10.7
elderly_headed_hh,lowest_quintile,2004,47.6,27.8,2.5,7.1,10.2
elderly_headed_hh,lowest_quintile,2005,46.0,26.0,2.8,6.5,10.7
elderly_headed_hh,lowest_quintile,2006,44.7,21.2,2.6,6.6,14.4
elderly_headed_hh,lowest_quintile,2007,39.2,17.3,2.6,5.2,14.2
elderly_headed_hh,lowest_quintile,2008,42.2,20.9,3.1,5.4,12.8
elderly_headed_hh,lowest_quintile,2009,52.4,25.6,4.8,7.1,15.0
elderly_headed_hh,lowest_quintile,2010,54.7,27.0,5.6,6.8,15.4
elderly_headed_hh,lowest_quintile,2011,49.5,23.0,6.0,6.0,14.5
elderly_headed_hh,lowest_quintile,2012,53.8,25.8,7.3,6.9,13.9
elderly_headed_hh,lowest_quintile,2013,48.8,23.1,6.7,6.2,12.8
elderly_headed_hh,lowest_quintile,2014,53.2,27.3,5.8,6.1,13.9
elderly_headed_hh,lowest_quintile,2015,51.4,25.0,5.4,6.0,15.1
elderly_headed_hh,lowest_quintile,2016,49.8,24.2,5.1,5.1,15.4
elderly_headed_hh,lowest_quintile,2017,47.3,23.2,5.0,4.6,14.5
elderly_headed_hh,second_quintile,1979,1.8,0.7,0.1,0.5,0.4
elderly_headed_hh,second_quintile,1980,1.8,0.7,0.2,0.3,0.5
elderly_headed_hh,second_quintile,1981,2.4,0.9,0.3,0.5,0.7
elderly_headed_hh,second_quintile,1982,3.1,1.2,0.3,0.7,1.0
elderly_headed_hh,second_quintile,1983,4.1,1.5,0.4,0.7,1.5
elderly_headed_hh,second_quintile,1984,3.1,1.1,0.2,0.6,1.2
elderly_headed_hh,second_quintile,1985,3.3,1.1,0.2,0.5,1.4
elderly_headed_hh,second_quintile,1986,3.6,1.5,0.2,0.6,1.4
elderly_headed_hh,second_quintile,1987,3.8,1.7,0.2,0.7,1.2
elderly_headed_hh,second_quintile,1988,3.4,1.4,0.2,0.7,1.2
elderly_headed_hh,second_quintile,1989,3.3,1.3,0.2,0.6,1.3
elderly_headed_hh,second_quintile,1990,3.8,1.8,0.2,0.7,1.1
elderly_headed_hh,second_quintile,1991,4.6,2.2,0.3,0.9,1.3
elderly_headed_hh,second_quintile,1992,5.8,2.6,0.5,1.1,1.6
elderly_headed_hh,second_quintile,1993,6.4,2.9,0.5,1.1,1.9
elderly_headed_hh,second_quintile,1994,6.2,3.2,0.4,1.1,1.5
elderly_headed_hh,second_quintile,1995,6.3,3.2,0.4,1.0,1.7
elderly_headed_hh,second_quintile,1996,6.3,3.2,0.4,1.0,1.7
elderly_headed_hh,second_quintile,1997,5.9,3.3,0.3,1.0,1.3
elderly_headed_hh,second_quintile,1998,5.9,3.7,0.2,0.8,1.2
elderly_headed_hh,second_quintile,1999,6.2,4.0,0.2,1.0,1.0
elderly_headed_hh,second_quintile,2000,6.3,3.9,0.2,1.0,1.2
elderly_headed_hh,second_quintile,2001,6.8,4.4,0.2,0.9,1.2
elderly_headed_hh,second_quintile,2002,7.9,5.1,0.2,1.0,1.5
elderly_headed_hh,second_quintile,2003,8.5,5.5,0.4,1.0,1.6
elderly_headed_hh,second_quintile,2004,9.1,6.3,0.4,0.9,1.5
elderly_headed_hh,second_quintile,2005,8.2,5.5,0.4,0.8,1.5
elderly_headed_hh,second_quintile,2006,8.9,4.8,0.3,0.9,2.8
elderly_headed_hh,second_quintile,2007,7.9,4.2,0.4,0.9,2.6
elderly_headed_hh,second_quintile,2008,9.8,5.5,0.5,0.9,2.8
elderly_headed_hh,second_quintile,2009,12.2,6.5,0.9,1.2,3.6
elderly_headed_hh,second_quintile,2010,12.3,6.0,1.2,1.1,4.0
elderly_headed_hh,second_quintile,2011,11.8,5.9,1.4,1.0,3.5
elderly_headed_hh,second_quintile,2012,12.5,6.4,1.3,1.2,3.5
elderly_headed_hh,second_quintile,2013,11.0,5.3,1.3,1.0,3.3
elderly_headed_hh,second_quintile,2014,11.9,6.4,1.2,0.9,3.4
elderly_headed_hh,second_quintile,2015,11.0,5.7,1.1,0.9,3.3
elderly_headed_hh,second_quintile,2016,11.0,5.7,1.0,0.8,3.5
elderly_headed_hh,second_quintile,2017,10.3,5.3,0.9,0.8,3.3
elderly_headed_hh,middle_quintile,1979,0.7,0.3,0.0,0.2,0.1
elderly_headed_hh,middle_quintile,1980,0.5,0.2,0.0,0.2,0.1
elderly_headed_hh,middle_quintile,1981,0.6,0.3,0.0,0.2,0.1
elderly_headed_hh,middle_quintile,1982,0.7,0.3,0.0,0.1,0.2
elderly_headed_hh,middle_quintile,1983,0.8,0.3,0.1,0.2,0.2
elderly_headed_hh,middle_quintile,1984,0.6,0.3,0.0,0.2,0.2
elderly_headed_hh,middle_quintile,1985,0.8,0.3,0.0,0.2,0.2
elderly_headed_hh,middle_quintile,1986,0.8,0.4,0.0,0.2,0.2
elderly_headed_hh,middle_quintile,1987,0.7,0.4,0.0,0.2,0.1
elderly_headed_hh,middle_quintile,1988,0.7,0.3,0.0,0.2,0.2
elderly_headed_hh,middle_quintile,1989,0.6,0.3,0.0,0.1,0.2
elderly_headed_hh,middle_quintile,1990,0.7,0.3,0.0,0.1,0.2
elderly_headed_hh,middle_quintile,1991,1.0,0.5,0.0,0.2,0.2
elderly_headed_hh,middle_quintile,1992,1.0,0.5,0.0,0.2,0.2
elderly_headed_hh,middle_quintile,1993,1.2,0.7,0.1,0.2,0.2
elderly_headed_hh,middle_quintile,1994,1.3,0.8,0.0,0.2,0.2
elderly_headed_hh,middle_quintile,1995,1.4,0.9,0.0,0.3,0.2
elderly_headed_hh,middle_quintile,1996,1.8,1.2,0.1,0.3,0.2
elderly_headed_hh,middle_quintile,1997,1.6,1.1,0.0,0.3,0.2
elderly_headed_hh,middle_quintile,1998,1.6,1.2,0.0,0.2,0.1
elderly_headed_hh,middle_quintile,1999,1.4,1.0,0.0,0.2,0.1
elderly_headed_hh,middle_quintile,2000,1.7,1.2,0.0,0.3,0.2
elderly_headed_hh,middle_quintile,2001,1.8,1.3,0.0,0.2,0.2
elderly_headed_hh,middle_quintile,2002,2.1,1.5,0.1,0.2,0.3
elderly_headed_hh,middle_quintile,2003,2.4,1.9,0.0,0.3,0.2
elderly_headed_hh,middle_quintile,2004,2.6,2.1,0.0,0.3,0.2
elderly_headed_hh,middle_quintile,2005,2.6,2.1,0.1,0.3,0.2
elderly_headed_hh,middle_quintile,2006,2.5,1.7,0.1,0.3,0.5
elderly_headed_hh,middle_quintile,2007,2.7,1.8,0.1,0.3,0.6
elderly_headed_hh,middle_quintile,2008,2.8,1.9,0.1,0.3,0.5
elderly_headed_hh,middle_quintile,2009,3.2,2.2,0.2,0.3,0.6
elderly_headed_hh,middle_quintile,2010,3.4,2.2,0.2,0.3,0.7
elderly_headed_hh,middle_quintile,2011,3.0,1.9,0.2,0.3,0.6
elderly_headed_hh,middle_quintile,2012,3.0,1.9,0.2,0.4,0.6
elderly_headed_hh,middle_quintile,2013,2.9,1.7,0.3,0.3,0.7
elderly_headed_hh,middle_quintile,2014,3.0,1.9,0.2,0.3,0.6
elderly_headed_hh,middle_quintile,2015,3.2,2.1,0.2,0.3,0.7
elderly_headed_hh,middle_quintile,2016,3.3,2.1,0.2,0.3,0.8
elderly_headed_hh,middle_quintile,2017,3.4,2.2,0.2,0.3,0.7
elderly_headed_hh,fourth_quintile,1979,0.3,0.1,0.0,0.2,0.0
elderly_headed_hh,fourth_quintile,1980,0.4,0.2,0.0,0.2,0.0
elderly_headed_hh,fourth_quintile,1981,0.3,0.2,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1982,0.3,0.2,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1983,0.3,0.1,0.0,0.1,0.1
elderly_headed_hh,fourth_quintile,1984,0.2,0.1,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1985,0.3,0.1,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1986,0.3,0.2,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1987,0.2,0.1,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1988,0.3,0.1,0.0,0.1,0.1
elderly_headed_hh,fourth_quintile,1989,0.3,0.1,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1990,0.2,0.1,0.0,0.1,0.1
elderly_headed_hh,fourth_quintile,1991,0.2,0.1,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1992,0.4,0.2,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1993,0.5,0.3,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1994,0.6,0.4,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1995,0.6,0.5,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1996,0.6,0.5,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1997,0.8,0.6,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1998,0.8,0.6,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,1999,0.7,0.5,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,2000,0.8,0.6,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,2001,0.8,0.7,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,2002,1.0,0.9,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,2003,1.0,0.9,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,2004,1.1,0.9,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,2005,1.2,1.0,0.0,0.1,0.0
elderly_headed_hh,fourth_quintile,2006,1.1,0.8,0.0,0.1,0.2
elderly_headed_hh,fourth_quintile,2007,1.4,1.0,0.0,0.2,0.2
elderly_headed_hh,fourth_quintile,2008,1.0,0.7,0.0,0.1,0.1
elderly_headed_hh,fourth_quintile,2009,1.2,0.9,0.0,0.1,0.2
elderly_headed_hh,fourth_quintile,2010,1.3,0.9,0.0,0.1,0.2
elderly_headed_hh,fourth_quintile,2011,1.2,0.8,0.1,0.2,0.2
elderly_headed_hh,fourth_quintile,2012,0.9,0.7,0.0,0.1,0.1
elderly_headed_hh,fourth_quintile,2013,1.0,0.7,0.0,0.1,0.2
elderly_headed_hh,fourth_quintile,2014,1.1,0.7,0.0,0.1,0.2
elderly_headed_hh,fourth_quintile,2015,1.2,0.8,0.1,0.1,0.2
elderly_headed_hh,fourth_quintile,2016,1.1,0.8,0.0,0.1,0.2
elderly_headed_hh,fourth_quintile,2017,1.0,0.7,0.0,0.1,0.2
elderly_headed_hh,highest_quintile,1979,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1980,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1981,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1982,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1983,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1984,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1985,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1986,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1987,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1988,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1989,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1990,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1991,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1992,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1993,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1994,0.2,0.1,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1995,0.2,0.1,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1996,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1997,0.2,0.1,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1998,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,1999,0.2,0.1,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2000,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2001,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2002,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2003,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2004,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2005,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2006,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2007,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2008,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2009,0.3,0.3,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2010,0.3,0.3,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2011,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2012,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2013,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2014,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2015,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2016,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,highest_quintile,2017,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,percentiles_81_90,1979,0.2,0.1,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,1980,0.2,0.1,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,1981,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_81_90,1982,0.2,0.1,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,1983,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_81_90,1984,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_81_90,1985,0.2,0.1,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,1986,0.1,0.1,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,1987,0.2,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_81_90,1988,0.2,0.1,0.0,0.0,0.1
elderly_headed_hh,percentiles_81_90,1989,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_81_90,1990,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_81_90,1991,0.2,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_81_90,1992,0.2,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_81_90,1993,0.4,0.3,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,1994,0.3,0.2,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,1995,0.3,0.3,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,1996,0.4,0.3,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,1997,0.4,0.3,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,1998,0.5,0.4,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,1999,0.5,0.3,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,2000,0.5,0.4,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,2001,0.4,0.3,0.0,0.0,0.0
elderly_headed_hh,percentiles_81_90,2002,0.6,0.5,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,2003,0.7,0.6,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,2004,0.6,0.5,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,2005,0.5,0.4,0.0,0.1,0.0
elderly_headed_hh,percentiles_81_90,2006,0.6,0.4,0.0,0.1,0.1
elderly_headed_hh,percentiles_81_90,2007,0.7,0.5,0.0,0.1,0.1
elderly_headed_hh,percentiles_81_90,2008,0.5,0.4,0.0,0.1,0.1
elderly_headed_hh,percentiles_81_90,2009,0.7,0.5,0.0,0.1,0.1
elderly_headed_hh,percentiles_81_90,2010,0.8,0.6,0.0,0.1,0.1
elderly_headed_hh,percentiles_81_90,2011,0.4,0.3,0.0,0.1,0.1
elderly_headed_hh,percentiles_81_90,2012,0.6,0.4,0.0,0.1,0.1
elderly_headed_hh,percentiles_81_90,2013,0.4,0.3,0.0,0.0,0.1
elderly_headed_hh,percentiles_81_90,2014,0.6,0.4,0.0,0.0,0.1
elderly_headed_hh,percentiles_81_90,2015,0.5,0.4,0.0,0.0,0.1
elderly_headed_hh,percentiles_81_90,2016,0.7,0.5,0.0,0.0,0.1
elderly_headed_hh,percentiles_81_90,2017,0.5,0.3,0.0,0.1,0.1
elderly_headed_hh,percentiles_91_95,1979,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1980,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1981,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1982,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1983,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1984,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1985,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1986,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1987,0.0,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1988,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1989,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1990,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1991,0.0,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1992,0.1,0.1,0.0,0.1,0.0
elderly_headed_hh,percentiles_91_95,1993,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1994,0.2,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1995,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1996,0.3,0.2,0.0,0.1,0.0
elderly_headed_hh,percentiles_91_95,1997,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,1998,0.4,0.3,0.0,0.1,0.0
elderly_headed_hh,percentiles_91_95,1999,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2000,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2001,0.3,0.3,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2002,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2003,0.3,0.3,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2004,0.3,0.3,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2005,0.4,0.3,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2006,0.5,0.4,0.0,0.0,0.1
elderly_headed_hh,percentiles_91_95,2007,0.5,0.3,0.0,0.0,0.1
elderly_headed_hh,percentiles_91_95,2008,0.4,0.3,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2009,0.4,0.3,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2010,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2011,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2012,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2013,0.3,0.3,0.0,0.0,0.0
elderly_headed_hh,percentiles_91_95,2014,0.4,0.3,0.0,0.0,0.1
elderly_headed_hh,percentiles_91_95,2015,0.4,0.3,0.0,0.0,0.1
elderly_headed_hh,percentiles_91_95,2016,0.4,0.3,0.0,0.0,0.1
elderly_headed_hh,percentiles_91_95,2017,0.3,0.2,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1979,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1980,0.0,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1981,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1982,0.0,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1983,0.1,0.0,0.0,0.1,0.0
elderly_headed_hh,percentiles_96_99,1984,0.0,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1985,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1986,0.0,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1987,0.0,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1988,0.0,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1989,0.1,0.0,0.0,0.0,0.1
elderly_headed_hh,percentiles_96_99,1990,0.1,0.0,0.0,0.0,0.1
elderly_headed_hh,percentiles_96_99,1991,0.1,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1992,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1993,0.0,0.0,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1994,0.2,0.2,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1995,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1996,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1997,0.1,0.1,0.0,0.0,0.0
elderly_headed_hh,percentiles_96_99,1998,0.1,0.1,0.0,0.0,0.0
