household_type,income_group,year,num_households,num_people,num_children,num_adults,num_elderly
hh_with_children,top_1_percent,2008,0.3,1.4,0.7,0.7,0.0
hh_with_children,top_1_percent,2009,0.4,1.5,0.7,0.8,0.0
hh_with_children,top_1_percent,2010,0.4,1.5,0.7,0.8,0.0
hh_with_children,top_1_percent,2011,0.4,1.5,0.7,0.8,0.0
hh_with_children,top_1_percent,2012,0.4,1.5,0.7,0.8,0.0
hh_with_children,top_1_percent,2013,0.4,1.5,0.7,0.8,0.0
hh_with_children,top_1_percent,2014,0.4,1.5,0.7,0.8,0.0
hh_with_children,top_1_percent,2015,0.4,1.5,0.7,0.8,0.0
hh_with_children,top_1_percent,2016,0.3,1.4,0.7,0.8,0.0
hh_with_children,top_1_percent,2017,0.4,1.5,0.7,0.8,0.0
elderly_headed_hh,all_quintiles,1979,16.5,27.1,0.0,5.1,22.0
elderly_headed_hh,all_quintiles,1980,16.8,27.6,0.0,5.1,22.5
elderly_headed_hh,all_quintiles,1981,17.2,28.3,0.0,5.2,23.1
elderly_headed_hh,all_quintiles,1982,17.6,28.9,0.0,5.4,23.6
elderly_headed_hh,all_quintiles,1983,17.8,29.4,0.0,5.5,23.9
elderly_headed_hh,all_quintiles,1984,18.1,29.8,0.0,5.6,24.3
elderly_headed_hh,all_quintiles,1985,18.5,30.5,0.0,5.8,24.8
elderly_headed_hh,all_quintiles,1986,19.0,31.2,0.0,5.7,25.6
elderly_headed_hh,all_quintiles,1987,19.4,32.0,0.0,5.8,26.2
elderly_headed_hh,all_quintiles,1988,19.7,32.4,0.0,5.8,26.6
elderly_headed_hh,all_quintiles,1989,20.1,32.8,0.0,5.9,26.9
elderly_headed_hh,all_quintiles,1990,20.4,33.4,0.0,6.0,27.4
elderly_headed_hh,all_quintiles,1991,20.8,33.9,0.0,6.0,27.9
elderly_headed_hh,all_quintiles,1992,20.4,33.5,0.0,5.8,27.7
elderly_headed_hh,all_quintiles,1993,20.6,33.8,0.0,5.8,28.1
elderly_headed_hh,all_quintiles,1994,21.2,34.6,0.0,5.9,28.7
elderly_headed_hh,all_quintiles,1995,21.4,34.8,0.0,6.0,28.9
elderly_headed_hh,all_quintiles,1996,21.3,34.6,0.0,5.8,28.8
elderly_headed_hh,all_quintiles,1997,21.5,35.0,0.0,6.0,29.0
elderly_headed_hh,all_quintiles,1998,21.6,35.4,0.0,6.0,29.3
elderly_headed_hh,all_quintiles,1999,21.8,35.7,0.0,6.2,29.5
elderly_headed_hh,all_quintiles,2000,22.6,36.9,0.0,6.4,30.4
elderly_headed_hh,all_quintiles,2001,22.6,36.7,0.0,6.3,30.4
elderly_headed_hh,all_quintiles,2002,22.8,36.9,0.0,6.2,30.7
elderly_headed_hh,all_quintiles,2003,23.3,37.8,0.0,6.4,31.4
elderly_headed_hh,all_quintiles,2004,23.3,37.9,0.0,6.4,31.5
elderly_headed_hh,all_quintiles,2005,23.7,38.7,0.0,6.7,32.1
elderly_headed_hh,all_quintiles,2006,24.0,39.0,0.0,6.5,32.4
elderly_headed_hh,all_quintiles,2007,24.4,39.6,0.0,6.9,32.7
elderly_headed_hh,all_quintiles,2008,25.2,41.2,0.0,7.4,33.7
elderly_headed_hh,all_quintiles,2009,25.5,42.2,0.0,7.7,34.5
elderly_headed_hh,all_quintiles,2010,26.0,43.0,0.0,7.8,35.3
elderly_headed_hh,all_quintiles,2011,27.2,45.4,0.0,8.3,37.1
elderly_headed_hh,all_quintiles,2012,28.3,47.5,0.0,8.8,38.7
elderly_headed_hh,all_quintiles,2013,29.2,48.8,0.0,9.1,39.7
elderly_headed_hh,all_quintiles,2014,30.3,50.3,0.0,9.2,41.0
elderly_headed_hh,all_quintiles,2015,31.3,52.3,0.0,9.7,42.6
elderly_headed_hh,all_quintiles,2016,32.3,54.0,0.0,10.0,44.1
elderly_headed_hh,all_quintiles,2017,33.4,55.9,0.0,10.2,45.7
elderly_headed_hh,lowest_quintile,1979,5.3,7.1,0.0,0.8,6.3
elderly_headed_hh,lowest_quintile,1980,4.6,6.2,0.0,0.8,5.4
elderly_headed_hh,lowest_quintile,1981,3.9,5.1,0.0,0.7,4.5
elderly_headed_hh,lowest_quintile,1982,3.1,4.1,0.0,0.6,3.6
elderly_headed_hh,lowest_quintile,1983,2.5,3.3,0.0,0.5,2.8
elderly_headed_hh,lowest_quintile,1984,2.7,3.5,0.0,0.5,3.0
elderly_headed_hh,lowest_quintile,1985,2.6,3.4,0.0,0.6,2.8
elderly_headed_hh,lowest_quintile,1986,2.4,3.2,0.0,0.5,2.7
elderly_headed_hh,lowest_quintile,1987,2.5,3.4,0.0,0.5,2.8
elderly_headed_hh,lowest_quintile,1988,2.7,3.6,0.0,0.6,3.0
elderly_headed_hh,lowest_quintile,1989,2.8,3.8,0.0,0.6,3.2
elderly_headed_hh,lowest_quintile,1990,2.9,3.9,0.0,0.6,3.3
elderly_headed_hh,lowest_quintile,1991,2.8,3.7,0.0,0.6,3.1
elderly_headed_hh,lowest_quintile,1992,2.5,3.4,0.0,0.5,2.9
elderly_headed_hh,lowest_quintile,1993,2.4,3.2,0.0,0.5,2.7
elderly_headed_hh,lowest_quintile,1994,2.7,3.6,0.0,0.6,3.1
elderly_headed_hh,lowest_quintile,1995,2.7,3.5,0.0,0.6,2.9
elderly_headed_hh,lowest_quintile,1996,2.3,3.0,0.0,0.4,2.6
elderly_headed_hh,lowest_quintile,1997,2.5,3.4,0.0,0.6,2.8
elderly_headed_hh,lowest_quintile,1998,2.6,3.5,0.0,0.5,3.0
elderly_headed_hh,lowest_quintile,1999,3.0,4.0,0.0,0.6,3.4
elderly_headed_hh,lowest_quintile,2000,3.1,4.2,0.0,0.6,3.5
elderly_headed_hh,lowest_quintile,2001,3.1,4.2,0.0,0.6,3.6
elderly_headed_hh,lowest_quintile,2002,3.0,4.0,0.0,0.6,3.3
elderly_headed_hh,lowest_quintile,2003,3.3,4.4,0.0,0.7,3.7
elderly_headed_hh,lowest_quintile,2004,3.4,4.5,0.0,0.7,3.8
elderly_headed_hh,lowest_quintile,2005,3.4,4.3,0.0,0.6,3.8
elderly_headed_hh,lowest_quintile,2006,2.8,3.6,0.0,0.5,3.1
elderly_headed_hh,lowest_quintile,2007,3.1,3.9,0.0,0.5,3.4
elderly_headed_hh,lowest_quintile,2008,3.3,4.3,0.0,0.7,3.6
elderly_headed_hh,lowest_quintile,2009,2.8,3.8,0.0,0.7,3.1
elderly_headed_hh,lowest_quintile,2010,2.7,3.6,0.0,0.6,3.0
elderly_headed_hh,lowest_quintile,2011,3.3,4.4,0.0,0.7,3.6
elderly_headed_hh,lowest_quintile,2012,3.2,4.3,0.0,0.8,3.5
elderly_headed_hh,lowest_quintile,2013,3.3,4.5,0.0,0.8,3.7
elderly_headed_hh,lowest_quintile,2014,3.9,5.3,0.0,0.9,4.4
elderly_headed_hh,lowest_quintile,2015,4.6,6.1,0.0,1.0,5.0
elderly_headed_hh,lowest_quintile,2016,5.0,6.7,0.0,1.1,5.6
elderly_headed_hh,lowest_quintile,2017,5.3,7.1,0.0,1.1,5.9
elderly_headed_hh,second_quintile,1979,3.7,6.1,0.0,0.9,5.2
elderly_headed_hh,second_quintile,1980,4.0,6.5,0.0,1.0,5.5
elderly_headed_hh,second_quintile,1981,4.1,6.5,0.0,1.0,5.5
elderly_headed_hh,second_quintile,1982,4.2,6.4,0.0,0.9,5.5
elderly_headed_hh,second_quintile,1983,4.2,6.4,0.0,0.9,5.5
elderly_headed_hh,second_quintile,1984,4.4,6.6,0.0,1.0,5.7
elderly_headed_hh,second_quintile,1985,4.5,6.6,0.0,1.0,5.6
elderly_headed_hh,second_quintile,1986,4.7,6.9,0.0,1.0,5.9
elderly_headed_hh,second_quintile,1987,5.2,7.6,0.0,1.0,6.6
elderly_headed_hh,second_quintile,1988,5.4,8.0,0.0,1.2,6.9
elderly_headed_hh,second_quintile,1989,5.2,7.7,0.0,1.1,6.5
elderly_headed_hh,second_quintile,1990,4.9,7.3,0.0,1.1,6.2
elderly_headed_hh,second_quintile,1991,4.8,7.0,0.0,1.1,6.0
elderly_headed_hh,second_quintile,1992,4.7,6.9,0.0,0.9,5.9
elderly_headed_hh,second_quintile,1993,4.8,7.0,0.0,1.0,6.0
elderly_headed_hh,second_quintile,1994,5.0,7.2,0.0,1.0,6.2
elderly_headed_hh,second_quintile,1995,4.8,7.1,0.0,1.0,6.1
elderly_headed_hh,second_quintile,1996,4.6,6.6,0.0,0.9,5.7
elderly_headed_hh,second_quintile,1997,4.3,6.3,0.0,0.9,5.3
elderly_headed_hh,second_quintile,1998,4.2,6.3,0.0,0.9,5.5
elderly_headed_hh,second_quintile,1999,4.3,6.7,0.0,1.1,5.6
elderly_headed_hh,second_quintile,2000,4.4,6.6,0.0,1.1,5.5
elderly_headed_hh,second_quintile,2001,4.6,6.9,0.0,1.1,5.8
elderly_headed_hh,second_quintile,2002,4.7,6.9,0.0,1.0,5.9
elderly_headed_hh,second_quintile,2003,4.9,7.2,0.0,1.0,6.2
elderly_headed_hh,second_quintile,2004,4.8,7.1,0.0,1.0,6.1
elderly_headed_hh,second_quintile,2005,4.9,7.1,0.0,1.0,6.1
elderly_headed_hh,second_quintile,2006,4.7,6.7,0.0,0.9,5.8
elderly_headed_hh,second_quintile,2007,4.6,6.5,0.0,1.0,5.5
elderly_headed_hh,second_quintile,2008,4.8,6.8,0.0,1.0,5.8
elderly_headed_hh,second_quintile,2009,4.9,7.0,0.0,1.2,5.8
elderly_headed_hh,second_quintile,2010,4.7,6.7,0.0,1.0,5.7
elderly_headed_hh,second_quintile,2011,4.9,7.2,0.0,1.2,6.1
elderly_headed_hh,second_quintile,2012,5.2,7.5,0.0,1.2,6.3
elderly_headed_hh,second_quintile,2013,5.3,7.7,0.0,1.3,6.5
elderly_headed_hh,second_quintile,2014,5.7,8.3,0.0,1.4,6.9
elderly_headed_hh,second_quintile,2015,5.8,8.3,0.0,1.4,7.0
elderly_headed_hh,second_quintile,2016,5.9,8.6,0.0,1.4,7.2
elderly_headed_hh,second_quintile,2017,6.5,9.6,0.0,1.6,8.0
elderly_headed_hh,middle_quintile,1979,2.6,4.6,0.0,1.1,3.5
elderly_headed_hh,middle_quintile,1980,2.5,4.4,0.0,1.0,3.4
elderly_headed_hh,middle_quintile,1981,2.7,4.6,0.0,1.0,3.7
elderly_headed_hh,middle_quintile,1982,3.0,5.2,0.0,1.1,4.2
elderly_headed_hh,middle_quintile,1983,3.5,5.9,0.0,1.2,4.7
elderly_headed_hh,middle_quintile,1984,3.3,5.6,0.0,1.2,4.5
elderly_headed_hh,middle_quintile,1985,3.5,5.8,0.0,1.2,4.7
elderly_headed_hh,middle_quintile,1986,3.9,6.5,0.0,1.3,5.2
elderly_headed_hh,middle_quintile,1987,4.2,7.2,0.0,1.4,5.8
elderly_headed_hh,middle_quintile,1988,4.0,6.7,0.0,1.3,5.4
elderly_headed_hh,middle_quintile,1989,4.1,6.8,0.0,1.3,5.5
elderly_headed_hh,middle_quintile,1990,4.3,7.1,0.0,1.4,5.7
elderly_headed_hh,middle_quintile,1991,4.5,7.4,0.0,1.4,6.0
elderly_headed_hh,middle_quintile,1992,4.6,7.5,0.0,1.3,6.2
elderly_headed_hh,middle_quintile,1993,4.6,7.6,0.0,1.4,6.2
elderly_headed_hh,middle_quintile,1994,4.8,7.7,0.0,1.3,6.4
elderly_headed_hh,middle_quintile,1995,4.7,7.5,0.0,1.4,6.1
elderly_headed_hh,middle_quintile,1996,4.7,7.3,0.0,1.3,6.0
elderly_headed_hh,middle_quintile,1997,4.5,7.2,0.0,1.4,5.8
elderly_headed_hh,middle_quintile,1998,4.8,7.7,0.0,1.3,6.3
elderly_headed_hh,middle_quintile,1999,4.8,7.9,0.0,1.4,6.5
elderly_headed_hh,middle_quintile,2000,5.2,8.2,0.0,1.5,6.7
elderly_headed_hh,middle_quintile,2001,5.0,8.0,0.0,1.4,6.6
elderly_headed_hh,middle_quintile,2002,5.1,8.0,0.0,1.4,6.6
elderly_headed_hh,middle_quintile,2003,5.3,8.5,0.0,1.4,7.1
elderly_headed_hh,middle_quintile,2004,5.3,8.5,0.0,1.4,7.0
elderly_headed_hh,middle_quintile,2005,5.1,8.3,0.0,1.4,6.9
elderly_headed_hh,middle_quintile,2006,5.5,8.8,0.0,1.5,7.3
elderly_headed_hh,middle_quintile,2007,5.1,8.1,0.0,1.4,6.7
elderly_headed_hh,middle_quintile,2008,5.5,9.0,0.0,1.6,7.3
elderly_headed_hh,middle_quintile,2009,5.8,9.3,0.0,1.6,7.6
elderly_headed_hh,middle_quintile,2010,5.8,9.4,0.0,1.7,7.6
elderly_headed_hh,middle_quintile,2011,6.3,10.2,0.0,1.9,8.3
elderly_headed_hh,middle_quintile,2012,6.3,10.5,0.0,2.0,8.5
elderly_headed_hh,middle_quintile,2013,6.3,10.2,0.0,2.0,8.2
elderly_headed_hh,middle_quintile,2014,6.2,10.1,0.0,2.0,8.1
elderly_headed_hh,middle_quintile,2015,6.4,10.8,0.0,2.2,8.6
elderly_headed_hh,middle_quintile,2016,6.4,10.7,0.0,2.0,8.7
elderly_headed_hh,middle_quintile,2017,6.5,11.0,0.0,2.1,8.9
elderly_headed_hh,fourth_quintile,1979,2.2,4.0,0.0,0.9,3.1
elderly_headed_hh,fourth_quintile,1980,2.5,4.5,0.0,1.0,3.5
elderly_headed_hh,fourth_quintile,1981,2.9,5.2,0.0,1.0,4.1
elderly_headed_hh,fourth_quintile,1982,3.3,5.8,0.0,1.3,4.6
elderly_headed_hh,fourth_quintile,1983,3.5,6.2,0.0,1.3,4.9
elderly_headed_hh,fourth_quintile,1984,3.7,6.6,0.0,1.4,5.2
elderly_headed_hh,fourth_quintile,1985,3.8,6.8,0.0,1.4,5.4
elderly_headed_hh,fourth_quintile,1986,3.9,7.0,0.0,1.4,5.6
elderly_headed_hh,fourth_quintile,1987,3.9,7.0,0.0,1.4,5.6
elderly_headed_hh,fourth_quintile,1988,3.9,7.0,0.0,1.4,5.7
elderly_headed_hh,fourth_quintile,1989,4.0,7.2,0.0,1.3,5.9
elderly_headed_hh,fourth_quintile,1990,4.1,7.4,0.0,1.4,6.0
elderly_headed_hh,fourth_quintile,1991,4.5,8.0,0.0,1.5,6.5
elderly_headed_hh,fourth_quintile,1992,4.4,7.8,0.0,1.4,6.4
elderly_headed_hh,fourth_quintile,1993,4.5,8.1,0.0,1.4,6.7
elderly_headed_hh,fourth_quintile,1994,4.5,8.2,0.0,1.5,6.7
elderly_headed_hh,fourth_quintile,1995,4.7,8.4,0.0,1.5,6.9
elderly_headed_hh,fourth_quintile,1996,4.8,8.6,0.0,1.5,7.1
elderly_headed_hh,fourth_quintile,1997,5.1,8.9,0.0,1.4,7.5
elderly_headed_hh,fourth_quintile,1998,5.0,8.8,0.0,1.6,7.2
elderly_headed_hh,fourth_quintile,1999,4.9,8.5,0.0,1.5,7.1
elderly_headed_hh,fourth_quintile,2000,5.1,9.1,0.0,1.6,7.5
elderly_headed_hh,fourth_quintile,2001,5.2,9.1,0.0,1.5,7.6
elderly_headed_hh,fourth_quintile,2002,5.4,9.6,0.0,1.6,7.9
elderly_headed_hh,fourth_quintile,2003,5.2,9.3,0.0,1.6,7.7
elderly_headed_hh,fourth_quintile,2004,5.2,9.3,0.0,1.6,7.7
elderly_headed_hh,fourth_quintile,2005,5.3,9.6,0.0,1.8,7.8
elderly_headed_hh,fourth_quintile,2006,5.6,10.0,0.0,1.8,8.2
elderly_headed_hh,fourth_quintile,2007,5.7,10.3,0.0,1.9,8.4
elderly_headed_hh,fourth_quintile,2008,6.0,10.8,0.0,2.1,8.7
elderly_headed_hh,fourth_quintile,2009,6.2,11.1,0.0,2.0,9.1
elderly_headed_hh,fourth_quintile,2010,6.6,11.7,0.0,2.1,9.6
elderly_headed_hh,fourth_quintile,2011,6.6,12.1,0.0,2.3,9.8
elderly_headed_hh,fourth_quintile,2012,7.0,12.7,0.0,2.3,10.3
elderly_headed_hh,fourth_quintile,2013,7.1,12.9,0.0,2.4,10.4
elderly_headed_hh,fourth_quintile,2014,7.0,12.7,0.0,2.4,10.3
elderly_headed_hh,fourth_quintile,2015,7.1,12.9,0.0,2.4,10.4
elderly_headed_hh,fourth_quintile,2016,7.4,13.7,0.0,2.7,11.1
elderly_headed_hh,fourth_quintile,2017,7.4,13.6,0.0,2.6,11.0
elderly_headed_hh,highest_quintile,1979,2.7,5.3,0.0,1.3,4.0
elderly_headed_hh,highest_quintile,1980,3.1,5.9,0.0,1.3,4.6
elderly_headed_hh,highest_quintile,1981,3.6,6.8,0.0,1.5,5.3
elderly_headed_hh,highest_quintile,1982,4.0,7.3,0.0,1.5,5.7
elderly_headed_hh,highest_quintile,1983,4.1,7.5,0.0,1.6,5.9
elderly_headed_hh,highest_quintile,1984,4.0,7.4,0.0,1.5,5.8
elderly_headed_hh,highest_quintile,1985,4.2,7.8,0.0,1.6,6.2
elderly_headed_hh,highest_quintile,1986,4.1,7.6,0.0,1.4,6.2
elderly_headed_hh,highest_quintile,1987,3.6,6.7,0.0,1.4,5.3
elderly_headed_hh,highest_quintile,1988,3.7,6.9,0.0,1.4,5.6
elderly_headed_hh,highest_quintile,1989,4.0,7.3,0.0,1.5,5.8
elderly_headed_hh,highest_quintile,1990,4.2,7.7,0.0,1.4,6.2
elderly_headed_hh,highest_quintile,1991,4.2,7.7,0.0,1.4,6.3
elderly_headed_hh,highest_quintile,1992,4.2,7.9,0.0,1.6,6.3
elderly_headed_hh,highest_quintile,1993,4.2,7.8,0.0,1.4,6.4
elderly_headed_hh,highest_quintile,1994,4.1,7.7,0.0,1.5,6.3
elderly_headed_hh,highest_quintile,1995,4.5,8.2,0.0,1.5,6.7
elderly_headed_hh,highest_quintile,1996,4.9,9.0,0.0,1.7,7.3
elderly_headed_hh,highest_quintile,1997,5.0,9.1,0.0,1.6,7.5
elderly_headed_hh,highest_quintile,1998,4.9,9.0,0.0,1.7,7.3
elderly_headed_hh,highest_quintile,1999,4.6,8.5,0.0,1.6,6.9
elderly_headed_hh,highest_quintile,2000,4.8,8.7,0.0,1.6,7.1
elderly_headed_hh,highest_quintile,2001,4.6,8.5,0.0,1.6,6.8
elderly_headed_hh,highest_quintile,2002,4.5,8.3,0.0,1.6,6.7
elderly_headed_hh,highest_quintile,2003,4.4,8.2,0.0,1.7,6.5
elderly_headed_hh,highest_quintile,2004,4.6,8.5,0.0,1.7,6.9
elderly_headed_hh,highest_quintile,2005,5.0,9.3,0.0,1.9,7.4
elderly_headed_hh,highest_quintile,2006,5.3,9.7,0.0,1.9,7.9
elderly_headed_hh,highest_quintile,2007,5.8,10.6,0.0,2.0,8.5
elderly_headed_hh,highest_quintile,2008,5.4,10.1,0.0,2.0,8.2
elderly_headed_hh,highest_quintile,2009,5.8,10.8,0.0,2.1,8.7
elderly_headed_hh,highest_quintile,2010,6.1,11.4,0.0,2.3,9.1
elderly_headed_hh,highest_quintile,2011,6.0,11.3,0.0,2.2,9.1
elderly_headed_hh,highest_quintile,2012,6.5,12.3,0.0,2.4,9.9
elderly_headed_hh,highest_quintile,2013,7.0,13.2,0.0,2.5,10.7
elderly_headed_hh,highest_quintile,2014,7.2,13.6,0.0,2.5,11.1
elderly_headed_hh,highest_quintile,2015,7.4,14.0,0.0,2.6,11.4
elderly_headed_hh,highest_quintile,2016,7.3,14.1,0.0,2.8,11.3
elderly_headed_hh,highest_quintile,2017,7.6,14.4,0.0,2.8,11.6
elderly_headed_hh,percentiles_81_90,1979,1.1,2.2,0.0,0.6,1.6
elderly_headed_hh,percentiles_81_90,1980,1.3,2.4,0.0,0.5,1.8
elderly_headed_hh,percentiles_81_90,1981,1.5,2.8,0.0,0.6,2.2
elderly_headed_hh,percentiles_81_90,1982,1.7,3.2,0.0,0.7,2.5
elderly_headed_hh,percentiles_81_90,1983,1.8,3.3,0.0,0.7,2.6
elderly_headed_hh,percentiles_81_90,1984,1.8,3.3,0.0,0.7,2.6
elderly_headed_hh,percentiles_81_90,1985,2.0,3.6,0.0,0.7,2.9
elderly_headed_hh,percentiles_81_90,1986,1.9,3.6,0.0,0.6,3.0
elderly_headed_hh,percentiles_81_90,1987,1.7,3.1,0.0,0.7,2.4
elderly_headed_hh,percentiles_81_90,1988,1.7,3.2,0.0,0.7,2.5
elderly_headed_hh,percentiles_81_90,1989,1.9,3.4,0.0,0.7,2.7
elderly_headed_hh,percentiles_81_90,1990,2.0,3.6,0.0,0.6,3.0
elderly_headed_hh,percentiles_81_90,1991,2.0,3.6,0.0,0.6,3.0
elderly_headed_hh,percentiles_81_90,1992,2.1,4.0,0.0,0.8,3.2
elderly_headed_hh,percentiles_81_90,1993,2.0,3.7,0.0,0.7,3.0
elderly_headed_hh,percentiles_81_90,1994,2.0,3.6,0.0,0.7,3.0
elderly_headed_hh,percentiles_81_90,1995,2.2,4.0,0.0,0.7,3.3
elderly_headed_hh,percentiles_81_90,1996,2.4,4.5,0.0,0.8,3.6
elderly_headed_hh,percentiles_81_90,1997,2.4,4.5,0.0,0.8,3.7
elderly_headed_hh,percentiles_81_90,1998,2.4,4.3,0.0,0.8,3.5
elderly_headed_hh,percentiles_81_90,1999,2.2,4.0,0.0,0.7,3.2
elderly_headed_hh,percentiles_81_90,2000,2.3,4.2,0.0,0.7,3.5
elderly_headed_hh,percentiles_81_90,2001,2.3,4.2,0.0,0.8,3.4
elderly_headed_hh,percentiles_81_90,2002,2.3,4.2,0.0,0.8,3.4
elderly_headed_hh,percentiles_81_90,2003,2.2,4.0,0.0,0.9,3.2
elderly_headed_hh,percentiles_81_90,2004,2.2,4.2,0.0,0.8,3.4
elderly_headed_hh,percentiles_81_90,2005,2.4,4.6,0.0,0.9,3.6
elderly_headed_hh,percentiles_81_90,2006,2.5,4.7,0.0,0.9,3.8
elderly_headed_hh,percentiles_81_90,2007,2.7,5.1,0.0,1.0,4.0
elderly_headed_hh,percentiles_81_90,2008,2.7,5.0,0.0,1.0,4.0
elderly_headed_hh,percentiles_81_90,2009,2.9,5.5,0.0,1.1,4.4
elderly_headed_hh,percentiles_81_90,2010,3.0,5.7,0.0,1.2,4.6
elderly_headed_hh,percentiles_81_90,2011,3.0,5.7,0.0,1.1,4.6
elderly_headed_hh,percentiles_81_90,2012,3.3,6.1,0.0,1.2,4.9
elderly_headed_hh,percentiles_81_90,2013,3.6,6.8,0.0,1.3,5.4
elderly_headed_hh,percentiles_81_90,2014,3.6,6.8,0.0,1.3,5.5
elderly_headed_hh,percentiles_81_90,2015,3.8,7.2,0.0,1.4,5.8
elderly_headed_hh,percentiles_81_90,2016,3.7,7.1,0.0,1.5,5.7
elderly_headed_hh,percentiles_81_90,2017,3.7,7.2,0.0,1.5,5.7
elderly_headed_hh,percentiles_91_95,1979,0.7,1.3,0.0,0.3,0.9
elderly_headed_hh,percentiles_91_95,1980,0.8,1.5,0.0,0.4,1.2
elderly_headed_hh,percentiles_91_95,1981,0.9,1.7,0.0,0.4,1.3
elderly_headed_hh,percentiles_91_95,1982,0.9,1.7,0.0,0.4,1.3
elderly_headed_hh,percentiles_91_95,1983,1.1,2.0,0.0,0.4,1.6
elderly_headed_hh,percentiles_91_95,1984,1.0,2.0,0.0,0.4,1.5
elderly_headed_hh,percentiles_91_95,1985,1.0,1.9,0.0,0.4,1.5
elderly_headed_hh,percentiles_91_95,1986,1.0,1.8,0.0,0.4,1.5
elderly_headed_hh,percentiles_91_95,1987,0.9,1.7,0.0,0.3,1.3
elderly_headed_hh,percentiles_91_95,1988,0.9,1.8,0.0,0.4,1.4
elderly_headed_hh,percentiles_91_95,1989,0.9,1.8,0.0,0.4,1.4
elderly_headed_hh,percentiles_91_95,1990,1.1,2.0,0.0,0.4,1.6
elderly_headed_hh,percentiles_91_95,1991,1.0,1.9,0.0,0.4,1.5
elderly_headed_hh,percentiles_91_95,1992,1.0,1.9,0.0,0.4,1.5
elderly_headed_hh,percentiles_91_95,1993,1.1,2.1,0.0,0.4,1.7
elderly_headed_hh,percentiles_91_95,1994,1.0,1.9,0.0,0.4,1.5
elderly_headed_hh,percentiles_91_95,1995,1.1,2.0,0.0,0.4,1.6
elderly_headed_hh,percentiles_91_95,1996,1.2,2.2,0.0,0.4,1.7
elderly_headed_hh,percentiles_91_95,1997,1.2,2.2,0.0,0.4,1.8
elderly_headed_hh,percentiles_91_95,1998,1.2,2.3,0.0,0.5,1.8
elderly_headed_hh,percentiles_91_95,1999,1.2,2.2,0.0,0.5,1.7
elderly_headed_hh,percentiles_91_95,2000,1.1,2.1,0.0,0.4,1.7
elderly_headed_hh,percentiles_91_95,2001,1.1,2.1,0.0,0.5,1.7
elderly_headed_hh,percentiles_91_95,2002,1.1,2.0,0.0,0.4,1.6
elderly_headed_hh,percentiles_91_95,2003,1.1,2.1,0.0,0.5,1.6
elderly_headed_hh,percentiles_91_95,2004,1.1,2.1,0.0,0.4,1.7
elderly_headed_hh,percentiles_91_95,2005,1.3,2.4,0.0,0.5,1.9
elderly_headed_hh,percentiles_91_95,2006,1.3,2.5,0.0,0.5,2.0
elderly_headed_hh,percentiles_91_95,2007,1.5,2.8,0.0,0.5,2.2
elderly_headed_hh,percentiles_91_95,2008,1.3,2.5,0.0,0.5,2.0
elderly_headed_hh,percentiles_91_95,2009,1.4,2.8,0.0,0.5,2.2
elderly_headed_hh,percentiles_91_95,2010,1.6,3.0,0.0,0.6,2.4
elderly_headed_hh,percentiles_91_95,2011,1.5,2.9,0.0,0.6,2.3
elderly_headed_hh,percentiles_91_95,2012,1.7,3.3,0.0,0.7,2.6
elderly_headed_hh,percentiles_91_95,2013,1.8,3.3,0.0,0.6,2.7
elderly_headed_hh,percentiles_91_95,2014,1.8,3.5,0.0,0.6,2.8
elderly_headed_hh,percentiles_91_95,2015,1.8,3.4,0.0,0.6,2.8
elderly_headed_hh,percentiles_91_95,2016,1.8,3.5,0.0,0.7,2.8
elderly_headed_hh,percentiles_91_95,2017,1.9,3.6,0.0,0.7,3.0
elderly_headed_hh,percentiles_96_99,1979,0.7,1.3,0.0,0.3,1.0
elderly_headed_hh,percentiles_96_99,1980,0.8,1.5,0.0,0.3,1.2
elderly_headed_hh,percentiles_96_99,1981,1.0,1.8,0.0,0.4,1.4
elderly_headed_hh,percentiles_96_99,1982,1.0,1.8,0.0,0.4,1.5
elderly_headed_hh,percentiles_96_99,1983,0.9,1.7,0.0,0.3,1.4
elderly_headed_hh,percentiles_96_99,1984,0.9,1.6,0.0,0.3,1.2
elderly_headed_hh,percentiles_96_99,1985,0.9,1.7,0.0,0.4,1.4
elderly_headed_hh,percentiles_96_99,1986,0.9,1.6,0.0,0.3,1.3
elderly_headed_hh,percentiles_96_99,1987,0.8,1.5,0.0,0.3,1.2
elderly_headed_hh,percentiles_96_99,1988,0.8,1.5,0.0,0.3,1.3
elderly_headed_hh,percentiles_96_99,1989,0.9,1.6,0.0,0.3,1.3
elderly_headed_hh,percentiles_96_99,1990,0.9,1.6,0.0,0.3,1.3
elderly_headed_hh,percentiles_96_99,1991,0.9,1.7,0.0,0.3,1.3
elderly_headed_hh,percentiles_96_99,1992,0.9,1.6,0.0,0.3,1.3
elderly_headed_hh,percentiles_96_99,1993,0.9,1.6,0.0,0.3,1.3
elderly_headed_hh,percentiles_96_99,1994,0.9,1.7,0.0,0.3,1.4
elderly_headed_hh,percentiles_96_99,1995,0.9,1.7,0.0,0.3,1.4
elderly_headed_hh,percentiles_96_99,1996,1.0,1.9,0.0,0.4,1.5
elderly_headed_hh,percentiles_96_99,1997,1.1,1.9,0.0,0.3,1.6
elderly_headed_hh,percentiles_96_99,1998,1.1,1.9,0.0,0.4,1.5
elderly_headed_hh,percentiles_96_99,1999,1.0,1.8,0.0,0.3,1.5
