household_type,income_group,year,all_federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
hh_with_children,top_1_percent,2004,22.6,40.7,3.4,44.3,3.6
hh_with_children,top_1_percent,2005,23.8,41.4,3.3,43.5,3.8
hh_with_children,top_1_percent,2006,27.4,45.7,3.8,47.7,4.1
hh_with_children,top_1_percent,2007,27.9,46.6,3.9,48.3,3.8
hh_with_children,top_1_percent,2008,25.7,49.3,3.8,48.9,4.5
hh_with_children,top_1_percent,2009,22.5,46.8,3.8,45.1,3.4
hh_with_children,top_1_percent,2010,26.8,49.4,4.0,53.9,4.8
hh_with_children,top_1_percent,2011,25.1,41.9,4.2,49.9,3.7
hh_with_children,top_1_percent,2012,28.4,45.4,4.5,53.4,4.3
hh_with_children,top_1_percent,2013,26.9,45.2,4.6,47.9,4.0
hh_with_children,top_1_percent,2014,28.2,46.6,4.5,49.3,3.9
hh_with_children,top_1_percent,2015,28.8,46.5,4.9,50.9,3.3
hh_with_children,top_1_percent,2016,25.6,42.0,4.4,48.1,3.5
hh_with_children,top_1_percent,2017,26.5,43.8,4.6,47.9,3.3
elderly_headed_hh,all_quintiles,1979,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1980,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1981,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1982,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1983,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1984,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1985,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1986,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1987,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1988,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1989,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1990,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1991,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1992,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1993,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1994,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1995,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1996,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1997,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1998,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1999,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2000,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2001,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2002,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2003,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2004,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2005,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2006,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2007,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2008,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2009,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2010,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2011,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2012,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2013,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2014,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2015,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2016,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2017,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,lowest_quintile,1979,1.6,0.1,2.6,1.8,11.4
elderly_headed_hh,lowest_quintile,1980,1.2,0.1,2.4,1.3,9.5
elderly_headed_hh,lowest_quintile,1981,0.8,0.1,1.6,0.8,7.5
elderly_headed_hh,lowest_quintile,1982,0.6,0.1,1.1,0.6,5.3
elderly_headed_hh,lowest_quintile,1983,0.6,0.1,0.9,0.5,4.4
elderly_headed_hh,lowest_quintile,1984,0.5,0.0,0.9,0.5,4.9
elderly_headed_hh,lowest_quintile,1985,0.6,0.1,1.0,0.5,4.7
elderly_headed_hh,lowest_quintile,1986,0.5,0.0,0.9,0.4,3.8
elderly_headed_hh,lowest_quintile,1987,0.6,0.1,0.9,0.5,4.6
elderly_headed_hh,lowest_quintile,1988,0.6,0.1,1.0,0.6,4.9
elderly_headed_hh,lowest_quintile,1989,0.6,0.1,1.1,0.6,5.0
elderly_headed_hh,lowest_quintile,1990,0.8,0.3,1.1,0.7,5.4
elderly_headed_hh,lowest_quintile,1991,0.8,0.1,1.2,0.7,4.9
elderly_headed_hh,lowest_quintile,1992,0.7,0.1,1.0,0.6,4.5
elderly_headed_hh,lowest_quintile,1993,0.6,0.0,1.1,0.5,4.3
elderly_headed_hh,lowest_quintile,1994,0.7,0.1,1.2,0.6,4.7
elderly_headed_hh,lowest_quintile,1995,0.7,0.1,1.3,0.7,4.7
elderly_headed_hh,lowest_quintile,1996,0.5,0.0,1.1,0.4,4.3
elderly_headed_hh,lowest_quintile,1997,0.5,0.0,1.4,0.4,4.3
elderly_headed_hh,lowest_quintile,1998,0.5,0.1,1.2,0.4,4.3
elderly_headed_hh,lowest_quintile,1999,0.6,0.1,1.4,0.4,5.2
elderly_headed_hh,lowest_quintile,2000,0.7,0.1,1.6,0.5,5.6
elderly_headed_hh,lowest_quintile,2001,0.7,0.1,1.3,0.6,6.4
elderly_headed_hh,lowest_quintile,2002,0.9,0.2,1.4,0.6,6.6
elderly_headed_hh,lowest_quintile,2003,0.9,0.2,1.5,0.6,6.8
elderly_headed_hh,lowest_quintile,2004,0.7,0.1,1.3,0.5,5.7
elderly_headed_hh,lowest_quintile,2005,0.6,0.1,1.1,0.4,5.7
elderly_headed_hh,lowest_quintile,2006,0.5,0.0,1.0,0.4,4.6
elderly_headed_hh,lowest_quintile,2007,0.5,0.1,1.2,0.4,4.5
elderly_headed_hh,lowest_quintile,2008,0.2,-0.7,1.2,0.5,6.0
elderly_headed_hh,lowest_quintile,2009,0.6,0.0,1.2,0.6,5.4
elderly_headed_hh,lowest_quintile,2010,0.6,0.0,1.1,0.5,5.7
elderly_headed_hh,lowest_quintile,2011,0.6,0.1,1.2,0.5,5.7
elderly_headed_hh,lowest_quintile,2012,0.5,0.1,1.0,0.5,5.5
elderly_headed_hh,lowest_quintile,2013,0.6,0.0,1.0,0.5,6.1
elderly_headed_hh,lowest_quintile,2014,0.6,0.0,1.1,0.5,6.3
elderly_headed_hh,lowest_quintile,2015,0.6,0.0,1.4,0.6,6.5
elderly_headed_hh,lowest_quintile,2016,0.7,0.0,1.4,0.6,7.5
elderly_headed_hh,lowest_quintile,2017,0.6,0.0,1.3,0.6,7.3
elderly_headed_hh,second_quintile,1979,3.5,0.7,7.8,4.2,13.7
elderly_headed_hh,second_quintile,1980,2.8,0.7,7.1,3.2,13.5
elderly_headed_hh,second_quintile,1981,2.3,0.6,5.8,2.5,12.4
elderly_headed_hh,second_quintile,1982,2.1,0.5,5.1,2.1,12.5
elderly_headed_hh,second_quintile,1983,2.1,0.5,4.4,2.0,11.9
elderly_headed_hh,second_quintile,1984,2.2,0.5,4.5,2.2,13.2
elderly_headed_hh,second_quintile,1985,2.0,0.4,4.2,1.9,12.5
elderly_headed_hh,second_quintile,1986,2.0,0.4,4.5,2.1,11.4
elderly_headed_hh,second_quintile,1987,2.5,0.4,5.1,2.4,14.3
elderly_headed_hh,second_quintile,1988,2.7,0.7,5.6,2.7,14.5
elderly_headed_hh,second_quintile,1989,2.5,0.7,5.9,2.4,13.7
elderly_headed_hh,second_quintile,1990,2.6,0.8,5.4,2.5,12.9
elderly_headed_hh,second_quintile,1991,2.5,0.6,4.9,2.2,12.3
elderly_headed_hh,second_quintile,1992,2.5,0.6,4.8,2.2,12.6
elderly_headed_hh,second_quintile,1993,2.4,0.5,4.3,2.2,12.4
elderly_headed_hh,second_quintile,1994,2.4,0.5,4.2,2.1,13.3
elderly_headed_hh,second_quintile,1995,2.2,0.4,4.3,1.8,13.2
elderly_headed_hh,second_quintile,1996,1.8,0.3,4.1,1.5,11.7
elderly_headed_hh,second_quintile,1997,1.6,0.3,3.7,1.4,10.6
elderly_headed_hh,second_quintile,1998,1.8,0.5,4.3,1.4,10.6
elderly_headed_hh,second_quintile,1999,1.9,0.5,4.9,1.7,11.1
elderly_headed_hh,second_quintile,2000,2.1,0.6,5.1,2.0,11.6
elderly_headed_hh,second_quintile,2001,2.1,0.5,5.0,1.8,12.1
elderly_headed_hh,second_quintile,2002,2.3,0.5,5.5,1.7,13.5
elderly_headed_hh,second_quintile,2003,2.2,0.4,4.6,1.7,13.0
elderly_headed_hh,second_quintile,2004,2.0,0.4,4.5,1.5,11.7
elderly_headed_hh,second_quintile,2005,1.8,0.4,4.4,1.4,11.6
elderly_headed_hh,second_quintile,2006,1.6,0.4,3.9,1.4,10.8
elderly_headed_hh,second_quintile,2007,1.7,0.5,4.6,1.4,9.9
elderly_headed_hh,second_quintile,2008,1.1,-0.9,4.0,1.6,10.8
elderly_headed_hh,second_quintile,2009,1.7,0.3,3.7,1.5,11.0
elderly_headed_hh,second_quintile,2010,1.6,0.3,3.5,1.4,10.5
elderly_headed_hh,second_quintile,2011,1.6,0.5,3.4,1.3,10.5
elderly_headed_hh,second_quintile,2012,1.5,0.5,3.4,1.1,10.2
elderly_headed_hh,second_quintile,2013,1.5,0.4,3.4,1.2,10.2
elderly_headed_hh,second_quintile,2014,1.5,0.4,3.6,1.1,10.7
elderly_headed_hh,second_quintile,2015,1.5,0.4,3.7,1.2,10.6
elderly_headed_hh,second_quintile,2016,1.6,0.5,3.8,1.2,10.5
elderly_headed_hh,second_quintile,2017,1.6,0.4,4.0,1.3,11.3
elderly_headed_hh,middle_quintile,1979,6.8,3.1,16.2,7.5,14.3
elderly_headed_hh,middle_quintile,1980,6.0,3.0,14.3,6.9,13.2
elderly_headed_hh,middle_quintile,1981,5.2,2.6,13.1,6.0,12.9
elderly_headed_hh,middle_quintile,1982,5.0,2.5,11.9,5.9,14.0
elderly_headed_hh,middle_quintile,1983,5.5,2.5,12.6,6.0,15.2
elderly_headed_hh,middle_quintile,1984,5.5,2.4,12.6,6.4,15.7
elderly_headed_hh,middle_quintile,1985,5.3,2.3,11.7,6.3,15.9
elderly_headed_hh,middle_quintile,1986,5.9,2.5,13.9,7.1,16.6
elderly_headed_hh,middle_quintile,1987,7.0,3.0,14.9,8.0,19.0
elderly_headed_hh,middle_quintile,1988,6.6,3.2,14.2,7.5,17.3
elderly_headed_hh,middle_quintile,1989,6.4,3.2,14.1,7.1,17.2
elderly_headed_hh,middle_quintile,1990,6.8,3.5,14.6,7.2,17.7
elderly_headed_hh,middle_quintile,1991,7.2,3.6,14.2,7.5,18.6
elderly_headed_hh,middle_quintile,1992,6.4,2.9,11.8,6.9,18.4
elderly_headed_hh,middle_quintile,1993,6.4,2.7,12.8,6.6,17.9
elderly_headed_hh,middle_quintile,1994,6.4,2.7,12.1,6.8,19.4
elderly_headed_hh,middle_quintile,1995,6.2,2.9,12.9,6.4,17.9
elderly_headed_hh,middle_quintile,1996,5.1,2.2,11.4,5.4,17.6
elderly_headed_hh,middle_quintile,1997,4.8,2.1,11.7,4.9,16.6
elderly_headed_hh,middle_quintile,1998,5.3,2.5,11.8,5.5,17.7
elderly_headed_hh,middle_quintile,1999,5.9,2.8,14.2,5.9,18.4
elderly_headed_hh,middle_quintile,2000,5.9,2.9,13.6,6.0,19.5
elderly_headed_hh,middle_quintile,2001,6.0,2.9,13.3,6.0,18.8
elderly_headed_hh,middle_quintile,2002,5.7,2.5,12.9,5.5,18.5
elderly_headed_hh,middle_quintile,2003,5.9,2.5,12.1,5.2,19.8
elderly_headed_hh,middle_quintile,2004,5.3,2.6,11.8,4.5,17.8
elderly_headed_hh,middle_quintile,2005,4.9,2.3,11.6,4.2,17.8
elderly_headed_hh,middle_quintile,2006,4.8,2.3,11.6,4.3,17.5
elderly_headed_hh,middle_quintile,2007,4.4,2.2,11.0,3.8,16.3
elderly_headed_hh,middle_quintile,2008,4.0,0.5,10.6,4.2,18.5
elderly_headed_hh,middle_quintile,2009,5.1,2.2,10.8,4.2,18.9
elderly_headed_hh,middle_quintile,2010,4.6,2.0,10.3,3.8,18.2
elderly_headed_hh,middle_quintile,2011,4.7,2.5,10.1,3.7,19.2
elderly_headed_hh,middle_quintile,2012,4.2,2.2,9.8,3.1,18.1
elderly_headed_hh,middle_quintile,2013,4.5,2.4,9.9,3.3,17.4
elderly_headed_hh,middle_quintile,2014,4.1,2.0,9.8,3.0,16.8
elderly_headed_hh,middle_quintile,2015,4.4,2.3,9.8,3.4,17.3
elderly_headed_hh,middle_quintile,2016,4.2,2.2,9.2,3.2,16.4
elderly_headed_hh,middle_quintile,2017,4.4,2.5,9.9,3.2,16.2
elderly_headed_hh,fourth_quintile,1979,11.8,8.3,22.6,12.2,17.2
elderly_headed_hh,fourth_quintile,1980,12.0,8.6,22.8,12.8,18.6
elderly_headed_hh,fourth_quintile,1981,12.2,8.8,22.4,13.6,20.0
elderly_headed_hh,fourth_quintile,1982,12.4,8.8,23.0,14.0,21.3
elderly_headed_hh,fourth_quintile,1983,13.3,9.4,23.4,14.3,23.2
elderly_headed_hh,fourth_quintile,1984,14.1,9.8,25.2,15.7,24.2
elderly_headed_hh,fourth_quintile,1985,13.0,8.9,23.8,14.5,23.7
elderly_headed_hh,fourth_quintile,1986,12.8,8.5,24.3,14.3,22.6
elderly_headed_hh,fourth_quintile,1987,15.0,10.6,26.4,15.9,22.8
elderly_headed_hh,fourth_quintile,1988,14.1,10.3,25.0,14.5,22.7
elderly_headed_hh,fourth_quintile,1989,14.8,11.3,25.8,14.9,24.1
elderly_headed_hh,fourth_quintile,1990,14.6,11.2,24.0,14.5,23.9
elderly_headed_hh,fourth_quintile,1991,16.0,12.5,24.6,15.8,25.5
elderly_headed_hh,fourth_quintile,1992,15.0,11.4,23.7,14.8,24.8
elderly_headed_hh,fourth_quintile,1993,14.5,10.6,24.1,13.8,25.3
elderly_headed_hh,fourth_quintile,1994,14.5,10.7,24.6,13.7,25.4
elderly_headed_hh,fourth_quintile,1995,14.3,10.6,24.3,13.9,24.9
elderly_headed_hh,fourth_quintile,1996,12.8,9.1,22.5,13.2,25.0
elderly_headed_hh,fourth_quintile,1997,12.7,9.2,22.7,12.9,25.6
elderly_headed_hh,fourth_quintile,1998,13.0,9.8,23.2,12.6,24.4
elderly_headed_hh,fourth_quintile,1999,13.1,10.2,23.3,12.5,24.3
elderly_headed_hh,fourth_quintile,2000,13.8,11.0,24.5,12.7,24.9
elderly_headed_hh,fourth_quintile,2001,14.4,11.2,24.3,13.0,27.1
elderly_headed_hh,fourth_quintile,2002,14.1,11.0,23.9,12.0,26.3
elderly_headed_hh,fourth_quintile,2003,13.7,11.1,23.7,10.2,25.2
elderly_headed_hh,fourth_quintile,2004,12.8,10.4,24.6,9.4,23.6
elderly_headed_hh,fourth_quintile,2005,12.1,9.6,23.4,9.5,24.1
elderly_headed_hh,fourth_quintile,2006,12.3,9.9,24.2,9.6,24.9
elderly_headed_hh,fourth_quintile,2007,11.7,9.4,23.5,8.9,25.3
elderly_headed_hh,fourth_quintile,2008,12.6,9.0,24.3,9.5,25.1
elderly_headed_hh,fourth_quintile,2009,13.3,10.5,21.8,9.5,25.8
elderly_headed_hh,fourth_quintile,2010,12.8,10.2,22.8,8.7,26.0
elderly_headed_hh,fourth_quintile,2011,13.1,11.2,22.9,8.9,25.5
elderly_headed_hh,fourth_quintile,2012,11.6,9.9,21.5,7.2,24.9
elderly_headed_hh,fourth_quintile,2013,12.3,10.2,21.5,8.4,24.8
elderly_headed_hh,fourth_quintile,2014,11.5,9.5,21.4,7.8,23.9
elderly_headed_hh,fourth_quintile,2015,11.4,9.4,20.7,7.7,23.4
elderly_headed_hh,fourth_quintile,2016,12.1,10.3,21.2,7.6,23.6
elderly_headed_hh,fourth_quintile,2017,12.2,10.1,21.7,7.7,23.1
elderly_headed_hh,highest_quintile,1979,76.2,87.7,50.8,74.1,43.1
elderly_headed_hh,highest_quintile,1980,77.9,87.5,53.5,75.6,44.9
elderly_headed_hh,highest_quintile,1981,79.4,87.8,57.0,76.9,46.8
elderly_headed_hh,highest_quintile,1982,79.9,88.1,58.9,77.1,46.7
elderly_headed_hh,highest_quintile,1983,78.5,87.5,58.6,76.9,45.2
elderly_headed_hh,highest_quintile,1984,77.5,87.3,56.8,74.8,41.6
elderly_headed_hh,highest_quintile,1985,79.0,88.2,59.2,76.4,42.9
elderly_headed_hh,highest_quintile,1986,78.7,88.5,56.2,75.9,45.5
elderly_headed_hh,highest_quintile,1987,74.7,85.9,52.5,72.7,39.1
elderly_headed_hh,highest_quintile,1988,75.7,85.7,53.9,74.2,40.5
elderly_headed_hh,highest_quintile,1989,75.4,84.8,53.0,74.4,39.8
elderly_headed_hh,highest_quintile,1990,74.9,84.0,54.8,74.6,39.8
elderly_headed_hh,highest_quintile,1991,73.2,83.1,54.8,73.0,38.4
elderly_headed_hh,highest_quintile,1992,75.1,84.9,58.4,74.8,39.3
elderly_headed_hh,highest_quintile,1993,75.8,86.0,57.5,75.9,39.6
elderly_headed_hh,highest_quintile,1994,75.5,85.8,57.7,75.7,36.7
elderly_headed_hh,highest_quintile,1995,76.1,85.9,56.9,76.2,38.7
elderly_headed_hh,highest_quintile,1996,79.4,88.2,60.6,78.5,41.1
elderly_headed_hh,highest_quintile,1997,79.9,87.9,60.3,79.6,42.5
elderly_headed_hh,highest_quintile,1998,79.2,87.0,59.3,79.2,42.6
elderly_headed_hh,highest_quintile,1999,78.2,86.4,56.1,78.8,40.7
elderly_headed_hh,highest_quintile,2000,77.4,85.4,55.0,78.0,38.0
elderly_headed_hh,highest_quintile,2001,76.5,85.4,55.8,77.6,35.4
elderly_headed_hh,highest_quintile,2002,76.7,85.8,56.1,79.0,34.8
elderly_headed_hh,highest_quintile,2003,76.8,85.7,57.7,81.2,34.9
elderly_headed_hh,highest_quintile,2004,78.8,86.4,57.6,83.1,41.0
elderly_headed_hh,highest_quintile,2005,80.1,87.5,59.2,83.4,40.5
elderly_headed_hh,highest_quintile,2006,80.4,87.2,59.0,83.4,41.9
elderly_headed_hh,highest_quintile,2007,81.5,87.7,59.4,84.6,43.6
elderly_headed_hh,highest_quintile,2008,81.6,92.1,59.5,82.3,39.2
elderly_headed_hh,highest_quintile,2009,78.6,86.9,61.9,81.6,38.4
elderly_headed_hh,highest_quintile,2010,79.8,87.5,61.9,83.6,39.1
elderly_headed_hh,highest_quintile,2011,79.3,85.6,61.9,83.5,38.5
elderly_headed_hh,highest_quintile,2012,81.7,87.3,63.9,86.4,40.8
elderly_headed_hh,highest_quintile,2013,80.5,86.8,63.8,84.5,41.0
elderly_headed_hh,highest_quintile,2014,81.8,88.0,63.6,85.8,41.8
elderly_headed_hh,highest_quintile,2015,81.3,87.5,64.0,85.0,41.6
elderly_headed_hh,highest_quintile,2016,80.9,87.0,64.0,85.4,41.5
elderly_headed_hh,highest_quintile,2017,80.5,86.7,62.8,85.2,41.5
elderly_headed_hh,percentiles_81_90,1979,11.1,9.9,18.8,10.4,11.8
elderly_headed_hh,percentiles_81_90,1980,11.4,10.1,18.3,10.9,12.4
elderly_headed_hh,percentiles_81_90,1981,12.0,10.8,18.8,11.4,13.8
elderly_headed_hh,percentiles_81_90,1982,12.9,11.5,20.0,11.9,14.8
elderly_headed_hh,percentiles_81_90,1983,13.2,11.6,20.4,12.6,14.9
elderly_headed_hh,percentiles_81_90,1984,13.3,11.7,20.0,12.8,14.9
elderly_headed_hh,percentiles_81_90,1985,13.1,11.5,20.0,12.7,15.1
elderly_headed_hh,percentiles_81_90,1986,12.3,10.6,18.9,12.3,13.5
elderly_headed_hh,percentiles_81_90,1987,12.8,11.9,18.4,12.1,11.9
elderly_headed_hh,percentiles_81_90,1988,12.8,11.7,19.7,11.8,12.5
elderly_headed_hh,percentiles_81_90,1989,13.5,12.8,18.7,12.3,14.1
elderly_headed_hh,percentiles_81_90,1990,13.7,13.1,18.0,12.5,14.3
elderly_headed_hh,percentiles_81_90,1991,13.9,13.6,17.0,12.8,14.0
elderly_headed_hh,percentiles_81_90,1992,14.7,14.0,21.8,12.6,14.6
elderly_headed_hh,percentiles_81_90,1993,13.1,12.7,17.7,11.8,13.7
elderly_headed_hh,percentiles_81_90,1994,13.4,13.1,18.4,11.8,13.7
elderly_headed_hh,percentiles_81_90,1995,14.4,14.3,18.8,12.8,15.0
elderly_headed_hh,percentiles_81_90,1996,13.8,13.0,19.9,12.3,15.6
elderly_headed_hh,percentiles_81_90,1997,13.5,12.7,19.9,12.3,15.5
elderly_headed_hh,percentiles_81_90,1998,13.3,12.9,19.6,11.2,15.1
elderly_headed_hh,percentiles_81_90,1999,12.4,12.1,17.5,10.6,13.9
elderly_headed_hh,percentiles_81_90,2000,13.1,12.7,17.9,11.4,13.6
elderly_headed_hh,percentiles_81_90,2001,13.7,13.3,19.3,10.8,13.8
elderly_headed_hh,percentiles_81_90,2002,13.5,13.3,19.5,9.8,13.5
elderly_headed_hh,percentiles_81_90,2003,12.6,12.6,19.2,8.7,12.3
elderly_headed_hh,percentiles_81_90,2004,11.8,12.0,18.9,7.9,12.9
elderly_headed_hh,percentiles_81_90,2005,11.9,11.9,19.5,8.5,13.5
elderly_headed_hh,percentiles_81_90,2006,11.8,11.9,18.6,9.0,13.7
elderly_headed_hh,percentiles_81_90,2007,11.4,10.9,19.0,8.5,14.8
elderly_headed_hh,percentiles_81_90,2008,12.3,11.7,18.6,8.4,13.9
elderly_headed_hh,percentiles_81_90,2009,13.7,13.4,19.4,8.6,14.9
elderly_headed_hh,percentiles_81_90,2010,13.5,13.3,19.7,8.8,14.5
elderly_headed_hh,percentiles_81_90,2011,13.0,13.3,18.5,8.2,14.4
elderly_headed_hh,percentiles_81_90,2012,12.3,12.3,19.7,7.4,14.4
elderly_headed_hh,percentiles_81_90,2013,13.6,13.2,20.0,9.6,15.6
elderly_headed_hh,percentiles_81_90,2014,12.7,12.1,20.2,8.7,15.4
elderly_headed_hh,percentiles_81_90,2015,13.2,12.7,20.9,8.5,15.8
elderly_headed_hh,percentiles_81_90,2016,13.4,12.9,20.5,8.7,15.0
elderly_headed_hh,percentiles_81_90,2017,13.2,12.4,19.9,8.7,15.0
elderly_headed_hh,percentiles_91_95,1979,9.7,9.6,14.2,8.7,8.4
elderly_headed_hh,percentiles_91_95,1980,11.5,11.3,14.5,11.0,9.9
elderly_headed_hh,percentiles_91_95,1981,12.0,11.9,15.5,10.8,10.4
elderly_headed_hh,percentiles_91_95,1982,11.2,11.0,13.9,10.3,9.4
elderly_headed_hh,percentiles_91_95,1983,12.7,12.6,15.9,11.8,10.3
elderly_headed_hh,percentiles_91_95,1984,13.0,13.4,15.2,11.5,9.9
elderly_headed_hh,percentiles_91_95,1985,12.0,12.1,15.8,10.4,9.1
elderly_headed_hh,percentiles_91_95,1986,10.8,10.6,14.3,10.1,8.5
elderly_headed_hh,percentiles_91_95,1987,11.2,11.9,13.4,9.8,7.9
elderly_headed_hh,percentiles_91_95,1988,11.0,11.2,14.5,9.6,8.4
elderly_headed_hh,percentiles_91_95,1989,11.4,11.9,13.2,10.4,8.7
elderly_headed_hh,percentiles_91_95,1990,12.7,13.0,15.2,11.6,9.4
elderly_headed_hh,percentiles_91_95,1991,12.4,13.3,14.0,10.7,8.7
elderly_headed_hh,percentiles_91_95,1992,11.7,12.6,12.7,10.3,8.6
elderly_headed_hh,percentiles_91_95,1993,12.7,13.1,15.6,11.7,9.3
elderly_headed_hh,percentiles_91_95,1994,11.4,12.3,12.8,10.0,8.3
elderly_headed_hh,percentiles_91_95,1995,11.8,12.4,13.5,10.8,8.9
elderly_headed_hh,percentiles_91_95,1996,11.7,12.0,14.4,10.8,8.6
elderly_headed_hh,percentiles_91_95,1997,11.4,11.8,13.4,10.5,9.0
elderly_headed_hh,percentiles_91_95,1998,11.7,12.0,14.4,10.2,9.5
elderly_headed_hh,percentiles_91_95,1999,11.3,11.5,14.1,10.4,8.7
elderly_headed_hh,percentiles_91_95,2000,10.7,11.0,12.8,9.6,7.8
elderly_headed_hh,percentiles_91_95,2001,11.5,12.0,14.2,9.2,7.7
elderly_headed_hh,percentiles_91_95,2002,10.8,11.6,12.9,8.4,7.4
elderly_headed_hh,percentiles_91_95,2003,10.9,11.6,14.2,8.3,7.8
elderly_headed_hh,percentiles_91_95,2004,10.2,10.7,13.8,8.1,8.4
elderly_headed_hh,percentiles_91_95,2005,10.6,10.9,14.9,8.7,8.8
elderly_headed_hh,percentiles_91_95,2006,10.8,11.1,14.8,9.2,8.9
elderly_headed_hh,percentiles_91_95,2007,10.9,11.1,14.8,8.7,10.0
elderly_headed_hh,percentiles_91_95,2008,11.2,11.7,14.7,7.8,8.5
elderly_headed_hh,percentiles_91_95,2009,11.8,12.3,14.9,8.0,8.9
elderly_headed_hh,percentiles_91_95,2010,12.0,12.9,14.8,8.1,9.1
elderly_headed_hh,percentiles_91_95,2011,11.6,12.2,15.3,7.8,8.7
elderly_headed_hh,percentiles_91_95,2012,11.3,12.0,15.7,7.5,9.4
elderly_headed_hh,percentiles_91_95,2013,11.7,11.9,15.4,9.2,9.4
elderly_headed_hh,percentiles_91_95,2014,11.1,11.1,15.2,8.7,9.4
elderly_headed_hh,percentiles_91_95,2015,11.0,10.9,15.0,8.5,9.4
elderly_headed_hh,percentiles_91_95,2016,11.2,11.3,14.9,8.6,9.1
elderly_headed_hh,percentiles_91_95,2017,11.3,11.1,14.6,8.8,9.4
elderly_headed_hh,percentiles_96_99,1979,19.8,22.3,14.5,19.3,12.2
elderly_headed_hh,percentiles_96_99,1980,22.0,24.7,16.1,21.1,13.2
elderly_headed_hh,percentiles_96_99,1981,24.6,27.7,17.5,23.1,14.2
elderly_headed_hh,percentiles_96_99,1982,24.0,27.1,18.5,20.7,13.6
elderly_headed_hh,percentiles_96_99,1983,21.1,23.9,15.7,19.9,11.6
elderly_headed_hh,percentiles_96_99,1984,19.9,22.9,15.5,17.9,10.0
elderly_headed_hh,percentiles_96_99,1985,20.7,23.3,16.1,19.3,10.9
elderly_headed_hh,percentiles_96_99,1986,19.5,21.6,16.5,17.8,11.9
elderly_headed_hh,percentiles_96_99,1987,20.9,24.3,15.1,19.7,11.4
elderly_headed_hh,percentiles_96_99,1988,19.2,21.5,14.0,18.8,11.2
elderly_headed_hh,percentiles_96_99,1989,21.0,23.8,15.2,20.1,10.7
elderly_headed_hh,percentiles_96_99,1990,20.1,22.8,15.9,19.1,10.1
elderly_headed_hh,percentiles_96_99,1991,20.9,24.0,17.2,20.0,9.9
elderly_headed_hh,percentiles_96_99,1992,20.4,22.8,17.2,20.2,10.2
elderly_headed_hh,percentiles_96_99,1993,19.4,21.5,17.1,19.0,10.4
elderly_headed_hh,percentiles_96_99,1994,19.6,22.0,17.6,19.0,9.3
elderly_headed_hh,percentiles_96_99,1995,19.6,22.1,16.6,19.2,9.3
