household_type,income_group,year,all_means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
hh_with_children,top_1_percent,2007,0.1,0.1,0.0,0.1,0.1
hh_with_children,top_1_percent,2008,0.2,0.2,0.1,0.2,0.3
hh_with_children,top_1_percent,2009,0.2,0.2,0.1,0.2,0.2
hh_with_children,top_1_percent,2010,0.2,0.2,0.1,0.3,0.1
hh_with_children,top_1_percent,2011,0.2,0.2,0.1,0.4,0.1
hh_with_children,top_1_percent,2012,0.1,0.2,0.0,0.3,0.1
hh_with_children,top_1_percent,2013,0.1,0.2,0.0,0.0,0.1
hh_with_children,top_1_percent,2014,0.2,0.2,0.1,0.1,0.1
hh_with_children,top_1_percent,2015,0.2,0.2,0.1,0.4,0.1
hh_with_children,top_1_percent,2016,0.2,0.2,0.1,0.2,0.2
hh_with_children,top_1_percent,2017,0.2,0.2,0.1,0.6,0.2
elderly_headed_hh,all_quintiles,1979,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1980,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1981,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1982,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1983,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1984,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1985,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1986,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1987,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1988,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1989,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1990,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1991,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1992,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1993,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1994,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1995,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1996,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1997,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1998,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1999,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2000,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2001,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2002,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2003,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2004,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2005,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2006,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2007,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2008,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2009,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2010,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2011,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2012,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2013,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2014,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2015,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2016,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2017,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,lowest_quintile,1979,77.9,73.9,87.1,74.7,83.9
elderly_headed_hh,lowest_quintile,1980,80.3,77.8,85.2,79.3,82.6
elderly_headed_hh,lowest_quintile,1981,77.1,75.1,83.8,74.6,78.9
elderly_headed_hh,lowest_quintile,1982,70.1,69.3,78.0,69.2,69.1
elderly_headed_hh,lowest_quintile,1983,66.0,67.7,71.8,66.7,60.7
elderly_headed_hh,lowest_quintile,1984,72.8,75.3,81.0,71.3,67.7
elderly_headed_hh,lowest_quintile,1985,72.7,75.9,79.7,69.4,68.7
elderly_headed_hh,lowest_quintile,1986,68.0,68.1,79.1,65.3,67.2
elderly_headed_hh,lowest_quintile,1987,65.8,63.7,74.7,64.8,67.8
elderly_headed_hh,lowest_quintile,1988,68.5,70.3,78.7,65.2,66.3
elderly_headed_hh,lowest_quintile,1989,70.5,72.6,80.3,69.2,66.2
elderly_headed_hh,lowest_quintile,1990,69.2,68.7,75.9,67.9,69.3
elderly_headed_hh,lowest_quintile,1991,65.1,64.0,71.5,61.0,68.4
elderly_headed_hh,lowest_quintile,1992,60.2,60.0,64.5,59.2,59.9
elderly_headed_hh,lowest_quintile,1993,54.5,51.7,61.4,57.7,55.5
elderly_headed_hh,lowest_quintile,1994,54.5,49.1,64.4,58.2,60.2
elderly_headed_hh,lowest_quintile,1995,54.1,48.8,63.9,58.9,59.0
elderly_headed_hh,lowest_quintile,1996,51.1,44.9,63.8,58.4,55.8
elderly_headed_hh,lowest_quintile,1997,52.7,44.9,64.6,56.6,66.1
elderly_headed_hh,lowest_quintile,1998,52.9,45.0,72.8,60.0,67.0
elderly_headed_hh,lowest_quintile,1999,55.4,49.6,69.7,57.6,70.0
elderly_headed_hh,lowest_quintile,2000,53.0,47.7,65.1,57.3,64.4
elderly_headed_hh,lowest_quintile,2001,53.5,47.8,69.2,59.9,64.9
elderly_headed_hh,lowest_quintile,2002,48.8,44.2,60.7,54.9,58.1
elderly_headed_hh,lowest_quintile,2003,47.3,41.5,60.7,54.8,60.6
elderly_headed_hh,lowest_quintile,2004,45.1,38.9,60.4,53.7,60.8
elderly_headed_hh,lowest_quintile,2005,46.2,39.4,58.3,54.9,62.7
elderly_headed_hh,lowest_quintile,2006,40.0,33.8,58.2,46.4,46.9
elderly_headed_hh,lowest_quintile,2007,39.8,32.3,55.6,44.2,49.4
elderly_headed_hh,lowest_quintile,2008,40.8,35.4,55.1,44.9,47.7
elderly_headed_hh,lowest_quintile,2009,32.8,28.3,43.1,39.8,37.1
elderly_headed_hh,lowest_quintile,2010,31.1,27.7,37.0,38.1,33.7
elderly_headed_hh,lowest_quintile,2011,35.1,30.8,42.3,41.0,38.9
elderly_headed_hh,lowest_quintile,2012,33.8,29.7,44.9,38.5,36.2
elderly_headed_hh,lowest_quintile,2013,34.9,31.3,43.1,42.3,35.5
elderly_headed_hh,lowest_quintile,2014,36.9,33.8,43.4,43.9,38.5
elderly_headed_hh,lowest_quintile,2015,37.9,33.4,45.4,46.0,41.8
elderly_headed_hh,lowest_quintile,2016,41.0,36.4,50.4,47.8,44.8
elderly_headed_hh,lowest_quintile,2017,42.0,37.4,52.9,46.7,46.3
elderly_headed_hh,second_quintile,1979,12.7,13.9,9.2,13.3,11.7
elderly_headed_hh,second_quintile,1980,11.5,11.6,11.0,9.1,13.9
elderly_headed_hh,second_quintile,1981,14.7,14.4,12.8,13.9,16.9
elderly_headed_hh,second_quintile,1982,20.5,19.2,17.4,20.3,24.0
elderly_headed_hh,second_quintile,1983,24.4,22.2,22.7,19.8,31.8
elderly_headed_hh,second_quintile,1984,18.7,15.2,14.9,18.1,25.5
elderly_headed_hh,second_quintile,1985,17.9,14.4,16.8,14.9,24.9
elderly_headed_hh,second_quintile,1986,21.5,19.6,16.1,19.0,27.1
elderly_headed_hh,second_quintile,1987,24.4,24.2,18.5,23.3,26.7
elderly_headed_hh,second_quintile,1988,20.9,19.7,16.2,20.6,23.8
elderly_headed_hh,second_quintile,1989,20.3,17.5,16.0,17.7,26.8
elderly_headed_hh,second_quintile,1990,21.9,22.2,20.8,21.8,21.7
elderly_headed_hh,second_quintile,1991,23.8,23.5,23.9,24.5,23.9
elderly_headed_hh,second_quintile,1992,28.4,27.2,29.1,25.9,32.7
elderly_headed_hh,second_quintile,1993,31.9,30.7,31.8,27.5,37.7
elderly_headed_hh,second_quintile,1994,30.4,30.7,30.6,27.8,31.8
elderly_headed_hh,second_quintile,1995,29.2,29.1,28.8,25.3,32.7
elderly_headed_hh,second_quintile,1996,28.4,27.6,28.1,23.2,35.0
elderly_headed_hh,second_quintile,1997,26.5,27.2,26.8,24.5,26.2
elderly_headed_hh,second_quintile,1998,25.2,26.9,18.0,20.9,25.4
elderly_headed_hh,second_quintile,1999,25.9,27.3,20.9,24.5,23.6
elderly_headed_hh,second_quintile,2000,25.2,25.7,23.7,23.1,25.9
elderly_headed_hh,second_quintile,2001,26.0,26.7,21.0,23.5,26.5
elderly_headed_hh,second_quintile,2002,28.2,28.0,26.2,25.1,31.8
elderly_headed_hh,second_quintile,2003,29.1,28.9,31.5,26.7,31.5
elderly_headed_hh,second_quintile,2004,30.8,31.9,30.9,24.8,31.2
elderly_headed_hh,second_quintile,2005,27.8,27.9,30.7,22.6,29.9
elderly_headed_hh,second_quintile,2006,31.2,30.0,28.9,26.2,36.1
elderly_headed_hh,second_quintile,2007,26.6,25.6,25.4,24.2,29.6
elderly_headed_hh,second_quintile,2008,32.0,31.7,31.7,26.4,35.3
elderly_headed_hh,second_quintile,2009,36.8,34.5,38.8,33.3,42.9
elderly_headed_hh,second_quintile,2010,36.2,31.7,41.7,32.9,45.1
elderly_headed_hh,second_quintile,2011,36.1,33.9,42.6,29.1,40.7
elderly_headed_hh,second_quintile,2012,37.8,35.8,39.0,32.1,44.6
elderly_headed_hh,second_quintile,2013,35.6,32.8,39.4,30.9,41.7
elderly_headed_hh,second_quintile,2014,35.5,34.1,38.5,27.9,40.4
elderly_headed_hh,second_quintile,2015,33.2,31.2,37.9,29.0,37.3
elderly_headed_hh,second_quintile,2016,30.9,29.2,34.7,26.7,34.3
elderly_headed_hh,second_quintile,2017,30.1,28.5,31.9,25.3,34.3
elderly_headed_hh,middle_quintile,1979,4.7,5.8,2.4,5.4,3.0
elderly_headed_hh,middle_quintile,1980,3.4,4.1,2.2,4.5,1.8
elderly_headed_hh,middle_quintile,1981,4.0,4.8,2.2,5.0,2.9
elderly_headed_hh,middle_quintile,1982,4.8,5.3,3.2,4.5,4.7
elderly_headed_hh,middle_quintile,1983,5.5,5.4,4.4,7.0,5.0
elderly_headed_hh,middle_quintile,1984,4.7,4.6,2.1,5.8,4.9
elderly_headed_hh,middle_quintile,1985,5.5,5.7,2.4,7.9,4.3
elderly_headed_hh,middle_quintile,1986,6.6,7.3,3.4,8.9,4.7
elderly_headed_hh,middle_quintile,1987,6.0,7.5,4.1,7.4,3.2
elderly_headed_hh,middle_quintile,1988,5.8,6.2,3.5,8.5,3.9
elderly_headed_hh,middle_quintile,1989,4.9,5.7,2.4,5.3,4.1
elderly_headed_hh,middle_quintile,1990,5.2,5.4,2.5,5.8,5.1
elderly_headed_hh,middle_quintile,1991,7.5,8.3,4.0,9.4,5.8
elderly_headed_hh,middle_quintile,1992,6.4,6.8,4.0,7.4,5.5
elderly_headed_hh,middle_quintile,1993,7.6,9.1,5.1,7.8,5.1
elderly_headed_hh,middle_quintile,1994,8.4,10.4,3.4,7.6,6.2
elderly_headed_hh,middle_quintile,1995,9.0,11.0,4.7,8.4,6.2
elderly_headed_hh,middle_quintile,1996,11.1,13.8,5.7,11.1,6.0
elderly_headed_hh,middle_quintile,1997,10.5,13.3,5.4,9.7,5.2
elderly_headed_hh,middle_quintile,1998,10.3,13.0,5.2,8.8,4.5
elderly_headed_hh,middle_quintile,1999,8.9,10.7,5.3,8.4,4.2
elderly_headed_hh,middle_quintile,2000,10.9,12.5,8.2,9.9,6.9
elderly_headed_hh,middle_quintile,2001,10.9,12.8,7.5,9.2,6.2
elderly_headed_hh,middle_quintile,2002,11.8,13.4,9.6,9.4,8.2
elderly_headed_hh,middle_quintile,2003,12.6,14.9,5.5,11.0,6.5
elderly_headed_hh,middle_quintile,2004,13.0,15.6,5.2,11.2,5.6
elderly_headed_hh,middle_quintile,2005,13.6,16.5,7.7,11.6,5.1
elderly_headed_hh,middle_quintile,2006,14.4,17.2,9.2,14.0,9.7
elderly_headed_hh,middle_quintile,2007,15.1,18.0,11.3,13.8,11.0
elderly_headed_hh,middle_quintile,2008,14.9,17.4,9.7,15.0,10.2
elderly_headed_hh,middle_quintile,2009,16.1,19.1,11.5,15.1,11.0
elderly_headed_hh,middle_quintile,2010,17.4,20.0,14.8,15.8,13.2
elderly_headed_hh,middle_quintile,2011,15.9,18.9,9.4,14.6,13.0
elderly_headed_hh,middle_quintile,2012,16.3,18.7,12.6,17.1,12.3
elderly_headed_hh,middle_quintile,2013,15.9,17.9,12.3,14.8,13.9
elderly_headed_hh,middle_quintile,2014,14.3,15.7,11.1,14.9,12.2
elderly_headed_hh,middle_quintile,2015,15.4,18.2,9.9,12.9,12.2
elderly_headed_hh,middle_quintile,2016,15.2,17.4,10.2,14.9,12.4
elderly_headed_hh,middle_quintile,2017,15.9,18.8,9.8,15.5,12.0
elderly_headed_hh,fourth_quintile,1979,2.3,2.5,0.3,3.9,1.0
elderly_headed_hh,fourth_quintile,1980,3.1,4.2,1.0,4.5,1.0
elderly_headed_hh,fourth_quintile,1981,2.5,3.1,0.9,4.6,0.6
elderly_headed_hh,fourth_quintile,1982,2.6,3.6,0.6,2.8,1.5
elderly_headed_hh,fourth_quintile,1983,2.6,2.9,0.6,3.8,1.7
elderly_headed_hh,fourth_quintile,1984,2.3,3.0,1.4,3.0,1.1
elderly_headed_hh,fourth_quintile,1985,2.3,2.3,0.2,5.0,1.1
elderly_headed_hh,fourth_quintile,1986,2.5,3.4,1.1,4.0,0.4
elderly_headed_hh,fourth_quintile,1987,2.4,2.8,1.7,2.7,1.5
elderly_headed_hh,fourth_quintile,1988,2.9,2.7,1.1,3.9,2.9
elderly_headed_hh,fourth_quintile,1989,2.9,3.1,0.8,5.9,1.3
elderly_headed_hh,fourth_quintile,1990,2.0,2.2,0.4,2.7,1.6
elderly_headed_hh,fourth_quintile,1991,2.0,2.5,0.4,3.0,0.7
elderly_headed_hh,fourth_quintile,1992,3.2,3.8,1.9,4.4,1.2
elderly_headed_hh,fourth_quintile,1993,3.8,5.4,1.2,4.6,1.1
elderly_headed_hh,fourth_quintile,1994,4.0,5.8,1.3,4.1,0.9
elderly_headed_hh,fourth_quintile,1995,4.6,6.5,1.3,4.5,1.3
elderly_headed_hh,fourth_quintile,1996,4.9,7.2,1.3,3.4,1.7
elderly_headed_hh,fourth_quintile,1997,6.6,9.1,2.4,5.5,1.9
elderly_headed_hh,fourth_quintile,1998,6.3,8.3,2.6,6.1,1.3
elderly_headed_hh,fourth_quintile,1999,5.4,7.0,2.3,4.8,0.9
elderly_headed_hh,fourth_quintile,2000,5.9,7.5,1.8,5.4,1.8
elderly_headed_hh,fourth_quintile,2001,6.0,7.8,1.6,4.4,2.1
elderly_headed_hh,fourth_quintile,2002,7.1,9.2,2.2,6.2,1.1
elderly_headed_hh,fourth_quintile,2003,6.5,8.8,0.8,4.2,1.2
elderly_headed_hh,fourth_quintile,2004,6.8,8.3,2.2,6.5,1.6
elderly_headed_hh,fourth_quintile,2005,7.9,10.2,2.3,6.4,1.5
elderly_headed_hh,fourth_quintile,2006,8.2,10.7,2.5,7.5,4.3
elderly_headed_hh,fourth_quintile,2007,11.0,14.3,5.8,11.0,5.8
elderly_headed_hh,fourth_quintile,2008,7.3,8.9,2.3,9.2,4.0
elderly_headed_hh,fourth_quintile,2009,8.8,11.0,4.3,6.6,5.8
elderly_headed_hh,fourth_quintile,2010,9.2,12.3,3.7,7.9,4.8
elderly_headed_hh,fourth_quintile,2011,8.9,11.1,4.0,11.3,5.2
elderly_headed_hh,fourth_quintile,2012,7.3,9.8,2.2,6.9,4.2
elderly_headed_hh,fourth_quintile,2013,8.4,10.9,3.5,7.4,5.7
elderly_headed_hh,fourth_quintile,2014,7.9,9.6,3.9,8.4,5.5
elderly_headed_hh,fourth_quintile,2015,8.3,10.2,4.4,8.4,5.4
elderly_headed_hh,fourth_quintile,2016,7.5,9.5,3.0,6.9,5.0
elderly_headed_hh,fourth_quintile,2017,7.2,8.8,3.4,8.0,4.7
elderly_headed_hh,highest_quintile,1979,2.2,3.8,0.9,2.0,0.4
elderly_headed_hh,highest_quintile,1980,1.5,2.1,0.1,2.4,0.5
elderly_headed_hh,highest_quintile,1981,1.6,2.5,0.3,1.9,0.7
elderly_headed_hh,highest_quintile,1982,1.9,2.5,0.6,2.8,0.6
elderly_headed_hh,highest_quintile,1983,1.5,1.7,0.3,2.8,0.8
elderly_headed_hh,highest_quintile,1984,1.5,1.9,0.5,1.8,0.9
elderly_headed_hh,highest_quintile,1985,1.5,1.5,0.7,2.7,0.9
elderly_headed_hh,highest_quintile,1986,1.5,1.7,0.2,2.8,0.6
elderly_headed_hh,highest_quintile,1987,1.4,1.8,0.9,1.6,0.8
elderly_headed_hh,highest_quintile,1988,1.8,1.2,0.2,1.8,3.1
elderly_headed_hh,highest_quintile,1989,1.3,1.1,0.5,1.9,1.5
elderly_headed_hh,highest_quintile,1990,1.7,1.5,0.3,1.7,2.4
elderly_headed_hh,highest_quintile,1991,1.5,1.7,0.3,1.9,1.1
elderly_headed_hh,highest_quintile,1992,1.7,2.2,0.4,2.5,0.6
elderly_headed_hh,highest_quintile,1993,2.0,3.0,0.3,2.2,0.5
elderly_headed_hh,highest_quintile,1994,2.6,4.0,0.3,2.2,0.8
elderly_headed_hh,highest_quintile,1995,3.0,4.4,1.2,2.8,0.8
elderly_headed_hh,highest_quintile,1996,4.1,6.1,0.9,3.3,0.9
elderly_headed_hh,highest_quintile,1997,3.6,5.2,0.5,3.3,0.5
elderly_headed_hh,highest_quintile,1998,5.0,6.7,1.2,4.0,1.7
elderly_headed_hh,highest_quintile,1999,4.2,5.2,1.5,4.5,1.2
elderly_headed_hh,highest_quintile,2000,4.6,6.1,1.0,3.8,0.7
elderly_headed_hh,highest_quintile,2001,3.4,4.6,0.5,2.8,0.3
elderly_headed_hh,highest_quintile,2002,3.7,4.7,0.8,3.5,0.6
elderly_headed_hh,highest_quintile,2003,4.0,5.5,0.7,2.7,0.2
elderly_headed_hh,highest_quintile,2004,4.1,5.2,1.1,3.6,0.7
elderly_headed_hh,highest_quintile,2005,4.3,5.5,0.5,4.1,0.5
elderly_headed_hh,highest_quintile,2006,5.8,7.7,0.7,5.3,2.8
elderly_headed_hh,highest_quintile,2007,7.1,9.4,1.7,6.4,4.0
elderly_headed_hh,highest_quintile,2008,4.6,6.2,0.6,4.1,2.3
elderly_headed_hh,highest_quintile,2009,5.1,6.7,1.8,4.5,2.6
elderly_headed_hh,highest_quintile,2010,5.6,7.7,2.2,4.5,2.7
elderly_headed_hh,highest_quintile,2011,3.6,5.0,1.1,3.7,1.8
elderly_headed_hh,highest_quintile,2012,4.3,5.7,0.8,4.8,2.3
elderly_headed_hh,highest_quintile,2013,4.4,6.2,1.0,3.8,2.3
elderly_headed_hh,highest_quintile,2014,4.9,6.3,2.5,4.3,2.9
elderly_headed_hh,highest_quintile,2015,4.8,6.4,2.0,3.2,3.0
elderly_headed_hh,highest_quintile,2016,5.1,7.0,1.2,3.4,3.0
elderly_headed_hh,highest_quintile,2017,4.3,5.9,1.4,4.0,2.2
elderly_headed_hh,percentiles_81_90,1979,1.1,1.7,0.6,1.3,0.2
elderly_headed_hh,percentiles_81_90,1980,0.9,1.3,0.1,1.4,0.4
elderly_headed_hh,percentiles_81_90,1981,0.6,1.0,0.1,0.3,0.5
elderly_headed_hh,percentiles_81_90,1982,1.1,1.3,0.6,1.8,0.5
elderly_headed_hh,percentiles_81_90,1983,0.8,1.1,0.1,1.0,0.5
elderly_headed_hh,percentiles_81_90,1984,0.8,1.1,0.2,1.0,0.5
elderly_headed_hh,percentiles_81_90,1985,0.9,0.9,0.3,1.8,0.4
elderly_headed_hh,percentiles_81_90,1986,0.8,0.8,0.1,1.6,0.2
elderly_headed_hh,percentiles_81_90,1987,0.9,1.1,0.5,1.0,0.6
elderly_headed_hh,percentiles_81_90,1988,1.2,0.7,0.1,0.6,2.5
elderly_headed_hh,percentiles_81_90,1989,0.5,0.6,0.3,0.9,0.3
elderly_headed_hh,percentiles_81_90,1990,0.5,0.6,0.1,0.5,0.5
elderly_headed_hh,percentiles_81_90,1991,1.0,1.2,0.1,1.0,0.6
elderly_headed_hh,percentiles_81_90,1992,0.8,0.9,0.3,1.0,0.4
elderly_headed_hh,percentiles_81_90,1993,1.6,2.5,0.1,1.6,0.3
elderly_headed_hh,percentiles_81_90,1994,1.1,1.4,0.2,1.3,0.6
elderly_headed_hh,percentiles_81_90,1995,1.6,2.4,0.5,1.5,0.3
elderly_headed_hh,percentiles_81_90,1996,1.8,2.7,0.6,1.5,0.4
elderly_headed_hh,percentiles_81_90,1997,2.1,2.9,0.3,2.3,0.2
elderly_headed_hh,percentiles_81_90,1998,2.5,3.5,0.3,2.0,0.5
elderly_headed_hh,percentiles_81_90,1999,2.3,2.8,1.0,2.9,0.2
elderly_headed_hh,percentiles_81_90,2000,2.3,2.9,0.7,2.3,0.3
elderly_headed_hh,percentiles_81_90,2001,1.6,2.2,0.4,1.3,0.1
elderly_headed_hh,percentiles_81_90,2002,2.3,2.9,0.3,2.1,0.4
elderly_headed_hh,percentiles_81_90,2003,2.3,3.1,0.4,1.6,0.1
elderly_headed_hh,percentiles_81_90,2004,2.3,2.8,0.4,2.2,0.4
elderly_headed_hh,percentiles_81_90,2005,2.1,2.7,0.2,2.1,0.2
elderly_headed_hh,percentiles_81_90,2006,2.7,3.6,0.4,2.6,1.3
elderly_headed_hh,percentiles_81_90,2007,3.6,4.7,1.2,3.9,1.8
elderly_headed_hh,percentiles_81_90,2008,2.2,2.8,0.3,2.4,1.2
elderly_headed_hh,percentiles_81_90,2009,3.1,4.1,1.4,2.7,1.7
elderly_headed_hh,percentiles_81_90,2010,3.5,4.8,1.6,2.3,1.8
elderly_headed_hh,percentiles_81_90,2011,2.0,2.7,0.7,2.3,1.0
elderly_headed_hh,percentiles_81_90,2012,2.7,3.7,0.6,2.6,1.3
elderly_headed_hh,percentiles_81_90,2013,2.2,3.1,0.5,1.8,1.3
elderly_headed_hh,percentiles_81_90,2014,2.8,3.6,1.4,2.4,1.7
elderly_headed_hh,percentiles_81_90,2015,2.6,3.3,1.6,2.4,1.7
elderly_headed_hh,percentiles_81_90,2016,3.1,4.3,0.8,2.3,1.9
elderly_headed_hh,percentiles_81_90,2017,2.3,3.0,0.7,3.0,1.1
elderly_headed_hh,percentiles_91_95,1979,0.4,0.7,0.1,0.4,0.0
elderly_headed_hh,percentiles_91_95,1980,0.3,0.4,0.0,0.5,0.1
elderly_headed_hh,percentiles_91_95,1981,0.4,0.6,0.1,0.5,0.1
elderly_headed_hh,percentiles_91_95,1982,0.5,0.8,0.0,0.5,0.1
elderly_headed_hh,percentiles_91_95,1983,0.3,0.5,0.1,0.3,0.1
elderly_headed_hh,percentiles_91_95,1984,0.3,0.3,0.0,0.3,0.2
elderly_headed_hh,percentiles_91_95,1985,0.2,0.2,0.2,0.4,0.2
elderly_headed_hh,percentiles_91_95,1986,0.4,0.3,0.1,0.8,0.2
elderly_headed_hh,percentiles_91_95,1987,0.2,0.3,0.2,0.1,0.0
elderly_headed_hh,percentiles_91_95,1988,0.2,0.2,0.0,0.3,0.2
elderly_headed_hh,percentiles_91_95,1989,0.3,0.2,0.0,0.7,0.1
elderly_headed_hh,percentiles_91_95,1990,0.4,0.4,0.0,0.8,0.2
elderly_headed_hh,percentiles_91_95,1991,0.1,0.1,0.2,0.3,0.1
elderly_headed_hh,percentiles_91_95,1992,0.4,0.5,0.1,0.7,0.1
elderly_headed_hh,percentiles_91_95,1993,0.3,0.4,0.1,0.5,0.2
elderly_headed_hh,percentiles_91_95,1994,0.5,0.8,0.0,0.5,0.1
elderly_headed_hh,percentiles_91_95,1995,0.7,1.0,0.2,0.4,0.4
elderly_headed_hh,percentiles_91_95,1996,1.2,1.7,0.2,1.3,0.3
elderly_headed_hh,percentiles_91_95,1997,0.7,1.1,0.1,0.2,0.2
elderly_headed_hh,percentiles_91_95,1998,1.4,1.9,0.4,1.5,0.2
elderly_headed_hh,percentiles_91_95,1999,1.0,1.2,0.2,0.8,0.5
elderly_headed_hh,percentiles_91_95,2000,0.8,1.2,0.1,0.4,0.2
elderly_headed_hh,percentiles_91_95,2001,0.9,1.2,0.0,0.7,0.1
elderly_headed_hh,percentiles_91_95,2002,0.4,0.6,0.0,0.3,0.1
elderly_headed_hh,percentiles_91_95,2003,0.8,1.1,0.2,0.5,0.0
elderly_headed_hh,percentiles_91_95,2004,0.8,1.0,0.3,0.6,0.1
elderly_headed_hh,percentiles_91_95,2005,1.1,1.5,0.1,0.8,0.2
elderly_headed_hh,percentiles_91_95,2006,1.6,2.2,0.1,0.9,0.8
elderly_headed_hh,percentiles_91_95,2007,1.7,2.4,0.3,1.1,0.9
elderly_headed_hh,percentiles_91_95,2008,1.1,1.5,0.2,0.9,0.5
elderly_headed_hh,percentiles_91_95,2009,1.0,1.3,0.3,0.9,0.5
elderly_headed_hh,percentiles_91_95,2010,1.0,1.3,0.4,1.3,0.5
elderly_headed_hh,percentiles_91_95,2011,0.8,1.0,0.2,0.9,0.4
elderly_headed_hh,percentiles_91_95,2012,1.0,1.3,0.2,1.4,0.5
elderly_headed_hh,percentiles_91_95,2013,1.1,1.7,0.1,1.1,0.5
elderly_headed_hh,percentiles_91_95,2014,1.3,1.7,0.8,1.4,0.7
elderly_headed_hh,percentiles_91_95,2015,1.1,1.6,0.2,0.5,0.7
elderly_headed_hh,percentiles_91_95,2016,1.1,1.5,0.2,0.8,0.7
elderly_headed_hh,percentiles_91_95,2017,0.9,1.2,0.4,0.4,0.5
elderly_headed_hh,percentiles_96_99,1979,0.6,1.2,0.2,0.2,0.1
elderly_headed_hh,percentiles_96_99,1980,0.2,0.4,0.0,0.4,0.0
elderly_headed_hh,percentiles_96_99,1981,0.6,0.8,0.0,1.1,0.1
elderly_headed_hh,percentiles_96_99,1982,0.2,0.2,0.0,0.3,0.0
elderly_headed_hh,percentiles_96_99,1983,0.4,0.1,0.1,1.4,0.1
elderly_headed_hh,percentiles_96_99,1984,0.3,0.3,0.3,0.5,0.1
elderly_headed_hh,percentiles_96_99,1985,0.3,0.4,0.1,0.4,0.3
elderly_headed_hh,percentiles_96_99,1986,0.3,0.4,0.1,0.3,0.2
elderly_headed_hh,percentiles_96_99,1987,0.2,0.3,0.1,0.4,0.1
elderly_headed_hh,percentiles_96_99,1988,0.3,0.2,0.0,0.8,0.1
elderly_headed_hh,percentiles_96_99,1989,0.4,0.2,0.1,0.2,1.1
elderly_headed_hh,percentiles_96_99,1990,0.7,0.4,0.1,0.3,1.5
elderly_headed_hh,percentiles_96_99,1991,0.3,0.2,0.0,0.5,0.3
elderly_headed_hh,percentiles_96_99,1992,0.4,0.6,0.0,0.4,0.1
elderly_headed_hh,percentiles_96_99,1993,0.1,0.1,0.1,0.1,0.1
elderly_headed_hh,percentiles_96_99,1994,0.8,1.5,0.1,0.3,0.0
elderly_headed_hh,percentiles_96_99,1995,0.6,0.9,0.3,0.6,0.0
elderly_headed_hh,percentiles_96_99,1996,0.8,1.1,0.1,0.4,0.3
elderly_headed_hh,percentiles_96_99,1997,0.7,1.0,0.1,0.7,0.1
elderly_headed_hh,percentiles_96_99,1998,0.7,1.0,0.4,0.4,0.4
