household_type,income_group,year,all_means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
hh_with_children,top_1_percent,2007,0.1,0.1,0.0,0.1,0.1
hh_with_children,top_1_percent,2008,0.2,0.2,0.1,0.2,0.3
hh_with_children,top_1_percent,2009,0.2,0.2,0.1,0.2,0.2
hh_with_children,top_1_percent,2010,0.2,0.2,0.1,0.3,0.1
hh_with_children,top_1_percent,2011,0.2,0.2,0.1,0.4,0.1
hh_with_children,top_1_percent,2012,0.2,0.2,0.0,0.3,0.1
hh_with_children,top_1_percent,2013,0.1,0.2,0.0,0.0,0.1
hh_with_children,top_1_percent,2014,0.2,0.2,0.1,0.1,0.1
hh_with_children,top_1_percent,2015,0.2,0.2,0.1,0.4,0.1
hh_with_children,top_1_percent,2016,0.2,0.2,0.1,0.2,0.2
hh_with_children,top_1_percent,2017,0.2,0.2,0.1,0.6,0.2
elderly_headed_hh,all_quintiles,1979,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1980,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1981,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1982,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1983,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1984,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1985,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1986,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1987,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1988,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1989,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1990,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1991,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1992,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1993,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1994,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1995,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1996,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1997,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1998,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1999,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2000,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2001,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2002,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2003,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2004,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2005,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2006,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2007,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2008,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2009,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2010,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2011,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2012,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2013,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2014,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2015,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2016,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2017,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,lowest_quintile,1979,45.3,46.0,64.8,40.5,40.2
elderly_headed_hh,lowest_quintile,1980,38.7,41.9,58.5,37.8,25.1
elderly_headed_hh,lowest_quintile,1981,29.7,33.0,52.1,30.1,13.4
elderly_headed_hh,lowest_quintile,1982,25.2,28.8,45.0,26.8,11.1
elderly_headed_hh,lowest_quintile,1983,16.7,20.5,33.0,18.7,3.9
elderly_headed_hh,lowest_quintile,1984,19.3,22.5,37.4,22.1,7.4
elderly_headed_hh,lowest_quintile,1985,14.9,17.8,32.9,16.6,5.1
elderly_headed_hh,lowest_quintile,1986,12.5,13.6,30.5,14.8,5.4
elderly_headed_hh,lowest_quintile,1987,12.4,11.8,30.3,15.4,7.6
elderly_headed_hh,lowest_quintile,1988,12.5,13.5,30.2,12.7,7.5
elderly_headed_hh,lowest_quintile,1989,13.5,12.7,31.7,16.5,8.6
elderly_headed_hh,lowest_quintile,1990,11.4,10.1,29.5,12.3,8.8
elderly_headed_hh,lowest_quintile,1991,10.6,9.5,25.8,12.2,7.7
elderly_headed_hh,lowest_quintile,1992,7.0,5.9,19.9,8.0,4.3
elderly_headed_hh,lowest_quintile,1993,6.3,5.0,20.2,7.1,4.3
elderly_headed_hh,lowest_quintile,1994,8.4,6.7,24.4,9.0,7.0
elderly_headed_hh,lowest_quintile,1995,8.2,7.0,24.8,11.1,3.9
elderly_headed_hh,lowest_quintile,1996,7.6,6.5,25.7,10.1,3.1
elderly_headed_hh,lowest_quintile,1997,8.4,7.7,24.4,11.7,3.9
elderly_headed_hh,lowest_quintile,1998,8.2,6.9,23.2,11.0,6.7
elderly_headed_hh,lowest_quintile,1999,8.3,6.2,24.0,9.3,11.0
elderly_headed_hh,lowest_quintile,2000,8.0,6.4,25.1,10.5,7.9
elderly_headed_hh,lowest_quintile,2001,7.0,5.1,23.8,9.3,8.5
elderly_headed_hh,lowest_quintile,2002,6.6,5.4,22.3,9.6,5.5
elderly_headed_hh,lowest_quintile,2003,5.7,4.9,20.8,7.4,4.3
elderly_headed_hh,lowest_quintile,2004,7.9,6.4,25.2,11.7,7.0
elderly_headed_hh,lowest_quintile,2005,6.5,5.1,26.2,9.0,4.8
elderly_headed_hh,lowest_quintile,2006,6.2,4.8,22.0,8.3,5.9
elderly_headed_hh,lowest_quintile,2007,6.5,4.6,22.1,8.3,6.8
elderly_headed_hh,lowest_quintile,2008,7.3,5.5,21.0,8.8,7.7
elderly_headed_hh,lowest_quintile,2009,6.2,4.5,18.1,7.7,6.3
elderly_headed_hh,lowest_quintile,2010,5.4,3.5,15.8,6.3,5.7
elderly_headed_hh,lowest_quintile,2011,8.4,5.5,22.6,9.6,8.3
elderly_headed_hh,lowest_quintile,2012,8.8,5.9,25.3,8.5,8.6
elderly_headed_hh,lowest_quintile,2013,9.5,6.2,25.8,9.5,9.1
elderly_headed_hh,lowest_quintile,2014,11.2,9.4,24.3,8.8,11.2
elderly_headed_hh,lowest_quintile,2015,12.5,9.9,27.4,9.9,13.7
elderly_headed_hh,lowest_quintile,2016,13.1,10.4,28.8,11.7,14.1
elderly_headed_hh,lowest_quintile,2017,14.1,11.7,31.0,11.8,14.5
elderly_headed_hh,second_quintile,1979,34.2,30.4,26.4,30.3,48.8
elderly_headed_hh,second_quintile,1980,42.2,37.6,31.5,35.8,60.8
elderly_headed_hh,second_quintile,1981,48.7,44.0,37.6,42.1,66.9
elderly_headed_hh,second_quintile,1982,46.3,41.9,42.4,38.8,61.0
elderly_headed_hh,second_quintile,1983,47.2,46.5,46.5,41.3,53.1
elderly_headed_hh,second_quintile,1984,51.5,50.0,47.6,41.6,61.9
elderly_headed_hh,second_quintile,1985,52.4,50.4,51.7,42.8,61.8
elderly_headed_hh,second_quintile,1986,52.8,49.6,51.5,45.3,62.6
elderly_headed_hh,second_quintile,1987,54.1,50.5,52.5,46.1,65.2
elderly_headed_hh,second_quintile,1988,55.0,53.7,51.7,48.7,61.6
elderly_headed_hh,second_quintile,1989,50.7,51.1,52.9,42.3,55.1
elderly_headed_hh,second_quintile,1990,49.1,47.8,45.1,46.2,53.7
elderly_headed_hh,second_quintile,1991,44.2,43.5,46.8,38.2,49.1
elderly_headed_hh,second_quintile,1992,40.8,39.7,48.2,34.2,46.1
elderly_headed_hh,second_quintile,1993,36.2,31.5,41.6,32.6,46.3
elderly_headed_hh,second_quintile,1994,35.5,32.5,40.9,35.1,40.7
elderly_headed_hh,second_quintile,1995,33.7,33.3,42.2,33.2,32.7
elderly_headed_hh,second_quintile,1996,32.3,28.9,38.3,33.1,37.9
elderly_headed_hh,second_quintile,1997,31.3,28.5,37.9,31.5,36.5
elderly_headed_hh,second_quintile,1998,31.5,28.2,40.9,31.8,39.7
elderly_headed_hh,second_quintile,1999,36.6,34.6,39.9,37.0,42.0
elderly_headed_hh,second_quintile,2000,32.5,29.8,35.0,32.1,41.0
elderly_headed_hh,second_quintile,2001,33.3,31.4,38.2,32.0,40.2
elderly_headed_hh,second_quintile,2002,27.5,25.1,33.9,26.1,36.4
elderly_headed_hh,second_quintile,2003,26.6,23.0,38.1,24.3,39.2
elderly_headed_hh,second_quintile,2004,24.4,22.6,30.4,23.3,31.5
elderly_headed_hh,second_quintile,2005,29.5,26.7,35.7,30.7,37.7
elderly_headed_hh,second_quintile,2006,24.5,22.8,35.0,24.7,26.5
elderly_headed_hh,second_quintile,2007,24.8,21.4,30.7,24.0,30.5
elderly_headed_hh,second_quintile,2008,26.8,24.6,33.0,24.7,31.2
elderly_headed_hh,second_quintile,2009,23.3,19.8,31.9,23.0,28.9
elderly_headed_hh,second_quintile,2010,20.3,17.7,29.7,19.4,23.2
elderly_headed_hh,second_quintile,2011,22.4,19.1,32.8,19.8,26.1
elderly_headed_hh,second_quintile,2012,24.7,21.3,33.5,22.3,29.7
elderly_headed_hh,second_quintile,2013,25.1,20.8,33.9,20.4,32.1
elderly_headed_hh,second_quintile,2014,30.0,27.1,34.1,25.9,36.5
elderly_headed_hh,second_quintile,2015,27.7,23.6,33.9,24.0,35.7
elderly_headed_hh,second_quintile,2016,30.1,26.1,34.8,24.8,38.1
elderly_headed_hh,second_quintile,2017,32.4,29.0,36.3,28.3,39.1
elderly_headed_hh,middle_quintile,1979,11.8,12.7,6.1,17.0,7.0
elderly_headed_hh,middle_quintile,1980,10.3,10.2,6.9,13.5,9.1
elderly_headed_hh,middle_quintile,1981,13.5,13.1,7.8,14.7,16.0
elderly_headed_hh,middle_quintile,1982,19.3,18.4,9.9,22.7,21.4
elderly_headed_hh,middle_quintile,1983,25.9,22.5,16.1,23.4,36.2
elderly_headed_hh,middle_quintile,1984,20.7,17.9,12.0,23.9,25.2
elderly_headed_hh,middle_quintile,1985,24.1,22.7,12.5,25.2,28.0
elderly_headed_hh,middle_quintile,1986,25.1,25.7,14.5,23.4,27.6
elderly_headed_hh,middle_quintile,1987,24.7,26.4,12.6,26.8,23.0
elderly_headed_hh,middle_quintile,1988,21.7,22.3,14.1,21.6,22.5
elderly_headed_hh,middle_quintile,1989,27.5,27.4,12.5,27.5,30.8
elderly_headed_hh,middle_quintile,1990,29.4,31.0,21.6,28.7,29.1
elderly_headed_hh,middle_quintile,1991,32.6,32.7,23.6,30.3,36.2
elderly_headed_hh,middle_quintile,1992,38.5,38.4,26.4,38.4,42.6
elderly_headed_hh,middle_quintile,1993,39.5,40.7,27.5,38.4,41.6
elderly_headed_hh,middle_quintile,1994,38.6,38.4,28.2,37.7,42.9
elderly_headed_hh,middle_quintile,1995,38.5,35.0,25.0,36.2,51.3
elderly_headed_hh,middle_quintile,1996,37.6,35.3,27.7,34.4,48.8
elderly_headed_hh,middle_quintile,1997,37.3,34.2,28.3,35.4,48.4
elderly_headed_hh,middle_quintile,1998,36.8,35.6,26.7,34.3,44.5
elderly_headed_hh,middle_quintile,1999,35.0,34.7,26.5,33.3,39.8
elderly_headed_hh,middle_quintile,2000,35.7,34.8,30.0,34.0,41.3
elderly_headed_hh,middle_quintile,2001,36.7,35.5,28.7,37.2,42.0
elderly_headed_hh,middle_quintile,2002,36.0,34.5,28.8,35.1,43.6
elderly_headed_hh,middle_quintile,2003,38.6,37.3,32.4,41.4,42.8
elderly_headed_hh,middle_quintile,2004,38.6,36.8,33.5,36.8,49.0
elderly_headed_hh,middle_quintile,2005,35.0,33.4,26.5,32.1,45.6
elderly_headed_hh,middle_quintile,2006,38.8,35.0,30.5,36.1,48.8
elderly_headed_hh,middle_quintile,2007,31.6,28.8,27.3,28.6,38.6
elderly_headed_hh,middle_quintile,2008,35.5,33.8,30.9,31.0,42.1
elderly_headed_hh,middle_quintile,2009,34.7,33.2,29.2,32.4,40.5
elderly_headed_hh,middle_quintile,2010,36.7,34.0,33.2,37.9,43.2
elderly_headed_hh,middle_quintile,2011,38.7,37.7,30.0,36.3,44.8
elderly_headed_hh,middle_quintile,2012,35.8,35.9,27.1,32.9,40.6
elderly_headed_hh,middle_quintile,2013,34.9,34.8,26.7,35.8,38.2
elderly_headed_hh,middle_quintile,2014,31.8,31.6,25.7,30.8,34.8
elderly_headed_hh,middle_quintile,2015,31.8,31.9,24.9,34.6,33.0
elderly_headed_hh,middle_quintile,2016,28.1,28.2,23.8,28.6,28.9
elderly_headed_hh,middle_quintile,2017,27.4,27.2,20.4,27.3,29.8
elderly_headed_hh,fourth_quintile,1979,4.6,5.5,1.6,5.7,3.2
elderly_headed_hh,fourth_quintile,1980,5.4,5.9,2.6,7.5,3.9
elderly_headed_hh,fourth_quintile,1981,4.3,5.2,1.6,6.5,2.6
elderly_headed_hh,fourth_quintile,1982,5.5,6.1,1.8,6.1,5.3
elderly_headed_hh,fourth_quintile,1983,6.7,6.4,3.8,10.4,5.3
elderly_headed_hh,fourth_quintile,1984,6.2,6.6,2.2,9.3,4.4
elderly_headed_hh,fourth_quintile,1985,5.8,6.3,2.0,9.5,3.6
elderly_headed_hh,fourth_quintile,1986,6.4,7.3,2.5,10.6,3.2
elderly_headed_hh,fourth_quintile,1987,6.4,8.3,2.8,8.9,2.7
elderly_headed_hh,fourth_quintile,1988,7.3,8.1,3.2,13.1,3.2
elderly_headed_hh,fourth_quintile,1989,5.2,5.8,2.1,7.6,3.5
elderly_headed_hh,fourth_quintile,1990,6.9,8.3,3.3,9.6,3.8
elderly_headed_hh,fourth_quintile,1991,9.3,10.7,3.2,14.9,4.3
elderly_headed_hh,fourth_quintile,1992,9.0,10.5,4.3,12.2,4.7
elderly_headed_hh,fourth_quintile,1993,13.1,15.8,9.7,16.2,6.6
elderly_headed_hh,fourth_quintile,1994,11.8,14.1,5.5,12.5,8.2
elderly_headed_hh,fourth_quintile,1995,14.0,16.4,6.2,14.1,10.8
elderly_headed_hh,fourth_quintile,1996,15.1,18.4,6.6,16.9,8.1
elderly_headed_hh,fourth_quintile,1997,14.9,17.5,8.2,14.5,10.1
elderly_headed_hh,fourth_quintile,1998,14.0,16.6,6.4,14.3,7.1
elderly_headed_hh,fourth_quintile,1999,12.2,14.7,6.8,11.8,5.6
elderly_headed_hh,fourth_quintile,2000,14.4,16.7,8.4,14.7,7.8
elderly_headed_hh,fourth_quintile,2001,15.1,17.7,7.6,14.6,8.0
elderly_headed_hh,fourth_quintile,2002,20.8,23.2,11.6,20.7,13.4
elderly_headed_hh,fourth_quintile,2003,20.2,22.7,7.3,20.4,13.2
elderly_headed_hh,fourth_quintile,2004,20.1,23.0,8.6,19.7,11.0
elderly_headed_hh,fourth_quintile,2005,19.8,22.9,9.6,20.1,10.4
elderly_headed_hh,fourth_quintile,2006,19.2,22.6,10.4,18.8,13.5
elderly_headed_hh,fourth_quintile,2007,21.9,25.6,14.4,23.4,15.5
elderly_headed_hh,fourth_quintile,2008,20.3,23.3,12.3,23.0,14.3
elderly_headed_hh,fourth_quintile,2009,23.9,27.3,15.8,25.9,17.5
elderly_headed_hh,fourth_quintile,2010,24.7,27.5,16.3,24.1,21.5
elderly_headed_hh,fourth_quintile,2011,21.0,25.3,11.3,21.2,15.9
elderly_headed_hh,fourth_quintile,2012,21.4,24.7,11.4,25.9,16.3
elderly_headed_hh,fourth_quintile,2013,21.1,25.4,10.7,26.2,14.9
elderly_headed_hh,fourth_quintile,2014,17.5,19.7,11.4,24.7,12.1
elderly_headed_hh,fourth_quintile,2015,17.6,21.3,9.2,20.6,11.4
elderly_headed_hh,fourth_quintile,2016,19.1,22.5,9.8,25.8,13.1
elderly_headed_hh,fourth_quintile,2017,17.9,21.4,9.0,22.6,12.1
elderly_headed_hh,highest_quintile,1979,4.0,5.4,1.0,5.9,0.8
elderly_headed_hh,highest_quintile,1980,3.2,4.2,0.2,5.4,1.0
elderly_headed_hh,highest_quintile,1981,3.7,4.8,0.8,6.6,1.1
elderly_headed_hh,highest_quintile,1982,3.5,4.8,0.7,5.3,1.2
elderly_headed_hh,highest_quintile,1983,3.5,4.0,0.6,6.2,1.5
elderly_headed_hh,highest_quintile,1984,2.3,3.0,0.7,3.0,1.1
elderly_headed_hh,highest_quintile,1985,2.8,2.8,0.7,5.9,1.4
elderly_headed_hh,highest_quintile,1986,3.3,3.8,1.0,5.9,1.2
elderly_headed_hh,highest_quintile,1987,2.5,3.0,1.8,2.8,1.5
elderly_headed_hh,highest_quintile,1988,3.5,2.4,0.6,3.9,5.2
elderly_headed_hh,highest_quintile,1989,3.2,3.0,0.8,6.1,2.0
elderly_headed_hh,highest_quintile,1990,3.2,2.7,0.3,3.2,4.5
elderly_headed_hh,highest_quintile,1991,3.3,3.6,0.5,4.3,2.6
elderly_headed_hh,highest_quintile,1992,4.6,5.4,1.1,6.7,2.3
elderly_headed_hh,highest_quintile,1993,4.8,6.9,0.9,5.6,1.0
elderly_headed_hh,highest_quintile,1994,5.5,8.2,0.9,5.6,1.1
elderly_headed_hh,highest_quintile,1995,5.6,8.2,1.8,5.4,1.2
elderly_headed_hh,highest_quintile,1996,7.1,10.7,1.6,5.4,1.8
elderly_headed_hh,highest_quintile,1997,8.0,11.8,1.1,6.8,0.9
elderly_headed_hh,highest_quintile,1998,9.4,12.6,2.6,8.6,1.9
elderly_headed_hh,highest_quintile,1999,7.7,9.6,2.6,8.4,1.4
elderly_headed_hh,highest_quintile,2000,9.2,12.1,1.4,8.4,1.8
elderly_headed_hh,highest_quintile,2001,7.8,10.2,1.5,6.7,1.3
elderly_headed_hh,highest_quintile,2002,9.1,11.7,2.9,8.4,1.1
elderly_headed_hh,highest_quintile,2003,8.8,11.9,1.2,6.4,0.5
elderly_headed_hh,highest_quintile,2004,8.8,11.0,2.1,8.3,1.4
elderly_headed_hh,highest_quintile,2005,8.8,11.5,1.7,7.8,1.2
elderly_headed_hh,highest_quintile,2006,11.0,14.4,1.9,11.6,5.0
elderly_headed_hh,highest_quintile,2007,14.9,19.3,5.3,15.3,8.3
elderly_headed_hh,highest_quintile,2008,9.9,12.6,2.3,12.2,4.5
elderly_headed_hh,highest_quintile,2009,11.6,15.0,4.4,10.5,6.4
elderly_headed_hh,highest_quintile,2010,12.4,16.8,4.5,11.6,6.0
elderly_headed_hh,highest_quintile,2011,9.2,12.0,2.8,12.8,4.5
elderly_headed_hh,highest_quintile,2012,8.9,11.9,2.4,10.0,4.6
elderly_headed_hh,highest_quintile,2013,8.7,12.1,2.2,7.5,4.9
elderly_headed_hh,highest_quintile,2014,9.2,11.8,3.9,9.3,5.1
elderly_headed_hh,highest_quintile,2015,10.1,12.9,4.4,10.7,5.8
elderly_headed_hh,highest_quintile,2016,9.3,12.5,2.4,8.9,5.4
elderly_headed_hh,highest_quintile,2017,7.8,10.2,2.8,9.5,4.1
elderly_headed_hh,percentiles_81_90,1979,1.6,1.9,0.5,2.5,0.5
elderly_headed_hh,percentiles_81_90,1980,2.0,2.6,0.1,3.3,0.8
elderly_headed_hh,percentiles_81_90,1981,2.4,2.9,0.7,4.7,0.4
elderly_headed_hh,percentiles_81_90,1982,2.0,2.6,0.3,3.0,0.7
elderly_headed_hh,percentiles_81_90,1983,2.3,2.9,0.3,3.6,1.0
elderly_headed_hh,percentiles_81_90,1984,1.3,1.7,0.4,1.6,0.7
elderly_headed_hh,percentiles_81_90,1985,1.9,1.9,0.0,4.4,0.8
elderly_headed_hh,percentiles_81_90,1986,1.9,2.3,0.7,3.4,0.7
elderly_headed_hh,percentiles_81_90,1987,1.5,1.8,0.9,1.6,1.2
elderly_headed_hh,percentiles_81_90,1988,1.5,1.6,0.5,2.4,0.8
elderly_headed_hh,percentiles_81_90,1989,2.2,2.2,0.5,4.7,0.8
elderly_headed_hh,percentiles_81_90,1990,1.6,1.6,0.2,1.7,1.8
elderly_headed_hh,percentiles_81_90,1991,1.5,1.7,0.2,1.3,1.7
elderly_headed_hh,percentiles_81_90,1992,2.6,3.1,0.9,3.9,1.0
elderly_headed_hh,percentiles_81_90,1993,3.2,4.7,0.6,3.8,0.7
elderly_headed_hh,percentiles_81_90,1994,3.3,4.7,0.7,3.8,0.9
elderly_headed_hh,percentiles_81_90,1995,3.1,4.6,0.9,3.1,0.3
elderly_headed_hh,percentiles_81_90,1996,3.5,5.3,0.9,2.4,1.1
elderly_headed_hh,percentiles_81_90,1997,5.2,7.8,0.7,4.2,0.5
elderly_headed_hh,percentiles_81_90,1998,5.2,7.0,1.5,5.3,0.6
elderly_headed_hh,percentiles_81_90,1999,4.2,5.6,1.6,4.3,0.3
elderly_headed_hh,percentiles_81_90,2000,5.4,7.0,0.9,5.1,1.1
elderly_headed_hh,percentiles_81_90,2001,4.9,6.4,0.9,4.1,1.0
elderly_headed_hh,percentiles_81_90,2002,5.8,7.6,2.3,4.7,0.7
elderly_headed_hh,percentiles_81_90,2003,5.2,7.1,0.4,3.5,0.4
elderly_headed_hh,percentiles_81_90,2004,5.5,6.8,1.2,5.3,1.0
elderly_headed_hh,percentiles_81_90,2005,5.3,7.1,1.2,4.0,0.7
elderly_headed_hh,percentiles_81_90,2006,6.6,8.4,1.4,7.8,2.9
elderly_headed_hh,percentiles_81_90,2007,8.7,11.4,4.3,9.7,4.0
elderly_headed_hh,percentiles_81_90,2008,5.9,7.3,1.8,8.6,2.5
elderly_headed_hh,percentiles_81_90,2009,7.2,9.3,2.2,6.1,4.2
elderly_headed_hh,percentiles_81_90,2010,7.8,10.4,2.5,8.0,3.9
elderly_headed_hh,percentiles_81_90,2011,6.3,8.0,2.1,9.5,3.1
elderly_headed_hh,percentiles_81_90,2012,5.9,7.9,1.9,6.1,2.9
elderly_headed_hh,percentiles_81_90,2013,5.2,7.2,1.6,4.0,3.2
elderly_headed_hh,percentiles_81_90,2014,5.5,7.1,2.2,5.8,3.0
elderly_headed_hh,percentiles_81_90,2015,6.5,8.1,3.1,7.9,3.7
elderly_headed_hh,percentiles_81_90,2016,5.5,7.2,1.5,6.0,3.2
elderly_headed_hh,percentiles_81_90,2017,4.8,6.1,1.9,6.7,2.5
elderly_headed_hh,percentiles_91_95,1979,1.6,1.9,0.1,2.9,0.1
elderly_headed_hh,percentiles_91_95,1980,0.8,1.0,0.0,1.6,0.0
elderly_headed_hh,percentiles_91_95,1981,0.4,0.5,0.1,0.2,0.5
elderly_headed_hh,percentiles_91_95,1982,0.9,1.4,0.4,1.0,0.4
elderly_headed_hh,percentiles_91_95,1983,0.5,0.6,0.2,0.8,0.2
elderly_headed_hh,percentiles_91_95,1984,0.5,0.7,0.0,0.7,0.2
elderly_headed_hh,percentiles_91_95,1985,0.5,0.5,0.5,0.8,0.1
elderly_headed_hh,percentiles_91_95,1986,0.7,0.8,0.1,1.6,0.2
elderly_headed_hh,percentiles_91_95,1987,0.7,0.9,0.7,0.7,0.2
elderly_headed_hh,percentiles_91_95,1988,0.9,0.4,0.1,0.3,2.0
elderly_headed_hh,percentiles_91_95,1989,0.4,0.5,0.1,0.6,0.1
elderly_headed_hh,percentiles_91_95,1990,0.6,0.5,0.0,0.6,0.9
elderly_headed_hh,percentiles_91_95,1991,1.3,1.5,0.3,2.1,0.5
elderly_headed_hh,percentiles_91_95,1992,1.2,1.2,0.0,1.5,1.2
elderly_headed_hh,percentiles_91_95,1993,1.2,1.9,0.1,1.3,0.1
elderly_headed_hh,percentiles_91_95,1994,0.8,1.1,0.1,1.0,0.1
elderly_headed_hh,percentiles_91_95,1995,1.5,2.2,0.3,1.1,0.5
elderly_headed_hh,percentiles_91_95,1996,1.9,2.8,0.5,1.6,0.2
elderly_headed_hh,percentiles_91_95,1997,1.8,2.5,0.3,1.8,0.2
elderly_headed_hh,percentiles_91_95,1998,2.3,3.3,0.3,1.8,0.4
elderly_headed_hh,percentiles_91_95,1999,2.0,2.2,0.6,3.1,0.3
elderly_headed_hh,percentiles_91_95,2000,1.7,2.2,0.3,1.6,0.4
elderly_headed_hh,percentiles_91_95,2001,1.5,2.0,0.4,1.4,0.1
elderly_headed_hh,percentiles_91_95,2002,2.0,2.5,0.1,2.2,0.2
elderly_headed_hh,percentiles_91_95,2003,2.1,2.8,0.5,2.0,0.0
elderly_headed_hh,percentiles_91_95,2004,1.9,2.4,0.5,1.9,0.2
elderly_headed_hh,percentiles_91_95,2005,2.0,2.6,0.2,2.2,0.4
elderly_headed_hh,percentiles_91_95,2006,2.3,3.1,0.3,1.8,1.1
elderly_headed_hh,percentiles_91_95,2007,3.5,4.2,0.6,3.7,2.5
elderly_headed_hh,percentiles_91_95,2008,1.9,2.4,0.2,2.4,0.9
elderly_headed_hh,percentiles_91_95,2009,2.9,3.6,2.1,3.1,1.4
elderly_headed_hh,percentiles_91_95,2010,2.9,4.0,1.6,1.9,1.4
elderly_headed_hh,percentiles_91_95,2011,1.8,2.5,0.5,2.4,0.8
elderly_headed_hh,percentiles_91_95,2012,2.1,2.8,0.3,2.6,1.0
elderly_headed_hh,percentiles_91_95,2013,1.9,2.7,0.3,1.8,1.0
elderly_headed_hh,percentiles_91_95,2014,2.2,2.9,0.8,2.4,1.2
elderly_headed_hh,percentiles_91_95,2015,2.2,2.8,1.0,2.2,1.2
elderly_headed_hh,percentiles_91_95,2016,2.5,3.4,0.7,2.3,1.5
elderly_headed_hh,percentiles_91_95,2017,1.5,2.0,0.5,2.0,0.7
elderly_headed_hh,percentiles_96_99,1979,0.6,1.3,0.3,0.2,0.2
elderly_headed_hh,percentiles_96_99,1980,0.3,0.5,0.0,0.5,0.1
elderly_headed_hh,percentiles_96_99,1981,0.8,1.2,0.0,1.5,0.1
elderly_headed_hh,percentiles_96_99,1982,0.5,0.6,0.0,1.1,0.1
elderly_headed_hh,percentiles_96_99,1983,0.6,0.5,0.1,1.7,0.2
elderly_headed_hh,percentiles_96_99,1984,0.4,0.5,0.2,0.6,0.1
elderly_headed_hh,percentiles_96_99,1985,0.4,0.4,0.1,0.5,0.4
elderly_headed_hh,percentiles_96_99,1986,0.5,0.6,0.1,0.8,0.3
elderly_headed_hh,percentiles_96_99,1987,0.2,0.3,0.1,0.4,0.1
elderly_headed_hh,percentiles_96_99,1988,1.0,0.3,0.0,1.0,2.1
elderly_headed_hh,percentiles_96_99,1989,0.6,0.2,0.1,0.6,1.1
elderly_headed_hh,percentiles_96_99,1990,0.8,0.7,0.1,0.9,1.0
elderly_headed_hh,percentiles_96_99,1991,0.4,0.3,0.1,0.7,0.4
elderly_headed_hh,percentiles_96_99,1992,0.7,0.9,0.1,1.0,0.1
elderly_headed_hh,percentiles_96_99,1993,0.3,0.4,0.2,0.5,0.2
elderly_headed_hh,percentiles_96_99,1994,1.2,2.0,0.1,0.8,0.1
elderly_headed_hh,percentiles_96_99,1995,0.9,1.3,0.4,0.8,0.4
elderly_headed_hh,percentiles_96_99,1996,1.4,2.1,0.2,1.3,0.4
elderly_headed_hh,percentiles_96_99,1997,0.9,1.3,0.1,0.8,0.2
elderly_headed_hh,percentiles_96_99,1998,1.5,2.0,0.7,1.3,0.3
