household_type,income_group,year,inc_before_transfers_taxes,market_income,wages,employee_contrib_deferred_comp,employer_contrib_health_ins,employer_share_payroll_taxes,federal_unemployment_tax,corp_tax_borne_by_labor,business_income,capital_gains,tax_exempt_interest,taxable_interest,positive_rental_income,dividends,corp_tax_borne_by_capital,other_market_income,social_insurance_benefits,social_security,medicare,unemployment_insurance,workers_compensation
hh_with_children,percentiles_96_99,1983,239100.0,237800.0,156600.0,0.0,4900.0,5700.0,200.0,1100.0,24500.0,16800.0,2100.0,9600.0,2700.0,5100.0,3600.0,4900.0,1200.0,800.0,100.0,200.0,100.0
hh_with_children,percentiles_96_99,1984,254300.0,252700.0,164700.0,1000.0,4400.0,6200.0,200.0,1300.0,30500.0,16300.0,2000.0,9800.0,2600.0,4500.0,3900.0,5300.0,1700.0,1000.0,200.0,200.0,200.0
hh_with_children,percentiles_96_99,1985,257500.0,256300.0,167400.0,1500.0,5100.0,6500.0,200.0,1200.0,27500.0,19000.0,2800.0,9600.0,2500.0,4300.0,3700.0,5000.0,1200.0,700.0,200.0,200.0,100.0
hh_with_children,percentiles_96_99,1986,284400.0,283300.0,176600.0,1600.0,5200.0,6600.0,200.0,1400.0,31600.0,31000.0,3100.0,8300.0,3400.0,4300.0,3900.0,6100.0,1100.0,700.0,100.0,200.0,100.0
hh_with_children,percentiles_96_99,1987,277200.0,275700.0,176800.0,1800.0,5700.0,6900.0,200.0,1700.0,34900.0,16700.0,2100.0,10200.0,2900.0,5000.0,5400.0,5400.0,1400.0,900.0,300.0,100.0,100.0
hh_with_children,percentiles_96_99,1988,289700.0,288600.0,183300.0,2000.0,6200.0,7200.0,200.0,1800.0,41800.0,14900.0,1700.0,10000.0,2500.0,4900.0,4900.0,7200.0,1000.0,500.0,200.0,100.0,300.0
hh_with_children,percentiles_96_99,1989,290000.0,288700.0,185100.0,2400.0,6100.0,7600.0,200.0,1700.0,39000.0,12600.0,2300.0,11600.0,2700.0,5100.0,4800.0,7600.0,1300.0,600.0,200.0,100.0,400.0
hh_with_children,percentiles_96_99,1990,288600.0,287400.0,185100.0,2300.0,6400.0,7600.0,200.0,1600.0,42800.0,10600.0,2100.0,10400.0,2600.0,4700.0,4600.0,6600.0,1200.0,600.0,300.0,100.0,200.0
hh_with_children,percentiles_96_99,1991,284900.0,283600.0,181300.0,2500.0,6400.0,8000.0,200.0,1500.0,43900.0,8900.0,2300.0,9900.0,2800.0,4700.0,4300.0,6900.0,1300.0,600.0,200.0,200.0,400.0
hh_with_children,percentiles_96_99,1992,292000.0,290300.0,188500.0,3200.0,7100.0,9000.0,100.0,1600.0,45300.0,9000.0,2200.0,6800.0,2800.0,3900.0,4400.0,6300.0,1700.0,700.0,200.0,200.0,600.0
hh_with_children,percentiles_96_99,1993,291200.0,289800.0,187200.0,3800.0,8000.0,8800.0,200.0,1900.0,44300.0,9700.0,2200.0,5600.0,2700.0,4100.0,5100.0,6400.0,1400.0,800.0,200.0,200.0,200.0
hh_with_children,percentiles_96_99,1994,297800.0,296100.0,190500.0,3700.0,9000.0,9200.0,100.0,2100.0,46500.0,9200.0,1900.0,4900.0,2800.0,3800.0,5300.0,6900.0,1700.0,1100.0,400.0,200.0,100.0
hh_with_children,percentiles_96_99,1995,312000.0,310100.0,200500.0,4100.0,9000.0,9300.0,100.0,2300.0,47100.0,10200.0,2100.0,6200.0,2900.0,4500.0,6000.0,5700.0,1900.0,900.0,300.0,200.0,600.0
hh_with_children,percentiles_96_99,1996,332700.0,331000.0,208700.0,4700.0,8900.0,9600.0,100.0,2500.0,50400.0,14700.0,1800.0,6100.0,3200.0,5600.0,6400.0,8200.0,1700.0,1000.0,500.0,100.0,0.0
hh_with_children,percentiles_96_99,1997,351200.0,349300.0,221700.0,4400.0,8500.0,10100.0,100.0,2700.0,50200.0,19800.0,1800.0,6100.0,3100.0,6300.0,6700.0,7800.0,1900.0,1400.0,400.0,100.0,0.0
hh_with_children,percentiles_96_99,1998,374700.0,373500.0,236000.0,5000.0,8300.0,10700.0,100.0,2600.0,56700.0,22100.0,2000.0,6400.0,3300.0,6100.0,6300.0,8000.0,1200.0,700.0,300.0,100.0,0.0
hh_with_children,percentiles_96_99,1999,393900.0,393100.0,242100.0,5300.0,8000.0,11200.0,100.0,2600.0,59600.0,30300.0,2000.0,6300.0,3200.0,6500.0,6900.0,9200.0,800.0,400.0,200.0,100.0,100.0
hh_with_children,percentiles_96_99,2000,401500.0,399800.0,249600.0,5600.0,8400.0,11600.0,100.0,2600.0,56300.0,29300.0,1900.0,7000.0,3400.0,7600.0,6500.0,9900.0,1700.0,1000.0,300.0,100.0,300.0
hh_with_children,percentiles_96_99,2001,380700.0,379000.0,249600.0,5200.0,9100.0,11400.0,100.0,1800.0,57000.0,14500.0,2100.0,6700.0,3300.0,5000.0,4300.0,8900.0,1700.0,1100.0,400.0,200.0,100.0
hh_with_children,percentiles_96_99,2002,367000.0,365600.0,242600.0,7900.0,9800.0,11500.0,100.0,1600.0,56200.0,10100.0,2000.0,4500.0,2800.0,4100.0,3800.0,8700.0,1400.0,900.0,300.0,200.0,0.0
hh_with_children,percentiles_96_99,2003,376100.0,374700.0,243300.0,11000.0,10300.0,11700.0,100.0,2200.0,55800.0,14100.0,1700.0,3600.0,3200.0,4600.0,5600.0,7500.0,1300.0,600.0,300.0,400.0,100.0
hh_with_children,percentiles_96_99,2004,397400.0,396000.0,250500.0,11900.0,10900.0,11900.0,100.0,2800.0,60200.0,19100.0,1700.0,3600.0,2900.0,5500.0,6600.0,8200.0,1400.0,900.0,300.0,200.0,0.0
hh_with_children,percentiles_96_99,2005,431100.0,429500.0,258200.0,12600.0,11100.0,11800.0,100.0,3800.0,68700.0,27400.0,2000.0,5000.0,3300.0,6500.0,9300.0,9600.0,1600.0,900.0,400.0,200.0,100.0
hh_with_children,percentiles_96_99,2006,448300.0,446700.0,267300.0,13400.0,10900.0,12200.0,100.0,4300.0,68900.0,30300.0,2400.0,6400.0,3300.0,7300.0,10000.0,9800.0,1600.0,800.0,500.0,200.0,100.0
hh_with_children,percentiles_96_99,2007,464200.0,462700.0,280800.0,13900.0,10400.0,12600.0,100.0,3800.0,69200.0,30700.0,2500.0,8200.0,3500.0,8800.0,8400.0,9800.0,1500.0,900.0,400.0,200.0,100.0
hh_with_children,percentiles_96_99,2008,425100.0,423400.0,272900.0,14300.0,10500.0,12600.0,100.0,2200.0,64100.0,13100.0,2500.0,6400.0,3400.0,7000.0,4500.0,9700.0,1700.0,1000.0,500.0,200.0,0.0
hh_with_children,percentiles_96_99,2009,398400.0,396000.0,263700.0,14600.0,10600.0,13100.0,100.0,1700.0,57100.0,6900.0,2200.0,4300.0,2700.0,4600.0,3400.0,10900.0,2400.0,1100.0,600.0,600.0,100.0
hh_with_children,percentiles_96_99,2010,408300.0,406200.0,269400.0,14600.0,10500.0,13000.0,100.0,2400.0,56500.0,9100.0,2300.0,3300.0,3100.0,5300.0,4500.0,12100.0,2200.0,900.0,500.0,600.0,200.0
hh_with_children,percentiles_96_99,2011,418600.0,416300.0,277700.0,15000.0,10200.0,13000.0,100.0,2500.0,57500.0,8900.0,2200.0,3200.0,3300.0,5800.0,4500.0,12200.0,2300.0,1100.0,600.0,500.0,100.0
hh_with_children,percentiles_96_99,2012,440600.0,439000.0,283800.0,14500.0,10300.0,13100.0,100.0,3000.0,68200.0,13500.0,1900.0,2800.0,3600.0,6600.0,5000.0,12600.0,1600.0,700.0,500.0,300.0,0.0
hh_with_children,percentiles_96_99,2013,444700.0,442300.0,284400.0,15300.0,10000.0,13500.0,100.0,3200.0,69100.0,14800.0,1800.0,2500.0,3700.0,6900.0,6800.0,10200.0,2300.0,1200.0,700.0,200.0,300.0
hh_with_children,percentiles_96_99,2014,463700.0,461500.0,296100.0,15600.0,9600.0,13800.0,100.0,3600.0,69100.0,19600.0,1700.0,2400.0,4000.0,7700.0,7400.0,11000.0,2200.0,1200.0,800.0,200.0,0.0
hh_with_children,percentiles_96_99,2015,478500.0,476000.0,308100.0,16300.0,9800.0,14100.0,100.0,3400.0,74500.0,17300.0,1700.0,2200.0,3300.0,7500.0,6500.0,11100.0,2500.0,1500.0,900.0,200.0,0.0
hh_with_children,percentiles_96_99,2016,477100.0,475400.0,313000.0,16500.0,10000.0,14300.0,100.0,3200.0,71200.0,16200.0,1400.0,2200.0,3500.0,7600.0,6400.0,10100.0,1700.0,1000.0,500.0,100.0,100.0
hh_with_children,percentiles_96_99,2017,498800.0,496500.0,322000.0,16800.0,10200.0,14900.0,100.0,2600.0,75300.0,23700.0,1500.0,2400.0,3600.0,8400.0,5300.0,9600.0,2300.0,1300.0,700.0,200.0,100.0
hh_with_children,top_1_percent,1979,679100.0,677600.0,280600.0,0.0,3600.0,3100.0,200.0,3500.0,76300.0,163000.0,10000.0,25200.0,10400.0,36500.0,59600.0,5600.0,1500.0,1200.0,200.0,100.0,0.0
hh_with_children,top_1_percent,1980,655200.0,654200.0,292200.0,0.0,3400.0,3600.0,200.0,3000.0,63000.0,153200.0,8100.0,29600.0,10400.0,35300.0,44900.0,7200.0,1100.0,800.0,100.0,100.0,0.0
hh_with_children,top_1_percent,1981,679200.0,677800.0,304100.0,0.0,4200.0,4100.0,200.0,2500.0,51200.0,163800.0,11200.0,41600.0,12400.0,38800.0,38400.0,5300.0,1400.0,1100.0,100.0,100.0,0.0
hh_with_children,top_1_percent,1982,694400.0,693000.0,316800.0,0.0,4400.0,5300.0,200.0,1600.0,58500.0,177100.0,13300.0,36500.0,13900.0,33700.0,23600.0,8100.0,1500.0,1100.0,200.0,100.0,200.0
hh_with_children,top_1_percent,1983,810000.0,808300.0,337600.0,0.0,5000.0,5800.0,200.0,2300.0,76400.0,234900.0,17900.0,38600.0,13500.0,34900.0,34200.0,7000.0,1700.0,1000.0,300.0,200.0,200.0
hh_with_children,top_1_percent,1984,886500.0,885300.0,377600.0,900.0,4600.0,6300.0,200.0,2900.0,93000.0,240100.0,21300.0,50200.0,12600.0,25200.0,38800.0,11700.0,1200.0,800.0,200.0,100.0,100.0
hh_with_children,top_1_percent,1985,880100.0,878800.0,351800.0,1200.0,5000.0,6200.0,200.0,2500.0,87900.0,286400.0,19800.0,41300.0,10700.0,25500.0,36100.0,4200.0,1300.0,700.0,100.0,100.0,400.0
hh_with_children,top_1_percent,1986,1395000.0,1393600.0,370300.0,1300.0,4600.0,6500.0,200.0,2800.0,93300.0,705800.0,34000.0,42200.0,9200.0,64300.0,56700.0,2300.0,1400.0,600.0,100.0,100.0,500.0
hh_with_children,top_1_percent,1987,984800.0,983400.0,456600.0,1600.0,6400.0,7500.0,200.0,4100.0,145900.0,193100.0,16700.0,57800.0,11700.0,27300.0,44300.0,10000.0,1400.0,800.0,300.0,100.0,200.0
hh_with_children,top_1_percent,1988,1196900.0,1196100.0,531900.0,1700.0,7000.0,7400.0,200.0,4900.0,213900.0,231900.0,15400.0,63300.0,11200.0,35300.0,50600.0,21400.0,900.0,400.0,200.0,0.0,300.0
hh_with_children,top_1_percent,1989,1147300.0,1146600.0,488300.0,2000.0,7100.0,7700.0,200.0,4300.0,217300.0,200300.0,17500.0,79600.0,13500.0,40600.0,49000.0,19000.0,800.0,500.0,100.0,100.0,200.0
hh_with_children,top_1_percent,1990,963000.0,961600.0,456500.0,2100.0,7600.0,7900.0,200.0,3800.0,184000.0,136700.0,12500.0,57500.0,10900.0,27100.0,38500.0,16400.0,1400.0,800.0,200.0,100.0,400.0
hh_with_children,top_1_percent,1991,967600.0,966300.0,450400.0,2400.0,7200.0,6900.0,100.0,3400.0,192900.0,120300.0,19600.0,60800.0,11100.0,31600.0,38600.0,21000.0,1200.0,700.0,200.0,200.0,200.0
hh_with_children,top_1_percent,1992,1078900.0,1077500.0,522200.0,2700.0,7000.0,9200.0,100.0,4300.0,217400.0,143200.0,18000.0,44600.0,13000.0,30000.0,47400.0,18400.0,1400.0,900.0,400.0,100.0,0.0
hh_with_children,top_1_percent,1993,1083100.0,1082300.0,507400.0,3100.0,7700.0,7600.0,100.0,4800.0,211500.0,168100.0,17600.0,39200.0,14600.0,28300.0,58100.0,14200.0,800.0,500.0,200.0,100.0,100.0
hh_with_children,top_1_percent,1994,1048000.0,1047100.0,480800.0,3300.0,9200.0,11800.0,100.0,4900.0,224900.0,145300.0,17300.0,34700.0,13400.0,26500.0,58100.0,16800.0,900.0,400.0,100.0,100.0,300.0
hh_with_children,top_1_percent,1995,1245200.0,1243700.0,542600.0,3400.0,11400.0,13700.0,100.0,6000.0,256500.0,192400.0,20600.0,51700.0,14000.0,37400.0,73900.0,20000.0,1500.0,700.0,700.0,100.0,0.0
hh_with_children,top_1_percent,1996,1362400.0,1361700.0,573600.0,3800.0,10700.0,14400.0,100.0,6500.0,270300.0,268900.0,17400.0,45900.0,14100.0,36900.0,75300.0,23900.0,700.0,500.0,200.0,100.0,0.0
hh_with_children,top_1_percent,1997,1498000.0,1495900.0,601600.0,3800.0,8600.0,15200.0,100.0,6900.0,270600.0,361400.0,19800.0,45900.0,15000.0,41200.0,81900.0,23900.0,2100.0,1800.0,300.0,0.0,0.0
hh_with_children,top_1_percent,1998,1726600.0,1725500.0,695600.0,4000.0,9600.0,16900.0,100.0,7200.0,298300.0,458900.0,20600.0,51400.0,12700.0,41500.0,83800.0,24900.0,1000.0,600.0,300.0,100.0,0.0
hh_with_children,top_1_percent,1999,2107500.0,2107100.0,845000.0,4400.0,8500.0,19600.0,100.0,8600.0,343300.0,609300.0,24000.0,56900.0,12900.0,48300.0,96900.0,29100.0,300.0,200.0,100.0,100.0,0.0
hh_with_children,top_1_percent,2000,2377700.0,2376600.0,965000.0,4700.0,9200.0,21500.0,100.0,9400.0,331000.0,741000.0,25800.0,65800.0,12700.0,59100.0,103200.0,27900.0,1100.0,800.0,200.0,100.0,100.0
hh_with_children,top_1_percent,2001,1847500.0,1846600.0,812000.0,4400.0,9700.0,19200.0,100.0,5500.0,354100.0,386700.0,26100.0,65700.0,16000.0,47600.0,73100.0,26300.0,900.0,400.0,200.0,100.0,200.0
hh_with_children,top_1_percent,2002,1613800.0,1612600.0,731400.0,7900.0,10000.0,17900.0,100.0,4600.0,378800.0,257000.0,23200.0,45500.0,13600.0,38000.0,62000.0,22500.0,1200.0,600.0,500.0,200.0,0.0
hh_with_children,top_1_percent,2003,1722200.0,1721200.0,716700.0,10800.0,11200.0,17600.0,100.0,6100.0,385700.0,322400.0,22900.0,45500.0,14900.0,49600.0,94800.0,22800.0,1000.0,500.0,300.0,200.0,0.0
hh_with_children,top_1_percent,2004,2008000.0,2006700.0,757700.0,11500.0,10500.0,17900.0,100.0,8000.0,424400.0,469200.0,21600.0,49100.0,14100.0,74400.0,123200.0,25100.0,1300.0,900.0,200.0,100.0,0.0
hh_with_children,top_1_percent,2005,2362000.0,2360700.0,788400.0,11300.0,11500.0,18400.0,100.0,10800.0,493500.0,636700.0,26300.0,74400.0,17000.0,78700.0,166300.0,27400.0,1300.0,800.0,300.0,100.0,100.0
hh_with_children,top_1_percent,2006,2704100.0,2703100.0,843400.0,11700.0,11000.0,19300.0,100.0,12500.0,548100.0,757300.0,39100.0,112200.0,17000.0,107900.0,196900.0,26700.0,1000.0,500.0,400.0,100.0,0.0
hh_with_children,top_1_percent,2007,2933900.0,2932800.0,935000.0,12200.0,10400.0,20500.0,100.0,11700.0,532900.0,894700.0,42600.0,129900.0,16900.0,123500.0,174100.0,28200.0,1100.0,600.0,400.0,100.0,0.0
hh_with_children,top_1_percent,2008,2322200.0,2320700.0,856500.0,12700.0,10800.0,19600.0,100.0,6500.0,518100.0,502900.0,35900.0,90600.0,19600.0,107900.0,108100.0,31300.0,1600.0,700.0,300.0,200.0,300.0
hh_with_children,top_1_percent,2009,1670800.0,1669600.0,703500.0,13900.0,11100.0,18200.0,100.0,4200.0,457200.0,217100.0,24400.0,55100.0,13100.0,59800.0,68900.0,23000.0,1200.0,400.0,400.0,300.0,0.0
hh_with_children,top_1_percent,2010,2141200.0,2139700.0,785800.0,13700.0,9400.0,18900.0,100.0,6600.0,502900.0,425500.0,28600.0,66300.0,14900.0,98100.0,131500.0,37400.0,1500.0,700.0,400.0,300.0,0.0
hh_with_children,top_1_percent,2011,2005100.0,2003200.0,790800.0,13900.0,9300.0,19000.0,100.0,6500.0,478800.0,373000.0,23200.0,48600.0,15300.0,75900.0,113800.0,35000.0,2000.0,1200.0,500.0,200.0,0.0
hh_with_children,top_1_percent,2012,2438700.0,2435700.0,839100.0,13200.0,9200.0,19700.0,100.0,8100.0,571400.0,568500.0,23500.0,56000.0,18500.0,125400.0,138100.0,44800.0,3000.0,1900.0,800.0,200.0,0.0
hh_with_children,top_1_percent,2013,2100700.0,2099400.0,792500.0,14300.0,9800.0,19400.0,100.0,8200.0,510800.0,408800.0,21200.0,49400.0,18000.0,86100.0,132000.0,28900.0,1300.0,800.0,400.0,100.0,0.0
hh_with_children,top_1_percent,2014,2400000.0,2398600.0,847600.0,14300.0,8600.0,19400.0,100.0,9500.0,528200.0,582900.0,20600.0,49000.0,21000.0,108500.0,154100.0,34900.0,1500.0,1000.0,400.0,100.0,0.0
hh_with_children,top_1_percent,2015,2558100.0,2556800.0,910600.0,15300.0,7900.0,21500.0,100.0,9400.0,592500.0,607000.0,20000.0,50400.0,16700.0,116900.0,154600.0,33900.0,1400.0,900.0,400.0,100.0,0.0
hh_with_children,top_1_percent,2016,2363900.0,2362800.0,863300.0,15500.0,9200.0,20800.0,100.0,8300.0,573900.0,517900.0,16500.0,46400.0,15300.0,99000.0,139500.0,37100.0,1100.0,700.0,300.0,100.0,0.0
hh_with_children,top_1_percent,2017,2523100.0,2520300.0,887000.0,15400.0,9100.0,21500.0,100.0,6600.0,612500.0,639200.0,16800.0,51300.0,16300.0,107100.0,102700.0,34600.0,2900.0,1900.0,800.0,100.0,0.0
elderly_headed_hh,all_quintiles,1979,49300.0,33300.0,8400.0,0.0,300.0,400.0,0.0,100.0,1800.0,3500.0,400.0,6000.0,1200.0,3000.0,3400.0,4900.0,16000.0,12000.0,3700.0,100.0,100.0
elderly_headed_hh,all_quintiles,1980,49400.0,32700.0,8000.0,0.0,300.0,400.0,0.0,100.0,1300.0,3000.0,400.0,7400.0,1300.0,3000.0,2700.0,4800.0,16700.0,12400.0,4100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1981,51800.0,34100.0,8000.0,0.0,300.0,400.0,0.0,100.0,1100.0,2800.0,400.0,9400.0,1300.0,3100.0,2200.0,5000.0,17700.0,13100.0,4500.0,0.0,100.0
elderly_headed_hh,all_quintiles,1982,53900.0,34900.0,8300.0,0.0,300.0,500.0,0.0,0.0,900.0,3000.0,600.0,10200.0,1300.0,3300.0,1300.0,5100.0,19000.0,13700.0,5000.0,100.0,100.0
elderly_headed_hh,all_quintiles,1983,55800.0,36000.0,8100.0,0.0,300.0,500.0,0.0,100.0,1100.0,3900.0,700.0,9600.0,1200.0,3100.0,1800.0,5600.0,19800.0,14200.0,5400.0,100.0,100.0
elderly_headed_hh,all_quintiles,1984,59000.0,39000.0,8800.0,0.0,300.0,500.0,0.0,100.0,1300.0,4400.0,900.0,10300.0,1300.0,3000.0,2100.0,6000.0,19900.0,14200.0,5500.0,100.0,100.0
elderly_headed_hh,all_quintiles,1985,60700.0,40400.0,8800.0,0.0,300.0,500.0,0.0,100.0,1200.0,5200.0,1000.0,10200.0,1300.0,3100.0,2000.0,6800.0,20300.0,14300.0,5800.0,100.0,100.0
elderly_headed_hh,all_quintiles,1986,64900.0,44100.0,8800.0,100.0,300.0,500.0,0.0,100.0,1300.0,9400.0,1100.0,9100.0,1200.0,3100.0,2100.0,6800.0,20900.0,14600.0,6100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1987,59100.0,38600.0,8400.0,100.0,400.0,500.0,0.0,100.0,1400.0,4000.0,1800.0,8100.0,1000.0,3200.0,2700.0,7000.0,20500.0,14300.0,6000.0,0.0,100.0
elderly_headed_hh,all_quintiles,1988,61400.0,40800.0,8500.0,100.0,400.0,500.0,0.0,100.0,1700.0,4200.0,1700.0,8400.0,1000.0,3500.0,2700.0,7900.0,20500.0,14400.0,6000.0,0.0,0.0
elderly_headed_hh,all_quintiles,1989,61800.0,41200.0,8100.0,100.0,400.0,500.0,0.0,100.0,1600.0,3700.0,1900.0,9400.0,1100.0,3400.0,2700.0,8100.0,20700.0,14500.0,6100.0,0.0,100.0
elderly_headed_hh,all_quintiles,1990,61500.0,40200.0,8500.0,100.0,400.0,500.0,0.0,100.0,1700.0,2500.0,1900.0,9200.0,1100.0,3200.0,2400.0,8500.0,21300.0,14700.0,6500.0,100.0,100.0
elderly_headed_hh,all_quintiles,1991,59200.0,37100.0,7800.0,100.0,400.0,500.0,0.0,100.0,1200.0,2000.0,1900.0,8100.0,1100.0,2900.0,2100.0,9000.0,22200.0,15200.0,6800.0,100.0,100.0
elderly_headed_hh,all_quintiles,1992,61700.0,38600.0,8500.0,100.0,400.0,600.0,0.0,100.0,1600.0,2500.0,2100.0,6400.0,1100.0,3100.0,2500.0,9600.0,23100.0,15600.0,7300.0,100.0,100.0
elderly_headed_hh,all_quintiles,1993,62300.0,38000.0,8200.0,100.0,500.0,500.0,0.0,100.0,1500.0,3000.0,2000.0,5000.0,1200.0,3100.0,2800.0,9900.0,24300.0,16000.0,8000.0,100.0,100.0
elderly_headed_hh,all_quintiles,1994,62300.0,37900.0,8200.0,100.0,500.0,500.0,0.0,100.0,1600.0,2900.0,2100.0,4500.0,1200.0,3000.0,3000.0,10100.0,24500.0,16100.0,8100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1995,65900.0,40900.0,8900.0,200.0,600.0,600.0,0.0,100.0,1600.0,3300.0,1900.0,5400.0,1200.0,3200.0,3300.0,10600.0,25000.0,16300.0,8600.0,100.0,100.0
elderly_headed_hh,all_quintiles,1996,72300.0,46400.0,9700.0,200.0,500.0,600.0,0.0,100.0,2000.0,5100.0,2000.0,5900.0,1400.0,3600.0,3700.0,11400.0,25900.0,16700.0,9100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1997,76200.0,49700.0,9900.0,200.0,500.0,600.0,0.0,100.0,2300.0,6900.0,2000.0,5900.0,1400.0,3900.0,3800.0,12200.0,26500.0,16900.0,9400.0,100.0,100.0
elderly_headed_hh,all_quintiles,1998,80300.0,53600.0,10700.0,200.0,500.0,700.0,0.0,100.0,2400.0,8600.0,2000.0,6000.0,1400.0,3900.0,3600.0,13600.0,26700.0,17400.0,9200.0,0.0,100.0
elderly_headed_hh,all_quintiles,1999,82500.0,56600.0,11300.0,300.0,500.0,700.0,0.0,100.0,2800.0,9400.0,2000.0,5700.0,1400.0,4200.0,3600.0,14600.0,25800.0,16900.0,8800.0,100.0,100.0
elderly_headed_hh,all_quintiles,2000,82600.0,56700.0,11200.0,300.0,500.0,700.0,0.0,100.0,2500.0,9400.0,1800.0,5900.0,1400.0,3900.0,3200.0,15700.0,25900.0,17100.0,8600.0,100.0,100.0
elderly_headed_hh,all_quintiles,2001,77300.0,50200.0,11100.0,300.0,600.0,800.0,0.0,100.0,2400.0,5300.0,1800.0,5800.0,1500.0,3300.0,2300.0,14900.0,27100.0,17600.0,9300.0,100.0,100.0
elderly_headed_hh,all_quintiles,2002,74600.0,46600.0,10700.0,300.0,600.0,700.0,0.0,100.0,2500.0,4200.0,1800.0,4400.0,1500.0,3000.0,2200.0,14800.0,28000.0,18000.0,9800.0,100.0,100.0
elderly_headed_hh,all_quintiles,2003,76000.0,47800.0,11200.0,400.0,700.0,700.0,0.0,100.0,2700.0,4800.0,1700.0,3500.0,1500.0,3100.0,2800.0,14500.0,28200.0,18100.0,9900.0,100.0,100.0
elderly_headed_hh,all_quintiles,2004,82500.0,53800.0,11900.0,400.0,800.0,800.0,0.0,100.0,3200.0,7800.0,1600.0,3300.0,1500.0,3700.0,3600.0,15200.0,28600.0,18100.0,10400.0,100.0,100.0
elderly_headed_hh,all_quintiles,2005,89200.0,60100.0,12500.0,500.0,900.0,800.0,0.0,200.0,3900.0,9900.0,1600.0,3700.0,1600.0,3900.0,4500.0,16000.0,29100.0,18300.0,10700.0,100.0,100.0
elderly_headed_hh,all_quintiles,2006,94300.0,63600.0,12800.0,500.0,900.0,800.0,0.0,200.0,3600.0,10800.0,1900.0,4700.0,1600.0,4300.0,4900.0,16600.0,30700.0,18600.0,12000.0,100.0,100.0
elderly_headed_hh,all_quintiles,2007,102000.0,71200.0,14300.0,600.0,900.0,900.0,0.0,200.0,3900.0,13400.0,2000.0,5600.0,1700.0,5100.0,4500.0,18200.0,30800.0,18800.0,11800.0,100.0,100.0
elderly_headed_hh,all_quintiles,2008,89300.0,58400.0,14200.0,600.0,900.0,900.0,0.0,100.0,3200.0,5900.0,1800.0,4500.0,1900.0,4400.0,2500.0,17500.0,31000.0,18700.0,12000.0,100.0,100.0
elderly_headed_hh,all_quintiles,2009,84700.0,50900.0,14000.0,600.0,1000.0,900.0,0.0,100.0,2600.0,3100.0,1800.0,3600.0,1600.0,3500.0,2000.0,16200.0,33800.0,20400.0,12900.0,400.0,100.0
elderly_headed_hh,all_quintiles,2010,88300.0,55100.0,14300.0,600.0,1000.0,900.0,0.0,100.0,3500.0,4100.0,1800.0,2700.0,1700.0,3500.0,2500.0,18400.0,33200.0,20000.0,12700.0,400.0,100.0
elderly_headed_hh,all_quintiles,2011,88700.0,56700.0,14800.0,600.0,1000.0,900.0,0.0,100.0,4100.0,4400.0,1700.0,2300.0,1700.0,3700.0,2500.0,18600.0,32000.0,19400.0,12200.0,300.0,100.0
elderly_headed_hh,all_quintiles,2012,95300.0,62800.0,15700.0,700.0,1000.0,1000.0,0.0,200.0,4800.0,7700.0,1600.0,1900.0,1800.0,4600.0,3100.0,18900.0,32500.0,19900.0,12200.0,200.0,100.0
elderly_headed_hh,all_quintiles,2013,92900.0,60500.0,16100.0,700.0,1000.0,1000.0,0.0,200.0,4700.0,5700.0,1500.0,1600.0,1900.0,3800.0,3300.0,19100.0,32500.0,20000.0,12200.0,200.0,100.0
elderly_headed_hh,all_quintiles,2014,96300.0,64200.0,16500.0,700.0,1000.0,1100.0,0.0,200.0,5200.0,7800.0,1300.0,1400.0,1900.0,4300.0,3500.0,19300.0,32100.0,19800.0,12100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2015,98900.0,66000.0,17600.0,800.0,1100.0,1100.0,0.0,200.0,5500.0,7700.0,1200.0,1500.0,1700.0,4300.0,3400.0,19800.0,32900.0,20300.0,12400.0,100.0,100.0
elderly_headed_hh,all_quintiles,2016,97100.0,64000.0,17600.0,800.0,1100.0,1100.0,0.0,200.0,5500.0,6600.0,1200.0,1500.0,1600.0,4100.0,3100.0,19700.0,33100.0,20500.0,12500.0,100.0,0.0
elderly_headed_hh,all_quintiles,2017,99200.0,66900.0,18300.0,800.0,1100.0,1200.0,0.0,200.0,5500.0,8900.0,1100.0,1500.0,1600.0,4300.0,2400.0,20100.0,32300.0,20000.0,12200.0,100.0,100.0
elderly_headed_hh,lowest_quintile,1979,14100.0,2000.0,500.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,500.0,100.0,0.0,100.0,700.0,12100.0,8700.0,3400.0,0.0,0.0
elderly_headed_hh,lowest_quintile,1980,13900.0,1700.0,400.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,400.0,100.0,0.0,100.0,600.0,12200.0,8500.0,3700.0,0.0,0.0
elderly_headed_hh,lowest_quintile,1981,14000.0,1400.0,300.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,400.0,100.0,0.0,100.0,500.0,12600.0,8600.0,3900.0,0.0,0.0
